,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,0,2004-12-01T00:20:00,2004-12-01T00:24:00,2004-12-01T00:31:00,B3.2,GOES,,90,10,,UTC-HGS-TOPO,degrees,,89.5,90.5,"POLYGON((0.999992 279.492284,0.999952 279.506569,0.999955 280.506436,0.999991 280.492252,0.999992 279.492284))",,POINT(1.00000839320484 279.999031856648),"POLYGON((151.610773 9.5,152.610773 9.5,152.610773 10.5,151.610773 10.5,151.610773 9.5))",,POINT(152.110773 10),152.110773,10,"POLYGON((89.5 9.5,90.5 9.5,90.5 10.5,89.5 10.5,89.5 9.5))",,POINT(90 10),90,10,"POLYGON((959.244 160.3896,959.166 160.6224,956.22 177.336,956.298 177.1056,959.244 160.3896))",,POINT(957.804 168.87),,972.57677296756367,957.804,168.87,279.999031857,"POLYGON((0.999992 279.492284,0.999952 279.506569,0.999955 280.506436,0.999991 280.492252,0.999992 279.492284))",,POINT(1.00000839320484 279.999031856648),1.0000083932,,,,,,,,,,,,3.2e-07 W / m2
1,10707,2004-12-01T01:37:00,2004-12-01T01:45:00,2004-12-01T01:51:00,C1.9,GOES,,19,-15,,UTC-HGS-TOPO,degrees,,18.5,19.5,"POLYGON((0.416739 227.465674,0.42858 228.917007,0.418871 230.792523,0.406627 229.35442,0.416739 227.465674))",,POINT(0.41764067411346 229.132689383396),"POLYGON((79.906078 -15.5,80.906078 -15.5,80.906078 -14.5,79.906078 -14.5,79.906078 -15.5))",,POINT(80.406078 -15),80.406078,-15,"POLYGON((18.5 -15.5,19.5 -15.5,19.5 -14.5,18.5 -14.5,18.5 -15.5))",,POINT(19 -15),19,-15,"POLYGON((298.6626 -274.0032,314.187 -273.9186,315.6666 -257.52,300.069 -257.6046,298.6626 -274.0032))",,POINT(307.17 -265.7724),010300000001000000050000001F85EB51B8567140E3361AC05B7872C01F85EB51B8567140C66D3480B7806DC01F85EB51B80E7540C66D3480B7806DC01F85EB51B80E7540E3361AC05B7872C01F85EB51B8567140E3361AC05B7872C0,406.187613673484691,307.17,-265.7724,229.132689383,"POLYGON((0.416739 227.465674,0.42858 228.917007,0.418871 230.792523,0.406627 229.35442,0.416739 227.465674))",,POINT(0.41764067411346 229.132689383396),0.417640674113,,,,,,,,,,,,1.9e-06 W / m2
2,0,2004-12-01T06:06:00,2004-12-01T06:12:00,2004-12-01T06:20:00,B3.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.999834 180.000005,0.999834 179.999995,0.999964 0,0.999964 0,0.999834 180.000005))",,POINT(0.0142163346393207 180),"POLYGON((-30.955772 -89.9,148.844228 -89.9,148.844228 89.9,-30.955772 89.9,-30.955772 -89.9))",,POINT(58.944228 0),58.944228,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -972.444,-8.5e-05 -972.444,0 972.57,-0 972.57,8.5e-05 -972.444))",,POINT(0 -13.82688),,13.8268799999999992,0.0,-13.82688,180.0,"POLYGON((0.999834 180.000005,0.999834 179.999995,0.999964 0,0.999964 0,0.999834 180.000005))",,POINT(0.0142163346393207 180),0.0142163346393,,,,,,,,,,,,3.7e-07 W / m2
3,10708,2004-12-01T07:00:00,2004-12-01T07:20:00,2004-12-01T07:41:00,M1.1,GOES,,-19,9,,UTC-HGS-TOPO,degrees,,-19.5,-18.5,"POLYGON((0.358135 67.806942,0.34299 66.784766,0.349406 64.112881,0.364207 65.224541,0.358135 67.806942))",,POINT(0.353601341467435 65.9828267229298),"POLYGON((38.950029 8.5,39.950029 8.5,39.950029 9.5,38.950029 9.5,38.950029 8.5))",,POINT(39.450029 9),39.450029,9,"POLYGON((-19.5 8.5,-18.5 8.5,-18.5 9.5,-19.5 9.5,-19.5 8.5))",,POINT(-19 9),-19,9,"POLYGON((-322.521 131.5728,-306.585 131.499,-305.7354 148.3722,-321.627 148.4454,-322.521 131.5728))",,POINT(-314.1414 139.9776),01030000000100000005000000DEE00B93A90877C0DA8AFD65F7645540DEE00B93A90877C0075F984C154C684012143FC6DC3B70C0075F984C154C684012143FC6DC3B70C0DA8AFD65F7645540DEE00B93A90877C0DA8AFD65F7645540,343.916483605714916,-314.1414,139.9776,65.9828267229,"POLYGON((0.358135 67.806942,0.34299 66.784766,0.349406 64.112881,0.364207 65.224541,0.358135 67.806942))",,POINT(0.353601341467435 65.9828267229298),0.353601341467,,,,,,,,,,,,1.1e-05 W / m2
4,10707,2004-12-01T10:07:00,2004-12-01T10:10:00,2004-12-01T10:13:00,B9.0,GOES,,15,-16,,UTC-HGS-TOPO,degrees,,14.5,15.5,"POLYGON((0.383394 218.970034,0.393754 220.812475,0.38209 222.604373,0.371292 220.744434,0.383394 218.970034))",,POINT(0.382557468662307 220.782849100318),"POLYGON((71.238637 -16.5,72.238637 -16.5,72.238637 -15.5,71.238637 -15.5,71.238637 -16.5))",,POINT(71.738637 -16),71.738637,-16,"POLYGON((14.5 -16.5,15.5 -16.5,15.5 -15.5,14.5 -15.5,14.5 -16.5))",,POINT(15 -16),15,-16,"POLYGON((234.5226 -289.9212,250.308 -289.857,251.5698 -273.5382,235.7046 -273.6024,234.5226 -289.9212))",,POINT(243.045 -281.7408),010300000001000000050000003D0AD7A370416B4008CE1951DA2B73C03D0AD7A370416B4008CE1951DA0B70C01E85EB51B8C0704008CE1951DA0B70C01E85EB51B8C0704008CE1951DA2B73C03D0AD7A370416B4008CE1951DA2B73C0,372.087019942432335,243.045,-281.7408,220.7828491,"POLYGON((0.383394 218.970034,0.393754 220.812475,0.38209 222.604373,0.371292 220.744434,0.383394 218.970034))",,POINT(0.382557468662307 220.782849100318),0.382557468662,,,,,,,,,,,,9e-07 W / m2
5,10707,2004-12-01T12:57:00,2004-12-01T13:06:00,2004-12-01T13:09:00,C1.3,GOES,,17,-16,,UTC-HGS-TOPO,degrees,,16.5,17.5,"POLYGON((0.404265 222.574031,0.41525 224.213528,0.404442 226.019593,0.393036 224.377085,0.404265 222.574031))",,POINT(0.404180259627912 224.296124757275),"POLYGON((71.682831 -16.5,72.682831 -16.5,72.682831 -15.5,71.682831 -15.5,71.682831 -16.5))",,POINT(72.182831 -16),72.182831,-16,"POLYGON((16.5 -16.5,17.5 -16.5,17.5 -15.5,16.5 -15.5,16.5 -16.5))",,POINT(17 -16),17,-16,"POLYGON((266.0214 -289.5594,281.6478 -289.488,283.0674 -273.168,267.3618 -273.2394,266.0214 -289.5594))",,POINT(274.5456 -281.3754),010300000001000000050000005296218E75C96E40B22E6EA3015A73C05296218E75C96E40645DDC4603A46FC029CB10C7BAEC7240645DDC4603A46FC029CB10C7BAEC7240B22E6EA3015A73C05296218E75C96E40B22E6EA3015A73C0,393.125173710002969,274.5456,-281.3754,224.296124757,"POLYGON((0.404265 222.574031,0.41525 224.213528,0.404442 226.019593,0.393036 224.377085,0.404265 222.574031))",,POINT(0.404180259627912 224.296124757275),0.404180259628,,,,,,,,,,,,1.3e-06 W / m2
6,10707,2004-12-01T15:58:00,2004-12-01T16:03:00,2004-12-01T16:05:00,C2.6,GOES,,20,-19,,UTC-HGS-TOPO,degrees,,19.5,20.5,"POLYGON((0.469302 222.322059,0.479825 223.698807,0.469465 225.266492,0.458569 223.886238,0.469302 222.322059))",,POINT(0.469239486027391 223.793521312592),"POLYGON((73.026359 -19.5,74.026359 -19.5,74.026359 -18.5,73.026359 -18.5,73.026359 -19.5))",,POINT(73.526359 -19),73.526359,-19,"POLYGON((19.5 -19.5,20.5 -19.5,20.5 -18.5,19.5 -18.5,19.5 -19.5))",,POINT(20 -19),20,-19,"POLYGON((307.3428 -337.5042,322.4346 -337.4226,324.387 -321.3834,309.204 -321.465,307.3428 -337.5042))",,POINT(315.8664 -329.457),0103000000010000000500000012143FC6DCC571405A643BDF4F8F76C012143FC6DCC571405A643BDF4F9F72C012143FC6DCB575405A643BDF4F9F72C012143FC6DCB575405A643BDF4F8F76C012143FC6DCC571405A643BDF4F8F76C0,456.413735001434873,315.8664,-329.457,223.793521313,"POLYGON((0.469302 222.322059,0.479825 223.698807,0.469465 225.266492,0.458569 223.886238,0.469302 222.322059))",,POINT(0.469239486027391 223.793521312592),0.469239486027,,,,,,,,,,,,2.6e-06 W / m2
7,10707,2004-12-01T16:14:00,2004-12-01T16:19:00,2004-12-01T16:21:00,C4.2,GOES,,20,-18,,UTC-HGS-TOPO,degrees,,19.5,20.5,"POLYGON((0.458552 223.888108,0.46945 225.268416,0.459313 226.906252,0.448037 225.526685,0.458552 223.888108))",,POINT(0.458784985637039 225.397550346296),"POLYGON((72.879931 -18.5,73.879931 -18.5,73.879931 -17.5,72.879931 -17.5,72.879931 -18.5))",,POINT(73.379931 -18),73.379931,-18,"POLYGON((19.5 -18.5,20.5 -18.5,20.5 -17.5,19.5 -17.5,19.5 -18.5))",,POINT(20 -18),20,-18,"POLYGON((309.204 -321.444,324.3876 -321.3624,326.2404 -305.2236,310.9704 -305.3052,309.204 -321.444))",,POINT(317.7252 -313.3464),01030000000100000005000000F2B0506B9AA3714059F5B9DA8ACD75C0F2B0506B9AA3714059F5B9DA8A5D71C0F2B0506B9A13764059F5B9DA8A5D71C0F2B0506B9A13764059F5B9DA8ACD75C0F2B0506B9AA3714059F5B9DA8ACD75C0,446.245749680599147,317.7252,-313.3464,225.397550346,"POLYGON((0.458552 223.888108,0.46945 225.268416,0.459313 226.906252,0.448037 225.526685,0.458552 223.888108))",,POINT(0.458784985637039 225.397550346296),0.458784985637,,,,,,,,,,,,4.2e-06 W / m2
8,10707,2004-12-01T18:21:00,2004-12-01T18:30:00,2004-12-01T18:35:00,C1.5,GOES,,20,-17,,UTC-HGS-TOPO,degrees,,19.5,20.5,"POLYGON((0.447913 225.542725,0.459194 226.922133,0.449312 228.633995,0.437647 227.260178,0.447913 225.542725))",,POINT(0.448461215899389 227.089935582278),"POLYGON((71.717658 -17.5,72.717658 -17.5,72.717658 -16.5,71.717658 -16.5,71.717658 -17.5))",,POINT(72.217658 -17),72.217658,-17,"POLYGON((19.5 -17.5,20.5 -17.5,20.5 -16.5,19.5 -16.5,19.5 -17.5))",,POINT(20 -17),20,-17,"POLYGON((310.9746 -305.1384,326.2446 -305.058,327.9984 -288.8238,312.6462 -288.9042,310.9746 -305.1384))",,POINT(319.4904 -296.9934),01030000000100000005000000569FABADD82B72408BFD65F7E45B74C0569FABADD82B72408BFD65F7E4C370C0569FABADD8C375408BFD65F7E4C370C0569FABADD8C375408BFD65F7E45B74C0569FABADD82B72408BFD65F7E45B74C0,436.210035803533572,319.4904,-296.9934,227.089935582,"POLYGON((0.447913 225.542725,0.459194 226.922133,0.449312 228.633995,0.437647 227.260178,0.447913 225.542725))",,POINT(0.448461215899389 227.089935582278),0.448461215899,,,,,,,,,,,,1.5e-06 W / m2
9,10706,2004-12-01T20:57:00,2004-12-01T21:05:00,2004-12-01T21:17:00,B9.9,GOES,,23,-10,,UTC-HGS-TOPO,degrees,,22.5,23.5,"POLYGON((0.425082 242.746127,0.439194 243.703922,0.432952 245.819078,0.418536 244.915916,0.425082 242.746127))",,POINT(0.428882114012866 244.296789019449),"POLYGON((73.289986 -10.5,74.289986 -10.5,74.289986 -9.5,73.289986 -9.5,73.289986 -10.5))",,POINT(73.789986 -10),73.789986,-10,"POLYGON((22.5 -10.5,23.5 -10.5,23.5 -9.5,22.5 -9.5,22.5 -10.5))",,POINT(23 -10),23,-10,"POLYGON((367.575 -189.345,382.9944 -189.255,384.18 -172.5036,368.7132 -172.593,367.575 -189.345))",,POINT(375.8946 -180.9318),0103000000010000000500000007F0164850EE754036CD3B4ED1BD69C007F0164850EE754036CD3B4ED17D63C007F01648500E794036CD3B4ED17D63C007F01648500E794036CD3B4ED1BD69C007F0164850EE754036CD3B4ED1BD69C0,417.172705914948381,375.8946,-180.9318,244.296789019,"POLYGON((0.425082 242.746127,0.439194 243.703922,0.432952 245.819078,0.418536 244.915916,0.425082 242.746127))",,POINT(0.428882114012866 244.296789019449),0.428882114013,,,,,,,,,,,,9.9e-07 W / m2
