,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,11944,2014-01-01T06:45:00,2014-01-01T06:49:00,2014-01-01T06:52:00,C2.1,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((0.998847 179.89987,0.998847 180.10013,0.998348 359.89986,0.998348 0.10014,0.998847 179.89987))",,POINT(0.0531997639807809 0),"POLYGON((95.85213 -89.9,-84.34787 -89.9,-84.34787 89.9,95.85213 89.9,95.85213 -89.9))",,POINT(-174.24787 0),-174.24787,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.702272 -974.06604,1.702272 -974.06604,1.701588 973.57884,-1.701588 973.57884,-1.702272 -974.06604))",,POINT(0 51.879972),,51.8799720000000022,0.0,51.879972,0.0,"POLYGON((0.998847 179.89987,0.998847 180.10013,0.998348 359.89986,0.998348 0.10014,0.998847 179.89987))",,POINT(0.0531997639807809 0),0.0531997639808,2.1e-06 W / m2
1,11940,2014-01-01T07:21:00,2014-01-01T07:26:00,2014-01-01T07:29:00,C3.2,GOES,,47,-12,46.5,47.5,"POLYGON((0.733194 255.699558,0.744615 255.871727,0.743219 257.210641,0.731707 257.058588,0.733194 255.699558))",,POINT(0.73818670153533 256.460697938819),"POLYGON((-128.07713 -12.5,-127.07713 -12.5,-127.07713 -11.5,-128.07713 -11.5,-128.07713 -12.5))",,POINT(-127.57713 -12),-127.57713,-12,"POLYGON((46.5 -12.5,47.5 -12.5,47.5 -11.5,46.5 -11.5,46.5 -12.5))",,POINT(47 -12),47,-12,"POLYGON((692.85006 -176.610954,704.1777 -177.24666,706.80012 -160.443006,695.43048 -159.803934,692.85006 -176.610954))",,POINT(699.8682 -168.531318),010300000001000000050000001973D712F2D68440D6389B8E003169C01973D712F2D68440D6389B8E00F160C01973D712F2E68640D6389B8E00F160C01973D712F2E68640D6389B8E003169C01973D712F2D68440D6389B8E003169C0,719.873810134843779,699.8682,-168.531318,256.460697939,"POLYGON((0.733194 255.699558,0.744615 255.871727,0.743219 257.210641,0.731707 257.058588,0.733194 255.699558))",,POINT(0.73818670153533 256.460697938819),0.738186701535,3.2e-06 W / m2
2,11944,2014-01-01T15:40:00,2014-01-01T15:48:00,2014-01-01T16:09:00,C6.5,GOES,,0,0,-90.0,90.0,"POLYGON((0.998809 180.000005,0.998809 179.999995,0.998304 0,0.998304 0,0.998809 180.000005))",,POINT(0.0539595604928019 0),"POLYGON((90.95894 -89.9,-89.24106 -89.9,-89.24106 89.9,90.95894 89.9,90.95894 -89.9))",,POINT(-179.14106 0),-179.14106,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -974.034,-8.5e-05 -974.034,0 973.542,-0 973.542,8.5e-05 -974.034))",,POINT(0 52.62114),,52.6211399999999969,0.0,52.62114,0.0,"POLYGON((0.998809 180.000005,0.998809 179.999995,0.998304 0,0.998304 0,0.998809 180.000005))",,POINT(0.0539595604928019 0),0.0539595604928,6.5e-06 W / m2
3,11936,2014-01-01T18:40:00,2014-01-01T18:52:00,2014-01-01T19:03:00,M9.9,GOES,,47,-14,1.0,1.0,"POLYGON((0.07382 346.260675,0.07382 346.260675,0.07382 346.260675,0.07382 346.260675,0.07382 346.260675))",,POINT(0.741250270793022 253.822510670232),"POLYGON((-179.78736 1,-179.78736 1,-179.78736 1,-179.78736 1,-179.78736 1))",,POINT(-133.78736 -14),-133.78736,-14,"POLYGON((1 1,1 1,1 1,1 1,1 1))",,POINT(47 -14),47,-14,"POLYGON((17.09766 69.9288,17.09766 69.9288,17.09766 69.9288,17.09766 69.9288,17.09766 69.9288))",,POINT(694.242 -201.4002),010300000001000000050000004260E5D022E582405917B7D1003072C04260E5D022E5824094900F7A36F35BC0DCF97E6ABC7E884094900F7A36F35BC0DCF97E6ABC7E88405917B7D1003072C04260E5D022E582405917B7D1003072C0,722.865129276575431,694.242,-201.4002,253.82251067,"POLYGON((0.07382 346.260675,0.07382 346.260675,0.07382 346.260675,0.07382 346.260675,0.07382 346.260675))",,POINT(0.741250270793022 253.822510670232),0.741250270793,9.9e-05 W / m2
4,11944,2014-01-02T02:24:00,2014-01-02T02:33:00,2014-01-02T02:56:00,M1.7,GOES,,-76,-5,-76.5,-75.5,"POLYGON((0.97254 94.902085,0.968343 94.869055,0.968494 93.835732,0.972681 93.873392,0.97254 94.902085))",,POINT(0.970548984685155 94.369887030036),"POLYGON((98.46887 -5.5,99.46887 -5.5,99.46887 -4.5,98.46887 -4.5,98.46887 -5.5))",,POINT(98.96887 -5),98.96887,-5,"POLYGON((-76.5 -5.5,-75.5 -5.5,-75.5 -4.5,-76.5 -4.5,-76.5 -5.5))",,POINT(-76 -5),-76,-5,"POLYGON((-944.952 -81.0456,-940.92 -80.1534,-942.36 -63.1818,-946.392 -64.077,-944.952 -81.0456))",,POINT(-943.728 -72.117),010300000001000000050000004D62105839448FC0D34D6210581D60C04D62105839448FC0FCA9F1D24DA22EC08195438B6CB78BC0FCA9F1D24DA22EC08195438B6CB78BC0D34D6210581D60C04D62105839448FC0D34D6210581D60C0,946.479476625351822,-943.728,-72.117,94.36988703,"POLYGON((0.97254 94.902085,0.968343 94.869055,0.968494 93.835732,0.972681 93.873392,0.97254 94.902085))",,POINT(0.970548984685155 94.369887030036),0.970548984685,1.7e-05 W / m2
5,11944,2014-01-02T04:25:00,2014-01-02T04:29:00,2014-01-02T04:32:00,C5.3,GOES,,0,0,-90.0,90.0,"POLYGON((0.998754 180.000005,0.998754 179.999995,0.998237 0,0.998237 0,0.998754 180.000005))",,POINT(0.055041893832698 0),"POLYGON((83.9622 -89.9,-96.2378 -89.9,-96.2378 89.9,83.9622 89.9,83.9622 -89.9))",,POINT(173.8622 0),173.8622,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -973.986,-8.5e-05 -973.986,0 973.482,-0 973.482,8.5e-05 -973.986))",,POINT(0 53.6769),,53.6769000000000034,0.0,53.6769,0.0,"POLYGON((0.998754 180.000005,0.998754 179.999995,0.998237 0,0.998237 0,0.998754 180.000005))",,POINT(0.055041893832698 0),0.0550418938327,5.3e-06 W / m2
6,11944,2014-01-02T07:43:00,2014-01-02T07:49:00,2014-01-02T07:51:00,C4.9,GOES,,-76,-5,-76.5,-75.5,"POLYGON((0.972529 94.895837,0.968337 94.862277,0.968485 93.829014,0.972672 93.867136,0.972529 94.895837))",,POINT(0.970538778194963 94.3634043422636),"POLYGON((95.55129 -5.5,96.55129 -5.5,96.55129 -4.5,95.55129 -4.5,95.55129 -5.5))",,POINT(96.05129 -5),96.05129,-5,"POLYGON((-76.5 -5.5,-75.5 -5.5,-75.5 -4.5,-76.5 -4.5,-76.5 -5.5))",,POINT(-76 -5),-76,-5,"POLYGON((-944.952 -80.9418,-940.926 -80.0418,-942.36 -63.0708,-946.392 -63.9732,-944.952 -80.9418))",,POINT(-943.728 -72.0096),01030000000100000005000000E7FBA9F1D2A78EC0A98251499D505BC0E7FBA9F1D2A78EC05205A3923A6141C0E7FBA9F1D2538CC05205A3923A6141C0E7FBA9F1D2538CC0A98251499D505BC0E7FBA9F1D2A78EC0A98251499D505BC0,946.471299340957216,-943.728,-72.0096,94.3634043423,"POLYGON((0.972529 94.895837,0.968337 94.862277,0.968485 93.829014,0.972672 93.867136,0.972529 94.895837))",,POINT(0.970538778194963 94.3634043422636),0.970538778195,4.9e-06 W / m2
7,11944,2014-01-02T11:25:00,2014-01-02T12:26:00,2014-01-02T12:42:00,C9.5,GOES,,0,0,-90.0,90.0,"POLYGON((0.998727 180.000005,0.998727 179.999995,0.998204 0,0.998204 0,0.998727 180.000005))",,POINT(0.0556340110075532 0),"POLYGON((80.12087 -89.9,-100.07913 -89.9,-100.07913 89.9,80.12087 89.9,80.12087 -89.9))",,POINT(170.02088 0),170.02088,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -973.962,-8.5e-05 -973.962,0 973.452,-0 973.452,8.5e-05 -973.962))",,POINT(0 54.25446),,54.2544599999999946,0.0,54.25446,0.0,"POLYGON((0.998727 180.000005,0.998727 179.999995,0.998204 0,0.998204 0,0.998727 180.000005))",,POINT(0.0556340110075532 0),0.0556340110076,9.5e-06 W / m2
8,11944,2014-01-02T20:30:00,2014-01-02T20:38:00,2014-01-02T20:55:00,C3.4,GOES,,-68,-3,-68.5,-67.5,"POLYGON((0.931183 92.492051,0.924684 92.453436,0.924944 91.370984,0.931436 91.417257,0.931183 92.492051))",,POINT(0.928092708320946 91.9333087035942),"POLYGON((96.53634 -3.5,97.53634 -3.5,97.53634 -2.5,96.53634 -2.5,96.53634 -3.5))",,POINT(97.03634 -3),97.03634,-3,"POLYGON((-68.5 -3.5,-67.5 -3.5,-67.5 -2.5,-68.5 -2.5,-68.5 -3.5))",,POINT(-68 -3),-68,-3,"POLYGON((-907.236 -39.48468,-900.93 -38.6019,-901.752 -21.5814,-908.064 -22.46628,-907.236 -39.48468))",,POINT(-904.566 -30.534),010300000001000000050000004A0C022B87508DC01904560E2D0250C04A0C022B87508DC0E87C3F355EBA07404A0C022B87388BC0E87C3F355EBA07404A0C022B87388BC01904560E2D0250C04A0C022B87508DC01904560E2D0250C0,905.081197192826494,-904.566,-30.534,91.9333087036,"POLYGON((0.931183 92.492051,0.924684 92.453436,0.924944 91.370984,0.931436 91.417257,0.931183 92.492051))",,POINT(0.928092708320946 91.9333087035942),0.928092708321,3.4e-06 W / m2
9,11944,2014-01-02T21:41:00,2014-01-02T21:46:00,2014-01-02T21:50:00,C3.1,GOES,,-72,-5,-72.5,-71.5,"POLYGON((0.953966 94.748814,0.948611 94.719678,0.948774 93.664467,0.954132 93.69966,0.953966 94.748814))",,POINT(0.951404362184482 94.2079686604416),"POLYGON((91.88698 -5.5,92.88698 -5.5,92.88698 -4.5,91.88698 -4.5,91.88698 -5.5))",,POINT(92.38698 -5),92.38698,-5,"POLYGON((-72.5 -5.5,-71.5 -5.5,-71.5 -4.5,-72.5 -4.5,-72.5 -5.5))",,POINT(-72 -5),-72,-5,"POLYGON((-927.12 -77.0184,-921.954 -76.1172,-923.358 -59.13588,-928.536 -60.0402,-927.12 -77.0184))",,POINT(-925.314 -68.0802),010300000001000000050000008E976E1283F08DC0E9482EFF213559C08E976E1283F08DC0D2915CFE43AA41C08E976E1283E48BC0D2915CFE43AA41C08E976E1283E48BC0E9482EFF213559C08E976E1283F08DC0E9482EFF213559C0,927.81512825995685,-925.314,-68.0802,94.2079686604,"POLYGON((0.953966 94.748814,0.948611 94.719678,0.948774 93.664467,0.954132 93.69966,0.953966 94.748814))",,POINT(0.951404362184482 94.2079686604416),0.951404362184,3.1e-06 W / m2
