,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,0,2010-01-01T12:02:00,2010-01-01T12:09:00,2010-01-01T12:18:00,B1.9,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998824 180.000005,0.998824 179.999995,0.998319 0,0.998319 0,0.998824 180.000005))",,POINT(0.0537014936796114 0),"POLYGON((-63.616747 -89.9,116.183253 -89.9,116.183253 89.9,-63.616747 89.9,-63.616747 -89.9))",,POINT(26.283255 0),26.283255,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -974.106,-8.5e-05 -974.106,0 973.614,-0 973.614,8.5e-05 -974.106))",,POINT(0 52.37256),,52.37256,0.0,52.37256,0.0,"POLYGON((0.998824 180.000005,0.998824 179.999995,0.998319 0,0.998319 0,0.998824 180.000005))",,POINT(0.0537014936796114 0),0.0537014936796,,,,,,,,,,,,1.9e-07 W / m2
1,0,2010-01-01T12:33:00,2010-01-01T12:43:00,2010-01-01T13:00:00,B2.3,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998823 180.000005,0.998823 179.999995,0.998319 0,0.998319 0,0.998823 180.000005))",,POINT(0.0537454091552993 0),"POLYGON((-63.900277 -89.9,115.899723 -89.9,115.899723 89.9,-63.900277 89.9,-63.900277 -89.9))",,POINT(25.999725 0),25.999725,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -974.106,-8.5e-05 -974.106,0 973.614,-0 973.614,8.5e-05 -974.106))",,POINT(0 52.4154),,52.4153999999999982,0.0,52.4154,0.0,"POLYGON((0.998823 180.000005,0.998823 179.999995,0.998319 0,0.998319 0,0.998823 180.000005))",,POINT(0.0537454091552993 0),0.0537454091553,,,,,,,,,,,,2.3e-07 W / m2
2,0,2010-01-01T23:29:00,2010-01-01T23:33:00,2010-01-01T23:42:00,B1.1,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998776 180.000005,0.998776 179.999995,0.99826 0,0.99826 0,0.998776 180.000005))",,POINT(0.0546739425997819 0),"POLYGON((-69.900113 -89.9,109.899887 -89.9,109.899887 89.9,-69.900113 89.9,-69.900113 -89.9))",,POINT(19.999888 0),19.999888,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -974.064,-8.5e-05 -974.064,0 973.56,-0 973.56,8.5e-05 -974.064))",,POINT(0 53.32116),,53.321159999999999,0.0,53.32116,0.0,"POLYGON((0.998776 180.000005,0.998776 179.999995,0.99826 0,0.99826 0,0.998776 180.000005))",,POINT(0.0546739425997819 0),0.0546739425998,,,,,,,,,,,,1.1e-07 W / m2
3,11039,2010-01-02T03:10:00,2010-01-02T03:13:00,2010-01-02T03:19:00,B1.1,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998757 180.000005,0.998757 179.999995,0.99824 0,0.99824 0,0.998757 180.000005))",,POINT(0.0549859286500363 0),"POLYGON((-71.921388 -89.9,107.878612 -89.9,107.878612 89.9,-71.921388 89.9,-71.921388 -89.9))",,POINT(17.978613 0),17.978613,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -974.046,-8.5e-05 -974.046,0 973.542,-0 973.542,8.5e-05 -974.046))",,POINT(0 53.62548),,53.6254800000000031,0.0,53.62548,0.0,"POLYGON((0.998757 180.000005,0.998757 179.999995,0.99824 0,0.99824 0,0.998757 180.000005))",,POINT(0.0549859286500363 0),0.05498592865,,,,,,,,,,,,1.1e-07 W / m2
4,11039,2010-01-02T07:09:00,2010-01-02T07:24:00,2010-01-02T07:40:00,C1.0,GOES,,37,-29,,UTC-HGS-TOPO,degrees,,36.5,37.5,"POLYGON((0.690391 228.804084,0.699895 229.429302,0.69382 230.689635,0.684057 230.070424,0.690391 228.804084))",,POINT(0.692029609914448 229.748838761947),"POLYGON((52.292716 -29.5,53.292716 -29.5,53.292716 -28.5,52.292716 -28.5,52.292716 -29.5))",,POINT(52.792716 -29),52.792716,-29,"POLYGON((36.5 -29.5,37.5 -29.5,37.5 -28.5,36.5 -28.5,36.5 -29.5))",,POINT(37 -29),37,-29,"POLYGON((506.64 -443.466,518.4894 -443.9394,523.545 -428.6748,511.5798 -428.196,506.64 -443.466))",,POINT(515.103 -436.0848),01030000000100000005000000D0F753E3A5797E4037AB3E575BF97CC0D0F753E3A5797E4037AB3E575B8979C0E8FBA9F1D2F4804037AB3E575B8979C0E8FBA9F1D2F4804037AB3E575BF97CC0D0F753E3A5797E4037AB3E575BF97CC0,674.908181458811555,515.103,-436.0848,229.748838762,"POLYGON((0.690391 228.804084,0.699895 229.429302,0.69382 230.689635,0.684057 230.070424,0.690391 228.804084))",,POINT(0.692029609914448 229.748838761947),0.692029609914,,,,,,,,,,,,1e-06 W / m2
5,11039,2010-01-02T07:58:00,2010-01-02T08:05:00,2010-01-02T08:13:00,B6.4,GOES,,37,-29,,UTC-HGS-TOPO,degrees,,36.5,37.5,"POLYGON((0.690358 228.807196,0.699863 229.432396,0.693789 230.692819,0.684024 230.073664,0.690358 228.807196))",,POINT(0.691997298421947 229.751987842734),"POLYGON((51.844562 -29.5,52.844562 -29.5,52.844562 -28.5,51.844562 -28.5,51.844562 -29.5))",,POINT(52.344562 -29),52.344562,-29,"POLYGON((36.5 -29.5,37.5 -29.5,37.5 -28.5,36.5 -28.5,36.5 -29.5))",,POINT(37 -29),37,-29,"POLYGON((506.64 -443.4174,518.49 -443.8914,523.545 -428.6262,511.5798 -428.1468,506.64 -443.4174))",,POINT(515.103 -436.0362),01030000000100000005000000D0F753E3A5A17E40D881734694D07CC0D0F753E3A5A17E40D881734694B079C0E8FBA9F1D2E08040D881734694B079C0E8FBA9F1D2E08040D881734694D07CC0D0F753E3A5A17E40D881734694D07CC0,674.876780100960445,515.103,-436.0362,229.751987843,"POLYGON((0.690358 228.807196,0.699863 229.432396,0.693789 230.692819,0.684024 230.073664,0.690358 228.807196))",,POINT(0.691997298421947 229.751987842734),0.691997298422,,,,,,,,,,,,6.4e-07 W / m2
6,11039,2010-01-02T09:01:00,2010-01-02T09:10:00,2010-01-02T09:23:00,B4.5,GOES,,39,-29,,UTC-HGS-TOPO,degrees,,38.5,39.5,"POLYGON((0.709291 230.035442,0.718713 230.609591,0.71314 231.857032,0.703471 231.289607,0.709291 230.035442))",,POINT(0.711145042485465 230.948503689128),"POLYGON((53.268365 -29.5,54.268365 -29.5,54.268365 -28.5,53.268365 -28.5,53.268365 -29.5))",,POINT(53.768365 -29),53.768365,-29,"POLYGON((38.5 -29.5,39.5 -29.5,39.5 -28.5,38.5 -28.5,38.5 -29.5))",,POINT(39 -29),39,-29,"POLYGON((530.1804 -444.3156,541.7076 -444.8118,546.9888 -429.5568,535.3494 -429.0552,530.1804 -444.3156))",,POINT(538.5978 -436.95),0103000000010000000500000064CC5D4BC80C80403333333333DF7CC064CC5D4BC80C80403333333333BF79C064CC5D4BC89C81403333333333BF79C064CC5D4BC89C81403333333333DF7CC064CC5D4BC80C80403333333333DF7CC0,693.550930116051404,538.5978,-436.95,230.948503689,"POLYGON((0.709291 230.035442,0.718713 230.609591,0.71314 231.857032,0.703471 231.289607,0.709291 230.035442))",,POINT(0.711145042485465 230.948503689128),0.711145042485,,,,,,,,,,,,4.5e-07 W / m2
7,0,2010-01-02T11:59:00,2010-01-02T12:09:00,2010-01-02T12:24:00,B4.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998725 180.000005,0.998725 179.999995,0.998202 0,0.998202 0,0.998725 180.000005))",,POINT(0.0557311116022166 0),"POLYGON((-76.75962 -89.9,103.04038 -89.9,103.04038 89.9,-76.75962 89.9,-76.75962 -89.9))",,POINT(13.140381 0),13.140381,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -974.016,-8.5e-05 -974.016,0 973.506,-0 973.506,8.5e-05 -974.016))",,POINT(0 54.35232),,54.3523199999999989,0.0,54.35232,0.0,"POLYGON((0.998725 180.000005,0.998725 179.999995,0.998202 0,0.998202 0,0.998725 180.000005))",,POINT(0.0557311116022166 0),0.0557311116022,,,,,,,,,,,,4.8e-07 W / m2
8,0,2010-01-02T14:08:00,2010-01-02T14:16:00,2010-01-02T14:24:00,C2.6,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998712 180.000005,0.998712 179.999995,0.998189 0,0.998189 0,0.998712 180.000005))",,POINT(0.0559124620093702 0),"POLYGON((-77.939449 -89.9,101.860551 -89.9,101.860551 89.9,-77.939449 89.9,-77.939449 -89.9))",,POINT(11.960552 0),11.960552,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -974.004,-8.5e-05 -974.004,0 973.494,-0 973.494,8.5e-05 -974.004))",,POINT(0 54.5292),,54.5291999999999959,0.0,54.5292,0.0,"POLYGON((0.998712 180.000005,0.998712 179.999995,0.998189 0,0.998189 0,0.998712 180.000005))",,POINT(0.0559124620093702 0),0.0559124620094,,,,,,,,,,,,2.6e-06 W / m2
9,11039,2010-01-02T22:39:00,2010-01-02T22:46:00,2010-01-02T22:55:00,B4.3,GOES,,44,-27,,UTC-HGS-TOPO,degrees,,43.5,44.5,"POLYGON((0.746149 235.175413,0.75565 235.621197,0.751467 236.861389,0.741752 236.425075,0.746149 235.175413))",,POINT(0.748755471982053 236.021660134652),"POLYGON((50.786986 -27.5,51.786986 -27.5,51.786986 -26.5,50.786986 -26.5,50.786986 -27.5))",,POINT(51.2869859 -27),51.2869859,-27,"POLYGON((43.5 -27.5,44.5 -27.5,44.5 -26.5,43.5 -26.5,43.5 -27.5))",,POINT(44 -27),44,-27,"POLYGON((597.3636 -415.5588,608.226 -416.1306,613.674 -400.6386,602.712 -400.0608,597.3636 -415.5588))",,POINT(605.544 -408.1116),010300000001000000050000003108AC1C5A248240BCE3141DC9117BC03108AC1C5A248240BCE3141DC9F177C03108AC1C5AB48340BCE3141DC9F177C03108AC1C5AB48340BCE3141DC9117BC03108AC1C5A248240BCE3141DC9117BC0,730.231890559813792,605.544,-408.1116,236.021660135,"POLYGON((0.746149 235.175413,0.75565 235.621197,0.751467 236.861389,0.741752 236.425075,0.746149 235.175413))",,POINT(0.748755471982053 236.021660134652),0.748755471982,,,,,,,,,,,,4.3e-07 W / m2
