,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,11163.0,,HMI SHARP,HMI,SDO,11163,HMI,,,4.99999987369e-05,SDO,,cm,-23.576374054,17.673078537,-33.6136817932,-17.7549285889,"POLYGON((0.637512 57.813694,0.462634 39.998759,0.550473 31.255405,0.690473 48.636893,0.637512 57.813694))",,POINT(0.56252276921652 42.8531221894083),"POLYGON((166.989328 13.812735,-177.151918 13.812735,-177.151918 21.104593,166.989328 21.104593,166.989328 13.812735))",,POINT(177.026636 17.673079),177.026636,17.673079,"POLYGON((-33.613682 13.812735,-17.754928 13.812735,-17.754928 21.104593,-33.613682 21.104593,-33.613682 13.812735))",,POINT(-23.576374 17.673079),-23.576374,17.673079,"POLYGON((-522.288 328.728,-287.8596 343.0728,-276.4824 455.532,-501.6552 441.6948,-522.288 328.728))",,POINT(-370.3506 399.1992),01030000000100000005000000FCA9F1D24D5280C0CFF753E3A58B744044FAEDEBC0FD71C0613255302A71754072F90FE9B74771C08D976E1283787C406DC5FEB27B5A7FC02CD49AE61D9B7B40FCA9F1D24D5280C0CFF753E3A58B7440,544.536103670821831,-370.3506,399.1992,42.8531221894,"POLYGON((0.637512 57.813694,0.462634 39.998759,0.550473 31.255405,0.690473 48.636893,0.637512 57.813694))",,POINT(0.56252276921652 42.8531221894083),0.562522769217
1,11164.0,,HMI SHARP,HMI,SDO,11164,HMI,,,4.99999987369e-05,SDO,,cm,-38.73853302,26.1939353943,-50.2375602722,-28.8858413696,"POLYGON((0.83463 60.27558,0.635177 45.876438,0.761836 31.843856,0.891745 45.77583,0.83463 60.27558))",,POINT(0.771543563375495 46.8830240546447),"POLYGON((150.365451 19.874048,171.717169 19.874048,171.717169 33.949096,150.365451 33.949096,150.365451 19.874048))",,POINT(161.864477 26.193935),161.864477,26.193935,"POLYGON((-50.237559 19.874048,-28.885841 19.874048,-28.885841 33.949096,-50.237559 33.949096,-50.237559 19.874048))",,POINT(-38.738533 26.193935),-38.738533,26.193935,"POLYGON((-701.634 400.6014,-441.3762 428.0754,-389.097 626.478,-618.606 602.076,-701.634 400.6014))",,POINT(-545.1876 510.4806),01030000000100000005000000508D976E12ED85C0083D9B559F097940158C4AEA04967BC0E561A1D634C17A40643BDF4F8D5178C0E7FBA9F1D2938340022B8716D95483C0F853E3A59BD08240508D976E12ED85C0083D9B559F097940,746.873457936563796,-545.1876,510.4806,46.8830240546,"POLYGON((0.83463 60.27558,0.635177 45.876438,0.761836 31.843856,0.891745 45.77583,0.83463 60.27558))",,POINT(0.771543563375495 46.8830240546447),0.771543563375
2,11165.0,,HMI SHARP,HMI,SDO,11165,HMI,,,4.99999987369e-05,SDO,,cm,-20.8263988495,-23.3891983032,-25.4779930115,-15.9063034058,"POLYGON((0.513395 130.943914,0.412158 143.158588,0.351665 132.942598,0.473204 121.388671,0.513395 130.943914))",,POINT(0.435877334864356 131.249877762906),"POLYGON((175.125018 -26.121887,-175.303294 -26.121887,-175.303294 -20.743933,175.125018 -20.743933,175.125018 -26.121887))",,POINT(179.776611 -23.389198),179.776611,-23.389198,"POLYGON((-25.477992 -26.121887,-15.906304 -26.121887,-15.906304 -20.743933,-25.477992 -20.743933,-25.477992 -26.121887))",,POINT(-20.826399 -23.389198),-20.826399,-23.389198,"POLYGON((-375.3942 -325.6806,-239.229 -319.3026,-249.2004 -231.9168,-391.0362 -238.5834,-375.3942 -325.6806))",,POINT(-317.232 -278.2038),0103000000010000000500000055C1A8A44E7677C0865AD3BCE35A74C017D9CEF753E76DC050FC1873D7F473C0CAC342AD69266FC0211FF46C56FD6CC0D8817346947078C0910F7A36ABD26DC055C1A8A44E7677C0865AD3BCE35A74C0,421.940157082067742,-317.232,-278.2038,131.249877763,"POLYGON((0.513395 130.943914,0.412158 143.158588,0.351665 132.942598,0.473204 121.388671,0.513395 130.943914))",,POINT(0.435877334864356 131.249877762906),0.435877334864
3,11163.0,,HMI SHARP,HMI,SDO,11163,HMI,,,4.99999987369e-05,SDO,,cm,-21.42395401,17.7418632507,-30.8685150146,-15.4971971512,"POLYGON((0.606623 55.513271,0.44157 36.155488,0.534867 27.887637,0.665073 46.219444,0.606623 55.513271))",,POINT(0.542621527265505 40.0668012837386),"POLYGON((167.539095 13.855166,-177.089587 13.855166,-177.089587 21.155904,167.539095 21.155904,167.539095 13.855166))",,POINT(176.983656 17.741863),176.983656,17.741863,"POLYGON((-30.868515 13.855166,-15.497197 13.855166,-15.497197 21.155904,-30.868515 21.155904,-30.868515 13.855166))",,POINT(-21.423954 17.741863),-21.423954,17.741863,"POLYGON((-484.0056 332.4828,-252.1764 345.1176,-242.169 457.6164,-464.8068 445.431,-484.0056 332.4828))",,POINT(-338.0928 401.9706),01030000000100000005000000B98D06F016407EC024287E8CB9C7744076E09C11A5856FC027A089B0E1917540C520B07268456EC012143FC6DC997C409BE61DA7E80C7DC037894160E5D67B40B98D06F016407EC024287E8CB9C77440,525.24956418468355,-338.0928,401.9706,40.0668012837,"POLYGON((0.606623 55.513271,0.44157 36.155488,0.534867 27.887637,0.665073 46.219444,0.606623 55.513271))",,POINT(0.542621527265505 40.0668012837386),0.542621527266
4,11164.0,,HMI SHARP,HMI,SDO,11164,HMI,,,4.99999987369e-05,SDO,,cm,-36.3320388794,25.9131317139,-48.1974372864,-26.5121822357,"POLYGON((0.817084 59.398481,0.611838 43.552047,0.749199 29.673685,0.880663 44.643269,0.817084 59.398481))",,POINT(0.750067343753853 45.4541321769524),"POLYGON((150.210172 19.80156,171.895428 19.80156,171.895428 34.076682,150.210172 34.076682,150.210172 19.80156))",,POINT(162.07557 25.913132),162.07557,25.913132,"POLYGON((-48.197438 19.80156,-26.512182 19.80156,-26.512182 34.076682,-48.197438 34.076682,-48.197438 19.80156))",,POINT(-36.33204 25.913132),-36.33204,25.913132,"POLYGON((-680.772 402.6318,-408.0684 429.2328,-359.0238 630.108,-599.022 606.528,-680.772 402.6318))",,POINT(-517.4508 509.3124),010300000001000000050000001904560E2D4685C0CE1951DA1B2A7940BE30992A188179C024287E8CB9D37A4051DA1B7C617076C0BE9F1A2FDDB083401904560E2DB882C04E62105839F482401904560E2D4685C0CE1951DA1B2A7940,726.054027751654417,-517.4508,509.3124,45.454132177,"POLYGON((0.817084 59.398481,0.611838 43.552047,0.749199 29.673685,0.880663 44.643269,0.817084 59.398481))",,POINT(0.750067343753853 45.4541321769524),0.750067343754
5,11165.0,,HMI SHARP,HMI,SDO,11165,HMI,,,4.99999987369e-05,SDO,,cm,-18.6793937683,-23.3620605469,-23.4697914124,-13.5152616501,"POLYGON((0.491596 133.120039,0.391371 147.443335,0.321626 136.882451,0.445487 122.783102,0.491596 133.120039))",,POINT(0.4107005846708 134.03036867145),"POLYGON((174.937818 -26.196979,-175.107652 -26.196979,-175.107652 -20.536595,174.937818 -20.536595,174.937818 -26.196979))",,POINT(179.728216 -23.36206),179.728216,-23.36206,"POLYGON((-23.469792 -26.196979,-13.515262 -26.196979,-13.515262 -20.536595,-23.469792 -20.536595,-23.469792 -26.196979))",,POINT(-18.679394 -23.36206),-18.679394,-23.36206,"POLYGON((-347.3394 -325.2624,-203.8674 -319.3104,-212.793 -227.256,-362.5422 -233.4912,-347.3394 -325.2624))",,POINT(-285.8286 -276.3144),0103000000010000000500000033C4B12E6EB575C087A757CA325474C09D11A5BDC17B69C0DB8AFD65F7F473C04C37894160996AC0D578E92631686CC0423EE8D9ACA876C072F90FE9B72F6DC033C4B12E6EB575C087A757CA325474C0,397.552054736634489,-285.8286,-276.3144,134.030368671,"POLYGON((0.491596 133.120039,0.391371 147.443335,0.321626 136.882451,0.445487 122.783102,0.491596 133.120039))",,POINT(0.4107005846708 134.03036867145),0.410700584671
6,11164.0,,HMI SHARP,HMI,SDO,11164,HMI,,,4.99999987369e-05,SDO,,cm,-33.9716911316,25.8302822113,-46.1873245239,-24.0106449127,"POLYGON((0.799108 58.483437,0.587644 40.86911,0.736618 27.277101,0.869554 43.464129,0.799108 58.483437))",,POINT(0.730111884359341 43.7173030291426),"POLYGON((150.024887 19.71703,172.201565 19.71703,172.201565 34.20849,150.024887 34.20849,150.024887 19.71703))",,POINT(162.24052 25.830282),162.24052,25.830282,"POLYGON((-46.187323 19.71703,-24.010645 19.71703,-24.010645 34.20849,-46.187323 34.20849,-46.187323 19.71703))",,POINT(-33.97169 25.830282),-33.97169,25.830282,"POLYGON((-659.394 404.3394,-372.1896 430.1358,-326.7666 633.72,-578.9922 610.896,-659.394 404.3394))",,POINT(-488.4066 510.7794),01030000000100000005000000FED478E9269B84C033C4B12E6E4579402575029A084377C0C0EC9E3C2CE27A40D1915CFE436C74C0F6285C8FC2CD8340BBB88D06F01782C0BA490C022B178340FED478E9269B84C033C4B12E6E457940,706.70828662745987,-488.4066,510.7794,43.7173030291,"POLYGON((0.799108 58.483437,0.587644 40.86911,0.736618 27.277101,0.869554 43.464129,0.799108 58.483437))",,POINT(0.730111884359341 43.7173030291426),0.730111884359
7,11163.0,,HMI SHARP,HMI,SDO,11163,HMI,,,4.99999987369e-05,SDO,,cm,-19.3187446594,17.7465381622,-28.7877254486,-13.3575983047,"POLYGON((0.583177 53.582977,0.423112 32.163583,0.520889 24.538953,0.645667 44.274969,0.583177 53.582977))",,POINT(0.523362622649209 37.1897418889871),"POLYGON((167.424484 13.883168,-177.145388 13.883168,-177.145388 21.1524,167.424484 21.1524,167.424484 13.883168))",,POINT(176.893465 17.746538),176.893465,17.746538,"POLYGON((-28.787726 13.883168,-13.357598 13.883168,-13.357598 21.1524,-28.787726 21.1524,-28.787726 13.883168))",,POINT(-19.318745 17.746538),-19.318745,17.746538,"POLYGON((-454.2498 335.1102,-218.019 346.6968,-209.397 458.6532,-436.2936 447.4776,-454.2498 335.1102))",,POINT(-306.2094 403.566),01030000000100000005000000A7E8482EFF637CC04F401361C3F17440F853E3A59B406BC0A5BDC11726AB754062105839B42C6AC0F5DBD78173AA7C40B1E1E995B2447BC01DC9E53FA4F77B40A7E8482EFF637CC04F401361C3F17440,506.586333219087123,-306.2094,403.566,37.189741889,"POLYGON((0.583177 53.582977,0.423112 32.163583,0.520889 24.538953,0.645667 44.274969,0.583177 53.582977))",,POINT(0.523362622649209 37.1897418889871),0.523362622649
8,11165.0,,HMI SHARP,HMI,SDO,11165,HMI,,,4.99999987369e-05,SDO,,cm,-16.4040222168,-23.3255901337,-21.3353462219,-10.9503822327,"POLYGON((0.468754 135.649398,0.371351 152.560324,0.291481 142.130178,0.41604 124.558482,0.468754 135.649398))",,POINT(0.384933442287627 137.419017130014),"POLYGON((174.876864 -26.24508,-174.738172 -26.24508,-174.738172 -20.329596,174.876864 -20.329596,174.876864 -26.24508))",,POINT(179.808188 -23.32559),179.808188,-23.32559,"POLYGON((-21.335346 -26.24508,-10.950382 -26.24508,-10.950382 -20.329596,-21.335346 -20.329596,-21.335346 -26.24508))",,POINT(-16.404022 -23.32559),-16.404022,-23.32559,"POLYGON((-317.1774 -324.45,-165.6384 -319.008,-173.1954 -222.7212,-331.6458 -228.4326,-317.1774 -324.45))",,POINT(-252.1092 -274.3494),01030000000100000005000000F7E461A1D6D273C033333333334774C08638D6C56DB464C0E3A59BC420F073C06E3480B740A665C002BC051214D76BC01C7C613255BA74C0FD87F4DBD78D6CC0F7E461A1D6D273C033333333334774C0,372.594473932451137,-252.1092,-274.3494,137.41901713,"POLYGON((0.468754 135.649398,0.371351 152.560324,0.291481 142.130178,0.41604 124.558482,0.468754 135.649398))",,POINT(0.384933442287627 137.419017130014),0.384933442288
9,11164.0,,HMI SHARP,HMI,SDO,11164,HMI,,,4.99999987369e-05,SDO,,cm,-31.4785327911,25.6667404175,-44.2256889343,-21.4539909363,"POLYGON((0.781397 57.43653,0.564578 37.752919,0.724537 24.724493,0.858506 42.266801,0.781397 57.43653))",,POINT(0.708379104780542 41.8075245664643),"POLYGON((149.791101 19.710494,172.562799 19.710494,172.562799 34.325776,149.791101 34.325776,149.791101 19.710494))",,POINT(162.538257 25.66674),162.538257,25.66674,"POLYGON((-44.225689 19.710494,-21.453991 19.710494,-21.453991 34.325776,-44.225689 34.325776,-44.225689 19.710494))",,POINT(-31.478533 25.66674),-31.478533,25.66674,"POLYGON((-637.422 407.076,-334.5732 432.0618,-293.3154 636.996,-558.885 614.922,-637.422 407.076))",,POINT(-457.071 511.071),010300000001000000050000004C37894160EB83C0F0A7C64B377179401361C3D32BE974C0492EFF21FD007B4089D2DEE00B5572C08716D9CEF7E78340AE47E17A147781C04C378941603783404C37894160EB83C0F0A7C64B37717940,685.643833256013409,-457.071,511.071,41.8075245665,"POLYGON((0.781397 57.43653,0.564578 37.752919,0.724537 24.724493,0.858506 42.266801,0.781397 57.43653))",,POINT(0.708379104780542 41.8075245664643),0.708379104781
