,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,11427,2012-03-01T08:52:00,2012-03-01T10:10:00,2012-03-01T11:16:00,B5.5,GOES,,0,0,-90.0,90.0,"POLYGON((0.992646 180.000005,0.992646 179.999995,0.991474 0,0.991474 0,0.992646 180.000005))",,POINT(0.126354030298146 0),"POLYGON((-47.096015 -89.9,132.703985 -89.9,132.703985 89.9,-47.096015 89.9,-47.096015 -89.9))",,POINT(42.803986 0),42.803986,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.612,-8.5e-05 -960.612,0 959.478,-0 959.478,8.5e-05 -960.612))",,POINT(0 122.2764),,122.276399999999995,0.0,122.2764,0.0,"POLYGON((0.992646 180.000005,0.992646 179.999995,0.991474 0,0.991474 0,0.992646 180.000005))",,POINT(0.126354030298146 0),0.126354030298,5.5e-07 W / m2
1,11423,2012-03-01T15:10:00,2012-03-01T15:26:00,2012-03-01T15:36:00,C3.3,GOES,,13,20,12.5,13.5,"POLYGON((0.493324 335.463548,0.499794 333.762469,0.513217 334.672714,0.507016 336.329069,0.493324 335.463548))",,POINT(0.503295384144563 335.057007147465),"POLYGON((51.846089 19.5,52.846089 19.5,52.846089 20.5,51.846089 20.5,51.846089 19.5))",,POINT(52.346089 20),52.346089,20,"POLYGON((12.5 19.5,13.5 19.5,13.5 20.5,12.5 20.5,12.5 19.5))",,POINT(13 20),13,20,"POLYGON((198.24 434.2656,213.8118 433.8054,212.4498 448.8876,196.977 449.3454,198.24 434.2656))",,POINT(205.3854 441.597),010300000001000000050000001C7C613255846540653BDF4F8D8579401C7C613255846540653BDF4F8DAD7D401C7C613255D46D40653BDF4F8DAD7D401C7C613255D46D40653BDF4F8D8579401C7C613255846540653BDF4F8D857940,487.022661631016945,205.3854,441.597,335.057007147,"POLYGON((0.493324 335.463548,0.499794 333.762469,0.513217 334.672714,0.507016 336.329069,0.493324 335.463548))",,POINT(0.503295384144563 335.057007147465),0.503295384145,3.3e-06 W / m2
2,0,2012-03-02T03:09:00,2012-03-02T03:13:00,2012-03-02T03:21:00,B4.1,GOES,,0,0,-90.0,90.0,"POLYGON((0.99263 180.000005,0.99263 179.999995,0.991457 0,0.991457 0,0.99263 180.000005))",,POINT(0.126483213314204 0),"POLYGON((-57.131321 -89.9,122.668679 -89.9,122.668679 89.9,-57.131321 89.9,-57.131321 -89.9))",,POINT(32.768679 0),32.768679,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.42,-8.5e-05 -960.42,0 959.286,-0 959.286,8.5e-05 -960.42))",,POINT(0 122.379),,122.378999999999991,0.0,122.379,0.0,"POLYGON((0.99263 180.000005,0.99263 179.999995,0.991457 0,0.991457 0,0.99263 180.000005))",,POINT(0.126483213314204 0),0.126483213314,4.1e-07 W / m2
3,11429,2012-03-02T17:29:00,2012-03-02T17:46:00,2012-03-02T18:07:00,M3.3,GOES,,-83,16,-83.5,-82.5,"POLYGON((0.997564 73.761756,0.996268 73.612644,0.996504 72.621167,0.997752 72.770862,0.997564 73.761756))",,POINT(0.997057071920695 73.1921648702153),"POLYGON((-58.598749 15.5,-57.598749 15.5,-57.598749 16.5,-58.598749 16.5,-58.598749 15.5))",,POINT(-58.098749 16),-58.098749,16,"POLYGON((-83.5 15.5,-82.5 15.5,-82.5 16.5,-83.5 16.5,-83.5 15.5))",,POINT(-83 16),-83,16,"POLYGON((-926.556 269.8602,-924.648 271.917,-920.022 287.9442,-921.924 285.897,-926.556 269.8602))",,POINT(-923.358 278.916),010300000001000000050000005839B4C876D48EC0F4FDD478E9F66A405839B4C876D48EC060E5D022DB6175402606819543E18AC060E5D022DB6175402606819543E18AC0F4FDD478E9F66A405839B4C876D48EC0F4FDD478E9F66A40,964.564218297568914,-923.358,278.916,73.1921648702,"POLYGON((0.997564 73.761756,0.996268 73.612644,0.996504 72.621167,0.997752 72.770862,0.997564 73.761756))",,POINT(0.997057071920695 73.1921648702153),0.997057071921,3.3e-05 W / m2
4,0,2012-03-02T23:37:00,2012-03-02T23:43:00,2012-03-02T23:54:00,B7.7,GOES,,0,0,-90.0,90.0,"POLYGON((0.992618 180.000005,0.992618 179.999995,0.991446 0,0.991446 0,0.992618 180.000005))",,POINT(0.126600586341481 0),"POLYGON((-68.365328 -89.9,111.434672 -89.9,111.434672 89.9,-68.365328 89.9,-68.365328 -89.9))",,POINT(21.534672 0),21.534672,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.21,-8.5e-05 -960.21,0 959.076,-0 959.076,8.5e-05 -960.21))",,POINT(0 122.4672),,122.467199999999991,0.0,122.4672,0.0,"POLYGON((0.992618 180.000005,0.992618 179.999995,0.991446 0,0.991446 0,0.992618 180.000005))",,POINT(0.126600586341481 0),0.126600586341,7.7e-07 W / m2
5,0,2012-03-03T00:56:00,2012-03-03T01:02:00,2012-03-03T01:27:00,C1.4,GOES,,0,0,-90.0,90.0,"POLYGON((0.992613 180.000005,0.992613 179.999995,0.99144 0,0.99144 0,0.992613 180.000005))",,POINT(0.126607244555603 0),"POLYGON((-69.088049 -89.9,110.711951 -89.9,110.711951 89.9,-69.088049 89.9,-69.088049 -89.9))",,POINT(20.811951 0),20.811951,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.192,-8.5e-05 -960.192,0 959.058,-0 959.058,8.5e-05 -960.192))",,POINT(0 122.472),,122.471999999999994,0.0,122.472,0.0,"POLYGON((0.992613 180.000005,0.992613 179.999995,0.99144 0,0.99144 0,0.992613 180.000005))",,POINT(0.126607244555603 0),0.126607244556,1.4e-06 W / m2
6,11427,2012-03-03T03:01:00,2012-03-03T03:08:00,2012-03-03T03:11:00,C1.3,GOES,,17,14,16.5,17.5,"POLYGON((0.446996 321.651582,0.456794 319.999365,0.468635 321.404608,0.459198 323.035945,0.446996 321.651582))",,POINT(0.457852738979056 321.52271839947),"POLYGON((36.168403 13.5,37.168403 13.5,37.168403 14.5,36.168403 14.5,36.168403 13.5))",,POINT(36.668403 14),36.668403,14,"POLYGON((16.5 13.5,17.5 13.5,17.5 14.5,16.5 14.5,16.5 13.5))",,POINT(17 14),17,14,"POLYGON((268.2708 339.1002,284.0292 338.4852,282.7878 354.3006,267.0978 354.9138,268.2708 339.1002))",,POINT(275.5674 346.7178),0103000000010000000500000004780B2428EA6E401A51DA1B7CE7734004780B2428EA6E401A51DA1B7C6F774002BC051214FD72401A51DA1B7C6F774002BC051214FD72401A51DA1B7CE7734004780B2428EA6E401A51DA1B7CE77340,442.888953101790548,275.5674,346.7178,321.522718399,"POLYGON((0.446996 321.651582,0.456794 319.999365,0.468635 321.404608,0.459198 323.035945,0.446996 321.651582))",,POINT(0.457852738979056 321.52271839947),0.457852738979,1.3e-06 W / m2
7,0,2012-03-03T05:15:00,2012-03-03T05:20:00,2012-03-03T05:25:00,C1.2,GOES,,0,0,-90.0,90.0,"POLYGON((0.992613 180.000005,0.992613 179.999995,0.991441 0,0.991441 0,0.992613 180.000005))",,POINT(0.126628323607108 0),"POLYGON((-71.457485 -89.9,108.342515 -89.9,108.342515 89.9,-71.457485 89.9,-71.457485 -89.9))",,POINT(18.442515 0),18.442515,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.15,-8.5e-05 -960.15,0 959.016,-0 959.016,8.5e-05 -960.15))",,POINT(0 122.487),,122.487000000000009,0.0,122.487,0.0,"POLYGON((0.992613 180.000005,0.992613 179.999995,0.991441 0,0.991441 0,0.992613 180.000005))",,POINT(0.126628323607108 0),0.126628323607,1.2e-06 W / m2
8,11429,2012-03-03T05:34:00,2012-03-03T06:09:00,2012-03-03T06:37:00,C2.8,GOES,,0,0,-90.0,90.0,"POLYGON((0.99261 180.000005,0.99261 179.999995,0.991438 0,0.991438 0,0.99261 180.000005))",,POINT(0.126629353643885 0),"POLYGON((-71.631305 -89.9,108.168695 -89.9,108.168695 89.9,-71.631305 89.9,-71.631305 -89.9))",,POINT(18.268695 0),18.268695,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.144,-8.5e-05 -960.144,0 959.01,-0 959.01,8.5e-05 -960.144))",,POINT(0 122.4876),,122.487599999999986,0.0,122.4876,0.0,"POLYGON((0.99261 180.000005,0.99261 179.999995,0.991438 0,0.991438 0,0.99261 180.000005))",,POINT(0.126629353643885 0),0.126629353644,2.8e-06 W / m2
9,0,2012-03-03T15:12:00,2012-03-03T15:15:00,2012-03-03T15:17:00,B3.8,GOES,,0,0,-90.0,90.0,"POLYGON((0.992609 180.000005,0.992609 179.999995,0.991436 0,0.991436 0,0.992609 180.000005))",,POINT(0.126670996291614 0),"POLYGON((-76.91914 -89.9,102.88086 -89.9,102.88086 89.9,-76.91914 89.9,-76.91914 -89.9))",,POINT(12.980861 0),12.980861,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.048,-8.5e-05 -960.048,0 958.914,-0 958.914,8.5e-05 -960.048))",,POINT(0 122.5158),,122.515799999999984,0.0,122.5158,0.0,"POLYGON((0.992609 180.000005,0.992609 179.999995,0.991436 0,0.991436 0,0.992609 180.000005))",,POINT(0.126670996291614 0),0.126670996292,3.8e-07 W / m2
