,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,12017.0,,HMI SHARP,HMI,SDO,"12017,12018",HMI,,,4.99999987369e-05,SDO,,cm,56.9166793823,8.66041278839,50.2635688782,66.5738067627,"POLYGON((0.779446 278.698295,0.922728 275.603102,0.936186 287.707227,0.810653 292.631176,0.779446 278.698295))",,POINT(0.856917476978292 284.309409653939),"POLYGON((136.379552 2.568757,152.68979 2.568757,152.68979 13.990089,136.379552 13.990089,136.379552 2.568757))",,POINT(143.032665 8.660413),143.032665,8.660413,"POLYGON((50.263567 2.568757,66.573805 2.568757,66.573805 13.990089,50.263567 13.990089,50.263567 2.568757))",,POINT(56.91668 8.660413),56.91668,8.660413,"POLYGON((739.506 113.1378,881.4 86.4702,855.978 273.2964,718.152 299.3964,739.506 113.1378))",,POINT(796.95 203.2794),01030000000100000005000000355EBA490C1C8740E25817B7D1485C4033333333338B8B4012A5BDC1179E5540E7FBA9F1D2BF8A408D28ED0DBE147140F0A7C64B3771864027C286A757B67240355EBA490C1C8740E25817B7D1485C40,822.46690934308117,796.95,203.2794,284.309409654,"POLYGON((0.779446 278.698295,0.922728 275.603102,0.936186 287.707227,0.810653 292.631176,0.779446 278.698295))",,POINT(0.856917476978292 284.309409653939),0.856917476978
1,12024.0,,HMI SHARP,HMI,SDO,12024,HMI,,,4.99999987369e-05,SDO,,cm,4.43018913269,17.9412078857,-0.782069385052,11.8676595688,"POLYGON((0.375491 2.017313,0.42271 331.89522,0.49683 337.122162,0.460253 1.596232,0.375491 2.017313))",,POINT(0.422708875343998 349.945306412408),"POLYGON((85.333916 15.376346,97.983644 15.376346,97.983644 20.705312,85.333916 20.705312,85.333916 15.376346))",,POINT(90.546174 17.941208),90.546174,17.941208,"POLYGON((-0.782069 15.376346,11.867659 15.376346,11.867659 20.705312,-0.782069 20.705312,-0.782069 15.376346))",,POINT(4.430189 17.941208),4.430189,17.941208,"POLYGON((-12.68646 360.1722,191.127 357.8772,185.3862 439.3446,-12.30534 441.5784,-12.68646 360.1722))",,POINT(70.833 399.4836),010300000001000000050000003A0664AF775F29C0F085C954C1827640F2D24D6210E46740D200DE02095E7640E3361AC05B2C67403A234A7B83757B403F524486559C28C01AC05B2041997B403A0664AF775F29C0F085C954C1827640,405.714752699430392,70.833,399.4836,349.945306412,"POLYGON((0.375491 2.017313,0.42271 331.89522,0.49683 337.122162,0.460253 1.596232,0.375491 2.017313))",,POINT(0.422708875343998 349.945306412408),0.422708875344
2,12025.0,,HMI SHARP,HMI,SDO,"12020,12025",HMI,,,4.99999987369e-05,SDO,,cm,34.1519927979,-17.6438159943,19.4040298462,54.8025894165,"POLYGON((0.457214 220.82689,0.828067 242.441164,0.81557 266.853608,0.331652 269.484908,0.457214 220.82689))",,POINT(0.577273186965798 248.479431460052),"POLYGON((105.520015 -26.363017,140.918575 -26.363017,140.918575 -6.364713,105.520015 -6.364713,105.520015 -26.363017))",,POINT(120.267978 -17.643816),120.267978,-17.643816,"POLYGON((19.40403 -26.363017,54.80259 -26.363017,54.80259 -6.364713,19.40403 -6.364713,19.40403 -26.363017))",,POINT(34.151993 -17.643816),34.151993,-17.643816,"POLYGON((286.8984 -332.0598,704.598 -367.7106,781.602 -42.9648,318.306 -2.861664,286.8984 -332.0598))",,POINT(515.439 -203.2506),010300000001000000050000009FABADD85FEE7140D044D8F0F4C074C0105839B4C80486409A081B9E5EFB76C0894160E5D06C88402497FF907E7B45C037894160E5E47340D61F6118B0E406C09FABADD85FEE7140D044D8F0F4C074C0,554.065130757531051,515.439,-203.2506,248.47943146,"POLYGON((0.457214 220.82689,0.828067 242.441164,0.81557 266.853608,0.331652 269.484908,0.457214 220.82689))",,POINT(0.577273186965798 248.479431460052),0.577273186966
3,12027.0,,HMI SHARP,HMI,SDO,"12027,12030,12031",HMI,,,4.99999987369e-05,SDO,,cm,-69.7628936768,10.7346391678,-78.9815139771,-56.9064598083,"POLYGON((0.983741 85.937678,0.846139 82.500981,0.872594 67.996295,0.989035 73.113097,0.983741 85.937678))",,POINT(0.9500464605837 76.3486754373428),"POLYGON((7.134475 2.758182,29.209525 2.758182,29.209525 15.533208,7.134475 15.533208,7.134475 2.758182))",,POINT(16.353095 10.734639),16.353095,10.734639,"POLYGON((-78.98151 2.758182,-56.90646 2.758182,-56.90646 15.533208,-78.98151 15.533208,-78.98151 2.758182))",,POINT(-69.76289 10.734639),-69.76289,10.734639,"POLYGON((-941.82 66.888,-805.176 105.9894,-776.508 313.788,-908.34 275.748,-941.82 66.888))",,POINT(-886.092 215.2086),01030000000100000005000000C3F5285C8F6E8DC046B6F3FDD4B85040C520B072682989C065AA6054527F5A40F2D24D62104488C0F853E3A59B9C73401F85EB51B8628CC08716D9CEF73B7140C3F5285C8F6E8DC046B6F3FDD4B85040,911.851837733499224,-886.092,215.2086,76.3486754373,"POLYGON((0.983741 85.937678,0.846139 82.500981,0.872594 67.996295,0.989035 73.113097,0.983741 85.937678))",,POINT(0.9500464605837 76.3486754373428),0.950046460584
4,12014.0,,HMI SHARP,HMI,SDO,12014,HMI,,,4.99999987369e-05,SDO,,cm,82.7721939087,-13.470621109,71.912071228,91.6917419434,"POLYGON((0.946086 255.026503,1.000014 253.657167,0.999905 260.367818,0.947798 262.166894,0.946086 255.026503))",,POINT(0.989644289406868 257.299172312271),"POLYGON((158.02806 -16.258837,177.80773 -16.258837,177.80773 -9.501123,158.02806 -9.501123,158.02806 -16.258837))",,POINT(168.888179 -13.470621),168.888179,-13.470621,"POLYGON((71.912075 -16.258837,91.691745 -16.258837,91.691745 -9.501123,71.912075 -9.501123,71.912075 -16.258837))",,POINT(82.772194 -13.470621),82.772194,-13.470621,"POLYGON((877.218 -234.615,921.03 -270.0756,946.176 -160.5804,901.206 -123.9804,877.218 -234.615))",,POINT(926.616 -208.836),0103000000010000000500000039B4C876BE698B4048E17A14AE536DC00AD7A3703DC88C403E7958A835E170C0C520B07268918D40265305A3921264C0CFF753E3A5298C40E63FA4DFBEFE5EC039B4C876BE698B4048E17A14AE536DC0,949.857719004272781,926.616,-208.836,257.299172312,"POLYGON((0.946086 255.026503,1.000014 253.657167,0.999905 260.367818,0.947798 262.166894,0.946086 255.026503))",,POINT(0.989644289406868 257.299172312271),0.989644289407
5,12026.0,,HMI SHARP,HMI,SDO,"12026,12028",HMI,,,4.99999987369e-05,SDO,,cm,-68.5577468872,-10.9431962967,-87.4954528809,-58.9357452393,"POLYGON((0.997824 104.192777,0.853251 103.057755,0.855503 92.454673,0.998784 95.188293,0.997824 104.192777))",,POINT(0.927332258823669 99.172352223146),"POLYGON((-1.379471 -14.539694,27.180241 -14.539694,27.180241 -5.502941,-1.379471 -5.502941,-1.379471 -14.539694))",,POINT(17.558235 -10.943196),17.558235,-10.943196,"POLYGON((-87.495456 -14.539694,-58.935744 -14.539694,-58.935744 -5.502941,-87.495456 -5.502941,-87.495456 -14.539694))",,POINT(-68.55775 -10.943196),-68.55775,-10.943196,"POLYGON((-928.476 -234.816,-797.772 -185.0274,-820.356 -35.16732,-954.702 -86.688,-928.476 -234.816))",,POINT(-878.67 -141.8784),010300000001000000050000002B8716D9CE038DC0273108AC1C5A6DC01904560E2DEE88C022FDF675E02067C0022B8716D9A289C0BDFBE3BD6A9541C0560E2DB29DD58DC079E9263108AC55C02B8716D9CE038DC0273108AC1C5A6DC0,890.050812755406696,-878.67,-141.8784,99.1723522231,"POLYGON((0.997824 104.192777,0.853251 103.057755,0.855503 92.454673,0.998784 95.188293,0.997824 104.192777))",,POINT(0.927332258823669 99.172352223146),0.927332258824
6,12021.0,,HMI SHARP,HMI,SDO,12021,HMI,,,4.99999987369e-05,SDO,,cm,-10.7304019928,-13.1068849564,-19.1682815552,6.17502164841,"POLYGON((0.371656 122.244733,0.218678 208.100177,0.120891 241.749206,0.331007 100.941232,0.371656 122.244733))",,POINT(0.216188857869413 122.581398558839),"POLYGON((66.947703 -17.598417,92.291007 -17.598417,92.291007 -9.792044,66.947703 -9.792044,66.947703 -17.598417))",,POINT(75.385583 -13.106885),75.385583,-13.106885,"POLYGON((-19.168282 -17.598417,6.175022 -17.598417,6.175022 -9.792044,-19.168282 -9.792044,-19.168282 -17.598417))",,POINT(-10.730402 -13.106885),-10.730402,-13.106885,"POLYGON((-301.7004 -190.32,98.8596 -185.1462,102.21 -54.92124,-311.9244 -60.3,-301.7004 -190.32))",,POINT(-174.843 -111.7368),01030000000100000005000000E561A1D634DB72C00AD7A3703DCA67C010E9B7AF03B758409B559FABAD2467C03D0AD7A3708D59402EE23B31EB754BC0C286A757CA7E73C06666666666264EC0E561A1D634DB72C00AD7A3703DCA67C0,207.497438835374538,-174.843,-111.7368,122.581398559,"POLYGON((0.371656 122.244733,0.218678 208.100177,0.120891 241.749206,0.331007 100.941232,0.371656 122.244733))",,POINT(0.216188857869413 122.581398558839),0.216188857869
7,12022.0,,HMI SHARP,HMI,SDO,12022,HMI,,,4.99999987369e-05,SDO,,cm,-28.3594932556,15.5846118927,-40.9846572876,-13.7740221024,"POLYGON((0.703714 66.467007,0.38518 37.49381,0.508967 26.058823,0.75274 54.828884,0.703714 66.467007))",,POINT(0.58676338888329 51.510884262178),"POLYGON((45.131327 11.345252,72.341963 11.345252,72.341963 20.723748,45.131327 20.723748,45.131327 11.345252))",,POINT(57.756492 15.584612),57.756492,15.584612,"POLYGON((-40.984658 11.345252,-13.774022 11.345252,-13.774022 20.723748,-40.984658 20.723748,-40.984658 11.345252))",,POINT(-28.359493 15.584612),-28.359493,15.584612,"POLYGON((-619.248 269.6808,-225.024 293.3226,-214.5972 438.8454,-590.5788 416.1618,-619.248 269.6808))",,POINT(-440.811 350.5002),01030000000100000005000000448B6CE7FB5983C0DE718A8EE4DA704054E3A59BC4206CC0091B9E5E295572407AA52C431CD36AC09D8026C2866D7B4066F7E461A17482C0E3C798BB96027A40448B6CE7FB5983C0DE718A8EE4DA7040,563.173799036354239,-440.811,350.5002,51.5108842622,"POLYGON((0.703714 66.467007,0.38518 37.49381,0.508967 26.058823,0.75274 54.828884,0.703714 66.467007))",,POINT(0.58676338888329 51.510884262178),0.586763388883
8,12025.0,,HMI SHARP,HMI,SDO,"12020,12025",HMI,,,4.99999987369e-05,SDO,,cm,35.94008255,-17.9460315704,21.7894077301,56.9123573303,"POLYGON((0.481195 223.989083,0.845798 242.928582,0.836139 266.534392,0.370487 268.911042,0.481195 223.989083))",,POINT(0.601735478900452 248.658355000327),"POLYGON((105.706704 -26.278714,140.829656 -26.278714,140.829656 -6.492836,105.706704 -6.492836,105.706704 -26.278714))",,POINT(119.85738 -17.946032),119.85738,-17.946032,"POLYGON((21.789407 -26.278714,56.912359 -26.278714,56.912359 -6.492836,21.789407 -6.492836,21.789407 -26.278714))",,POINT(35.940083 -17.946032),35.940083,-17.946032,"POLYGON((320.7492 -332.2722,722.82 -369.4308,801.018 -48.50976,355.5108 -6.75762,320.7492 -332.2722))",,POINT(537.9144 -210.1746),010300000001000000050000009CA223B9FC0B74408A1F63EE5AC474C0C3F5285C8F968640DE718A8EE41677C0A01A2FDD240889408C67D0D03F4148C0C0EC9E3C2C3876409D2E8B89CD071BC09CA223B9FC0B74408A1F63EE5AC474C0,577.516462287024297,537.9144,-210.1746,248.658355,"POLYGON((0.481195 223.989083,0.845798 242.928582,0.836139 266.534392,0.370487 268.911042,0.481195 223.989083))",,POINT(0.601735478900452 248.658355000327),0.6017354789
9,12024.0,,HMI SHARP,HMI,SDO,12024,HMI,,,4.99999987369e-05,SDO,,cm,6.98969697952,17.9551353455,1.62144088745,14.4796171188,"POLYGON((0.37598 355.820477,0.443394 326.905077,0.511345 332.632675,0.458316 356.672159,0.37598 355.820477))",,POINT(0.431750207859743 344.379739282313),"POLYGON((85.538738 15.370215,98.396914 15.370215,98.396914 20.553765,85.538738 20.553765,85.538738 15.370215))",,POINT(90.906994 17.955135),90.906994,17.955135,"POLYGON((1.621441 15.370215,14.479617 15.370215,14.479617 20.553765,1.621441 20.553765,1.621441 15.370215))",,POINT(6.989697 17.955135),6.989697,17.955135,"POLYGON((26.2992 359.8878,232.3608 356.5098,225.6012 435.837,25.53402 439.1274,26.2992 359.8878))",,POINT(111.5742 399.069),0103000000010000000500000094F6065F984C3A4039D6C56D347E7640B30C71AC8B0B6D4003780B24284876405E4BC8073D336C4008AC1C5A643D7B40F168E388B58839402B1895D409727B4094F6065F984C3A4039D6C56D347E7640,414.372862126177381,111.5742,399.069,344.379739282,"POLYGON((0.37598 355.820477,0.443394 326.905077,0.511345 332.632675,0.458316 356.672159,0.37598 355.820477))",,POINT(0.431750207859743 344.379739282313),0.43175020786
