,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,0,2010-03-01T22:26:00,2010-03-01T23:06:00,2010-03-02T00:23:00,B6.6,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992645 180.000005,0.992645 179.999995,0.991474 0,0.991474 0,0.992645 180.000005))",,POINT(0.126368031686683 0),"POLYGON((-126.24073 -89.9,53.55927 -89.9,53.55927 89.9,-126.24073 89.9,-126.24073 -89.9))",,POINT(-36.34073 0),-36.34073,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.618,-8.5e-05 -960.618,0 959.484,-0 959.484,8.5e-05 -960.618))",,POINT(0 122.2908),,122.290800000000004,0.0,122.2908,0.0,"POLYGON((0.992645 180.000005,0.992645 179.999995,0.991474 0,0.991474 0,0.992645 180.000005))",,POINT(0.126368031686683 0),0.126368031687,,,,,,,,,,,,6.6e-07 W / m2
1,0,2010-03-04T03:28:00,2010-03-04T03:36:00,2010-03-04T03:42:00,B2.0,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992609 180.000005,0.992609 179.999995,0.991436 0,0.991436 0,0.992609 180.000005))",,POINT(0.126673484237527 0),"POLYGON((-155.35035 -89.9,24.44965 -89.9,24.44965 89.9,-155.35035 89.9,-155.35035 -89.9))",,POINT(-65.45035 0),-65.45035,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.048,-8.5e-05 -960.048,0 958.914,-0 958.914,8.5e-05 -960.048))",,POINT(0 122.5182),,122.518200000000007,0.0,122.5182,0.0,"POLYGON((0.992609 180.000005,0.992609 179.999995,0.991436 0,0.991436 0,0.992609 180.000005))",,POINT(0.126673484237527 0),0.126673484238,,,,,,,,,,,,2e-07 W / m2
2,0,2010-03-04T04:10:00,2010-03-04T04:17:00,2010-03-04T04:22:00,B1.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992604 180.000005,0.992604 179.999995,0.991431 0,0.991431 0,0.992604 180.000005))",,POINT(0.126676290907863 0),"POLYGON((-155.73459 -89.9,24.06541 -89.9,24.06541 89.9,-155.73459 89.9,-155.73459 -89.9))",,POINT(-65.83459 0),-65.83459,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.036,-8.5e-05 -960.036,0 958.902,-0 958.902,8.5e-05 -960.036))",,POINT(0 122.52),,122.519999999999982,0.0,122.52,0.0,"POLYGON((0.992604 180.000005,0.992604 179.999995,0.991431 0,0.991431 0,0.992604 180.000005))",,POINT(0.126676290907863 0),0.126676290908,,,,,,,,,,,,1.7e-07 W / m2
3,0,2010-03-04T05:01:00,2010-03-04T05:15:00,2010-03-04T05:23:00,B2.6,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992606 180.000005,0.992606 179.999995,0.991434 0,0.991434 0,0.992606 180.000005))",,POINT(0.126679301945265 0),"POLYGON((-156.20117 -89.9,23.59883 -89.9,23.59883 89.9,-156.20117 89.9,-156.20117 -89.9))",,POINT(-66.30117 0),-66.30117,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.03,-8.5e-05 -960.03,0 958.896,-0 958.896,8.5e-05 -960.03))",,POINT(0 122.5218),,122.521799999999999,0.0,122.5218,0.0,"POLYGON((0.992606 180.000005,0.992606 179.999995,0.991434 0,0.991434 0,0.992606 180.000005))",,POINT(0.126679301945265 0),0.126679301945,,,,,,,,,,,,2.6e-07 W / m2
4,0,2010-03-04T05:57:00,2010-03-04T06:02:00,2010-03-04T06:06:00,B3.9,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992604 180.000005,0.992604 179.999995,0.991431 0,0.991431 0,0.992604 180.000005))",,POINT(0.126683044738116 0),"POLYGON((-156.71349 -89.9,23.08651 -89.9,23.08651 89.9,-156.71349 89.9,-156.71349 -89.9))",,POINT(-66.81349 0),-66.81349,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.018,-8.5e-05 -960.018,0 958.884,-0 958.884,8.5e-05 -960.018))",,POINT(0 122.5242),,122.524199999999993,0.0,122.5242,0.0,"POLYGON((0.992604 180.000005,0.992604 179.999995,0.991431 0,0.991431 0,0.992604 180.000005))",,POINT(0.126683044738116 0),0.126683044738,,,,,,,,,,,,3.9e-07 W / m2
5,0,2010-03-04T08:00:00,2010-03-04T08:08:00,2010-03-04T08:14:00,B2.0,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992607 180.000005,0.992607 179.999995,0.991428 0,0.991428 0,0.992607 180.000005))",,POINT(0.126690783365192 0),"POLYGON((-157.83877 -89.9,21.96123 -89.9,21.96123 89.9,-157.83877 89.9,-157.83877 -89.9))",,POINT(-67.93877 0),-67.93877,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960,-8.5e-05 -960,0 958.86,-0 958.86,8.5e-05 -960))",,POINT(0 122.529),,122.528999999999996,0.0,122.529,0.0,"POLYGON((0.992607 180.000005,0.992607 179.999995,0.991428 0,0.991428 0,0.992607 180.000005))",,POINT(0.126690783365192 0),0.126690783365,,,,,,,,,,,,2e-07 W / m2
6,0,2010-03-04T12:03:00,2010-03-04T12:11:00,2010-03-04T12:23:00,B4.1,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.9926 180.000005,0.9926 179.999995,0.991428 0,0.991428 0,0.9926 180.000005))",,POINT(0.126704960556893 0),"POLYGON((-160.0619 -89.9,19.7381 -89.9,19.7381 89.9,-160.0619 89.9,-160.0619 -89.9))",,POINT(-70.1619 0),-70.1619,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.952,-8.5e-05 -959.952,0 958.818,-0 958.818,8.5e-05 -959.952))",,POINT(0 122.5374),,122.537399999999991,0.0,122.5374,0.0,"POLYGON((0.9926 180.000005,0.9926 179.999995,0.991428 0,0.991428 0,0.9926 180.000005))",,POINT(0.126704960556893 0),0.126704960557,,,,,,,,,,,,4.1e-07 W / m2
7,11052,2010-03-04T13:28:00,2010-03-04T13:31:00,2010-03-04T13:33:00,B6.0,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992603 180.000005,0.992603 179.999995,0.991431 0,0.991431 0,0.992603 180.000005))",,POINT(0.126709365538369 0),"POLYGON((-160.83954 -89.9,18.96046 -89.9,18.96046 89.9,-160.83954 89.9,-160.83954 -89.9))",,POINT(-70.93954 0),-70.93954,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.94,-8.5e-05 -959.94,0 958.806,-0 958.806,8.5e-05 -959.94))",,POINT(0 122.5398),,122.539800000000014,0.0,122.5398,0.0,"POLYGON((0.992603 180.000005,0.992603 179.999995,0.991431 0,0.991431 0,0.992603 180.000005))",,POINT(0.126709365538369 0),0.126709365538,,,,,,,,,,,,6e-07 W / m2
8,11052,2010-03-04T16:03:00,2010-03-04T16:11:00,2010-03-04T16:16:00,C2.2,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.9926 180.000005,0.9926 179.999995,0.991427 0,0.991427 0,0.9926 180.000005))",,POINT(0.126717841766978 0),"POLYGON((-162.2576 -89.9,17.5424 -89.9,17.5424 89.9,-162.2576 89.9,-162.2576 -89.9))",,POINT(-72.3576 0),-72.3576,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.91,-8.5e-05 -959.91,0 958.776,-0 958.776,8.5e-05 -959.91))",,POINT(0 122.5446),,122.544599999999988,0.0,122.5446,0.0,"POLYGON((0.9926 180.000005,0.9926 179.999995,0.991427 0,0.991427 0,0.9926 180.000005))",,POINT(0.126717841766978 0),0.126717841767,,,,,,,,,,,,2.2e-06 W / m2
9,11053,2010-03-04T17:44:00,2010-03-04T17:56:00,2010-03-04T18:07:00,B4.3,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992599 180.000005,0.992599 179.999995,0.991426 0,0.991426 0,0.992599 180.000005))",,POINT(0.126723235799892 0),"POLYGON((-163.18162 -89.9,16.61838 -89.9,16.61838 89.9,-163.18162 89.9,-163.18162 -89.9))",,POINT(-73.28162 0),-73.28162,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.892,-8.5e-05 -959.892,0 958.758,-0 958.758,8.5e-05 -959.892))",,POINT(0 122.5476),,122.547600000000017,0.0,122.5476,0.0,"POLYGON((0.992599 180.000005,0.992599 179.999995,0.991426 0,0.991426 0,0.992599 180.000005))",,POINT(0.126723235799892 0),0.1267232358,,,,,,,,,,,,4.3e-07 W / m2
