,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,11451,2012-04-02T02:28:00,2012-04-02T02:34:00,2012-04-02T02:41:00,B7.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.994158 180.000005,0.994158 179.999995,0.99312 0,0.99312 0,0.994158 180.000005))",,POINT(0.113147269462785 0),"POLYGON((-105.41304 -89.9,74.38696 -89.9,74.38696 89.9,-105.41304 89.9,-105.41304 -89.9))",,POINT(-15.51304 0),-15.51304,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.766,-8.4e-05 -953.766,0 952.77,-0 952.77,8.4e-05 -953.766))",,POINT(0 108.5502),,108.55019999999999,0.0,108.5502,0.0,"POLYGON((0.994158 180.000005,0.994158 179.999995,0.99312 0,0.99312 0,0.994158 180.000005))",,POINT(0.113147269462785 0),0.113147269463,7.9e-07 W / m2
1,11450,2012-04-02T21:53:00,2012-04-02T22:20:00,2012-04-02T22:53:00,B4.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.994247 180.000005,0.994247 179.999995,0.993215 0,0.993215 0,0.994247 180.000005))",,POINT(0.112339893678967 0),"POLYGON((-116.08718 -89.9,63.71282 -89.9,63.71282 89.9,-116.08718 89.9,-116.08718 -89.9))",,POINT(-26.18718 0),-26.18718,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.634,-8.4e-05 -953.634,0 952.644,-0 952.644,8.4e-05 -953.634))",,POINT(0 107.751),,107.750999999999991,0.0,107.751,0.0,"POLYGON((0.994247 180.000005,0.994247 179.999995,0.993215 0,0.993215 0,0.994247 180.000005))",,POINT(0.112339893678967 0),0.112339893679,4.9e-07 W / m2
2,11450,2012-04-03T12:25:00,2012-04-03T12:28:00,2012-04-03T12:35:00,B4.2,GOES,,-3,16,-3.5,-2.5,"POLYGON((0.378791 8.973526,0.376628 6.435651,0.392703 6.140048,0.394753 8.564295,0.378791 8.973526))",,POINT(0.38564623703187 7.52830297415448),"POLYGON((-37.6771 15.5,-36.6771 15.5,-36.6771 16.5,-37.6771 16.5,-37.6771 15.5))",,POINT(-37.1771 16),-37.1771,16,"POLYGON((-3.5 15.5,-2.5 15.5,-2.5 16.5,-3.5 16.5,-3.5 15.5))",,POINT(-3 16),-3,16,"POLYGON((-56.65992 358.8096,-40.48386 358.9056,-40.28052 374.4372,-56.37528 374.3418,-56.65992 358.8096))",,POINT(-48.4536 366.642),01030000000100000005000000CC5D4BC8075D52C083C0CAA1455A7540CC5D4BC8075D52C083C0CAA1457A784030772D211F7437C083C0CAA1457A784030772D211F7437C083C0CAA1455A7540CC5D4BC8075D52C083C0CAA1455A7540,369.82983589342814,-48.4536,366.642,7.52830297415,"POLYGON((0.378791 8.973526,0.376628 6.435651,0.392703 6.140048,0.394753 8.564295,0.378791 8.973526))",,POINT(0.38564623703187 7.52830297415448),0.385646237032,4.2e-07 W / m2
3,11451,2012-04-03T15:16:00,2012-04-03T15:35:00,2012-04-03T15:50:00,B3.7,GOES,,0,0,-90.0,90.0,"POLYGON((0.994326 180.000005,0.994326 179.999995,0.9933 0,0.9933 0,0.994326 180.000005))",,POINT(0.11159960582092 0),"POLYGON((-125.64396 -89.9,54.15604 -89.9,54.15604 89.9,-125.64396 89.9,-125.64396 -89.9))",,POINT(-35.74396 0),-35.74396,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.514,-8.4e-05 -953.514,0 952.53,-0 952.53,8.4e-05 -953.514))",,POINT(0 107.019),,107.018999999999991,0.0,107.019,0.0,"POLYGON((0.994326 180.000005,0.994326 179.999995,0.9933 0,0.9933 0,0.994326 180.000005))",,POINT(0.11159960582092 0),0.111599605821,3.7e-07 W / m2
4,11451,2012-04-03T21:15:00,2012-04-03T21:23:00,2012-04-03T21:38:00,B4.3,GOES,,0,0,-90.0,90.0,"POLYGON((0.994353 180.000005,0.994353 179.999995,0.993326 0,0.993326 0,0.994353 180.000005))",,POINT(0.111340311978302 0),"POLYGON((-128.93349 -89.9,50.86651 -89.9,50.86651 89.9,-128.93349 89.9,-128.93349 -89.9))",,POINT(-39.03349 0),-39.03349,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.472,-8.4e-05 -953.472,0 952.488,-0 952.488,8.4e-05 -953.472))",,POINT(0 106.7628),,106.762799999999999,0.0,106.7628,0.0,"POLYGON((0.994353 180.000005,0.994353 179.999995,0.993326 0,0.993326 0,0.994353 180.000005))",,POINT(0.111340311978302 0),0.111340311978,4.3e-07 W / m2
5,11451,2012-04-04T03:23:00,2012-04-04T03:50:00,2012-04-04T04:03:00,B4.1,GOES,,0,0,-90.0,90.0,"POLYGON((0.994381 180.000005,0.994381 179.999995,0.993361 0,0.993361 0,0.994381 180.000005))",,POINT(0.11107305150407 0),"POLYGON((-132.30554 -89.9,47.49446 -89.9,47.49446 89.9,-132.30554 89.9,-132.30554 -89.9))",,POINT(-42.40555 0),-42.40555,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.43,-8.4e-05 -953.43,0 952.452,-0 952.452,8.4e-05 -953.43))",,POINT(0 106.4988),,106.498800000000003,0.0,106.4988,0.0,"POLYGON((0.994381 180.000005,0.994381 179.999995,0.993361 0,0.993361 0,0.994381 180.000005))",,POINT(0.11107305150407 0),0.111073051504,4.1e-07 W / m2
6,11450,2012-04-04T05:30:00,2012-04-04T05:57:00,2012-04-04T06:31:00,B7.0,GOES,,0,0,-90.0,90.0,"POLYGON((0.994393 180.000005,0.994393 179.999995,0.993367 0,0.993367 0,0.994393 180.000005))",,POINT(0.110980088822244 0),"POLYGON((-133.46928 -89.9,46.33072 -89.9,46.33072 89.9,-133.46928 89.9,-133.46928 -89.9))",,POINT(-43.56928 0),-43.56928,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.418,-8.4e-05 -953.418,0 952.434,-0 952.434,8.4e-05 -953.418))",,POINT(0 106.407),,106.406999999999996,0.0,106.407,0.0,"POLYGON((0.994393 180.000005,0.994393 179.999995,0.993367 0,0.993367 0,0.994393 180.000005))",,POINT(0.110980088822244 0),0.110980088822,7e-07 W / m2
7,11450,2012-04-04T16:17:00,2012-04-04T16:27:00,2012-04-04T16:51:00,C1.2,GOES,,11,15,10.5,11.5,"POLYGON((0.396839 333.480654,0.404232 331.344902,0.418213 332.527181,0.411154 334.600288,0.396839 333.480654))",,POINT(0.407543112239418 332.988281484585),"POLYGON((-38.99802 14.5,-37.99802 14.5,-37.99802 15.5,-38.99802 15.5,-38.99802 14.5))",,POINT(-38.49802 15),-38.49802,15,"POLYGON((10.5 14.5,11.5 14.5,11.5 15.5,10.5 15.5,10.5 14.5))",,POINT(11 15),11,15,"POLYGON((169.8654 340.4094,185.8326 340.0626,184.9596 355.716,169.068 356.061,169.8654 340.4094))",,POINT(177.4452 348.0798),01030000000100000005000000BC0512143FAE624088635DDC46017440BC0512143FAE624088635DDC46817740BC0512143FAE694088635DDC46817740BC0512143FAE694088635DDC46017440BC0512143FAE624088635DDC46017440,390.699815934279627,177.4452,348.0798,332.988281485,"POLYGON((0.396839 333.480654,0.404232 331.344902,0.418213 332.527181,0.411154 334.600288,0.396839 333.480654))",,POINT(0.407543112239418 332.988281484585),0.407543112239,1.2e-06 W / m2
8,11450,2012-04-05T10:11:00,2012-04-05T10:30:00,2012-04-05T10:49:00,B6.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.994525 180.000005,0.994525 179.999995,0.993517 0,0.993517 0,0.994525 180.000005))",,POINT(0.109697626547365 0),"POLYGON((-149.2399 -89.9,30.5601 -89.9,30.5601 89.9,-149.2399 89.9,-149.2399 -89.9))",,POINT(-59.3399 0),-59.3399,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.22,-8.4e-05 -953.22,0 952.254,-0 952.254,8.4e-05 -953.22))",,POINT(0 105.1416),,105.141599999999997,0.0,105.1416,0.0,"POLYGON((0.994525 180.000005,0.994525 179.999995,0.993517 0,0.993517 0,0.994525 180.000005))",,POINT(0.109697626547365 0),0.109697626547,6.9e-07 W / m2
9,11450,2012-04-05T13:18:00,2012-04-05T13:27:00,2012-04-05T13:41:00,B9.8,GOES,,0,0,-90.0,90.0,"POLYGON((0.994543 180.000005,0.994543 179.999995,0.993535 0,0.993535 0,0.994543 180.000005))",,POINT(0.109555828740214 0),"POLYGON((-150.95357 -89.9,28.84643 -89.9,28.84643 89.9,-150.95357 89.9,-150.95357 -89.9))",,POINT(-61.05357 0),-61.05357,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.202,-8.4e-05 -953.202,0 952.236,-0 952.236,8.4e-05 -953.202))",,POINT(0 105.0018),,105.001800000000003,0.0,105.0018,0.0,"POLYGON((0.994543 180.000005,0.994543 179.999995,0.993535 0,0.993535 0,0.994543 180.000005))",,POINT(0.109555828740214 0),0.10955582874,9.8e-07 W / m2
