,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,11176,2011-04-01T01:46:00,2011-04-01T01:56:00,2011-04-01T02:07:00,C3.4,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.993973 180.000005,0.993973 179.999995,0.992917 0,0.992917 0,0.993973 180.000005))",,POINT(0.114840571926227 0),"POLYGON((58.91651 -89.9,-121.28349 -89.9,-121.28349 89.9,58.91651 89.9,58.91651 -89.9))",,POINT(148.81651 0),148.81651,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -954.054,-8.4e-05 -954.054,0 953.04,-0 953.04,8.4e-05 -954.054))",,POINT(0 110.2284),,110.228399999999993,0.0,110.2284,0.0,"POLYGON((0.993973 180.000005,0.993973 179.999995,0.992917 0,0.992917 0,0.993973 180.000005))",,POINT(0.114840571926227 0),0.114840571926,,,,,,,,,,,,3.4e-06 W / m2
1,11176,2011-04-01T03:48:00,2011-04-01T03:54:00,2011-04-01T03:59:00,C3.1,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.993985 180.000005,0.993985 179.999995,0.992929 0,0.992929 0,0.993985 180.000005))",,POINT(0.114761508430506 0),"POLYGON((57.79885 -89.9,-122.40115 -89.9,-122.40115 89.9,57.79885 89.9,57.79885 -89.9))",,POINT(147.69884 0),147.69884,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -954.042,-8.4e-05 -954.042,0 953.028,-0 953.028,8.4e-05 -954.042))",,POINT(0 110.1498),,110.149799999999999,0.0,110.1498,0.0,"POLYGON((0.993985 180.000005,0.993985 179.999995,0.992929 0,0.992929 0,0.993985 180.000005))",,POINT(0.114761508430506 0),0.114761508431,,,,,,,,,,,,3.1e-06 W / m2
2,11183,2011-04-01T22:19:00,2011-04-01T22:23:00,2011-04-01T22:26:00,B6.8,GOES,,-10,17,,UTC-HGS-TOPO,degrees,,-10.5,-9.5,"POLYGON((0.42842 24.178214,0.422224 22.110556,0.436842 21.213971,0.442755 23.215621,0.42842 24.178214))",,POINT(0.432500773459687 22.679510171788),"POLYGON((127.02051 16.5,128.02051 16.5,128.02051 17.5,127.02051 17.5,127.02051 16.5))",,POINT(127.52051 17),127.52051,17,"POLYGON((-10.5 16.5,-9.5 16.5,-9.5 17.5,-10.5 17.5,-10.5 16.5))",,POINT(-10 17),-10,17,"POLYGON((-168.3816 375.0474,-152.5026 375.3702,-151.686 390.7872,-167.4798 390.4656,-168.3816 375.0474))",,POINT(-160.0248 382.9362),010300000001000000050000001B9E5E29CB2067C03EE8D9ACFA5E76401B9E5E29CB2067C03EE8D9ACFA7E79401B9E5E29CBE060C03EE8D9ACFA7E79401B9E5E29CBE060C03EE8D9ACFA5E76401B9E5E29CB2067C03EE8D9ACFA5E7640,415.027794112008849,-160.0248,382.9362,22.6795101718,"POLYGON((0.42842 24.178214,0.422224 22.110556,0.436842 21.213971,0.442755 23.215621,0.42842 24.178214))",,POINT(0.432500773459687 22.679510171788),0.43250077346,,,,,,,,,,,,6.8e-07 W / m2
3,11183,2011-04-02T03:22:00,2011-04-02T03:26:00,2011-04-02T03:29:00,B4.6,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.994087 180.000005,0.994087 179.999995,0.993037 0,0.993037 0,0.994087 180.000005))",,POINT(0.113833094630834 0),"POLYGON((44.84452 -89.9,-135.35548 -89.9,-135.35548 89.9,44.84452 89.9,44.84452 -89.9))",,POINT(134.74452 0),134.74452,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.868,-8.4e-05 -953.868,0 952.86,-0 952.86,8.4e-05 -953.868))",,POINT(0 109.2276),,109.227599999999995,0.0,109.2276,0.0,"POLYGON((0.994087 180.000005,0.994087 179.999995,0.993037 0,0.993037 0,0.994087 180.000005))",,POINT(0.113833094630834 0),0.113833094631,,,,,,,,,,,,4.6e-07 W / m2
4,11183,2011-04-02T14:33:00,2011-04-02T14:38:00,2011-04-02T14:42:00,B4.1,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.994133 180.000005,0.994133 179.999995,0.993089 0,0.993089 0,0.994133 180.000005))",,POINT(0.113381260788438 0),"POLYGON((38.6969 -89.9,-141.5031 -89.9,-141.5031 89.9,38.6969 89.9,38.6969 -89.9))",,POINT(128.5969 0),128.5969,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.784,-8.4e-05 -953.784,0 952.782,-0 952.782,8.4e-05 -953.784))",,POINT(0 108.7794),,108.77940000000001,0.0,108.7794,0.0,"POLYGON((0.994133 180.000005,0.994133 179.999995,0.993089 0,0.993089 0,0.994133 180.000005))",,POINT(0.113381260788438 0),0.113381260788,,,,,,,,,,,,4.1e-07 W / m2
5,11176,2011-04-02T22:34:00,2011-04-02T23:47:00,2011-04-02T23:55:00,B8.3,GOES,,69,-13,,UTC-HGS-TOPO,degrees,,68.5,69.5,"POLYGON((0.926473 258.026766,0.932732 257.997046,0.932947 259.070297,0.926665 259.107383,0.926473 258.026766))",,POINT(0.929733203096251 258.550905885634),"POLYGON((-167.31006 -13.5,-166.31006 -13.5,-166.31006 -12.5,-167.31006 -12.5,-167.31006 -13.5))",,POINT(-166.81006 -13),-166.81006,-13,"POLYGON((68.5 -13.5,69.5 -13.5,69.5 -12.5,68.5 -12.5,68.5 -13.5))",,POINT(69 -13),69,-13,"POLYGON((869.448 -184.3824,875.226 -186.0822,878.76 -169.695,872.952 -167.9874,869.448 -184.3824))",,POINT(874.164 -177.042),010300000001000000050000005A643BDF4F898A40D34D6210584169C05A643BDF4F898A40D34D6210580163C05A643BDF4F198C40D34D6210580163C05A643BDF4F198C40D34D6210584169C05A643BDF4F898A40D34D6210584169C0,891.911749367615357,874.164,-177.042,258.550905886,"POLYGON((0.926473 258.026766,0.932732 257.997046,0.932947 259.070297,0.926665 259.107383,0.926473 258.026766))",,POINT(0.929733203096251 258.550905885634),0.929733203096,,,,,,,,,,,,8.3e-07 W / m2
6,11183,2011-04-03T05:01:00,2011-04-03T05:19:00,2011-04-03T05:28:00,C1.2,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.9942 180.000005,0.9942 179.999995,0.993161 0,0.993161 0,0.9942 180.000005))",,POINT(0.11278609935532 0),"POLYGON((30.74414 -89.9,-149.45586 -89.9,-149.45586 89.9,30.74414 89.9,30.74414 -89.9))",,POINT(120.64414 0),120.64414,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.682,-8.4e-05 -953.682,0 952.686,-0 952.686,8.4e-05 -953.682))",,POINT(0 108.1896),,108.189600000000013,0.0,108.1896,0.0,"POLYGON((0.9942 180.000005,0.9942 179.999995,0.993161 0,0.993161 0,0.9942 180.000005))",,POINT(0.11278609935532 0),0.112786099355,,,,,,,,,,,,1.2e-06 W / m2
7,11180,2011-04-04T03:07:00,2011-04-04T04:47:00,2011-04-04T05:17:00,B8.6,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.9943 180.000005,0.9943 179.999995,0.993268 0,0.993268 0,0.9943 180.000005))",,POINT(0.111854283547815 0),"POLYGON((18.59456 -89.9,-161.60544 -89.9,-161.60544 89.9,18.59456 89.9,18.59456 -89.9))",,POINT(108.49455 0),108.49455,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.526,-8.4e-05 -953.526,0 952.536,-0 952.536,8.4e-05 -953.526))",,POINT(0 107.2674),,107.267399999999995,0.0,107.2674,0.0,"POLYGON((0.9943 180.000005,0.9943 179.999995,0.993268 0,0.993268 0,0.9943 180.000005))",,POINT(0.111854283547815 0),0.111854283548,,,,,,,,,,,,8.6e-07 W / m2
8,11183,2011-04-04T17:10:00,2011-04-04T17:13:00,2011-04-04T17:15:00,B5.5,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.99436 180.000005,0.99436 179.999995,0.99334 0,0.99334 0,0.99436 180.000005))",,POINT(0.11124724551541 0),"POLYGON((10.87014 -89.9,-169.32986 -89.9,-169.32986 89.9,10.87014 89.9,10.87014 -89.9))",,POINT(100.77014 0),100.77014,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.424,-8.4e-05 -953.424,0 952.446,-0 952.446,8.4e-05 -953.424))",,POINT(0 106.6674),,106.667400000000001,0.0,106.6674,0.0,"POLYGON((0.99436 180.000005,0.99436 179.999995,0.99334 0,0.99334 0,0.99436 180.000005))",,POINT(0.11124724551541 0),0.111247245515,,,,,,,,,,,,5.5e-07 W / m2
9,11185,2011-04-04T23:19:00,2011-04-04T23:25:00,2011-04-04T23:39:00,B5.2,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.994389 180.000005,0.994389 179.999995,0.993369 0,0.993369 0,0.994389 180.000005))",,POINT(0.110978145623541 0),"POLYGON((7.488911 -89.9,-172.711089 -89.9,-172.711089 89.9,7.488911 89.9,7.488911 -89.9))",,POINT(97.388909 0),97.388909,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -953.382,-8.4e-05 -953.382,0 952.404,-0 952.404,8.4e-05 -953.382))",,POINT(0 106.4016),,106.401600000000002,0.0,106.4016,0.0,"POLYGON((0.994389 180.000005,0.994389 179.999995,0.993369 0,0.993369 0,0.994389 180.000005))",,POINT(0.110978145623541 0),0.110978145624,,,,,,,,,,,,5.2e-07 W / m2
