,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,0,2014-11-01T04:44:00,2014-11-01T05:34:00,2014-11-01T07:05:00,C2.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.996714 179.899703,0.996714 180.100297,0.997428 359.899707,0.997428 0.100293,0.996714 179.899703))",,POINT(0.0768129835635402 180),"POLYGON((43.2869 -89.9,-136.9131 -89.9,-136.9131 89.9,43.2869 89.9,43.2869 -89.9))",,POINT(133.1869 0),133.1869,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.685628 -962.934,1.685628 -962.934,1.686768 963.624,-1.686768 963.624,-1.685628 -962.934))",,POINT(0 -74.2098),,74.2098000000000013,0.0,-74.2098,180.0,"POLYGON((0.996714 179.899703,0.996714 180.100297,0.997428 359.899707,0.997428 0.100293,0.996714 179.899703))",,POINT(0.0768129835635402 180),0.0768129835635,,,,,,,,,,,,2.7e-06 W / m2
1,12192,2014-11-01T09:20:00,2014-11-01T09:38:00,2014-11-01T10:05:00,C4.5,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.996744 179.899706,0.996744 180.100294,0.997452 359.89971,0.997452 0.10029,0.996744 179.899706))",,POINT(0.0764749402746211 180),"POLYGON((40.75953 -89.9,-139.44047 -89.9,-139.44047 89.9,40.75953 89.9,40.75953 -89.9))",,POINT(130.65953 0),130.65953,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.685718 -963.012,1.685718 -963.012,1.686852 963.696,-1.686852 963.696,-1.685718 -963.012))",,POINT(0 -73.887),,73.8870000000000005,0.0,-73.887,180.0,"POLYGON((0.996744 179.899706,0.996744 180.100294,0.997452 359.89971,0.997452 0.10029,0.996744 179.899706))",,POINT(0.0764749402746211 180),0.0764749402746,,,,,,,,,,,,4.5e-06 W / m2
2,12201,2014-11-01T10:20:00,2014-11-01T10:24:00,2014-11-01T10:30:00,C4.1,GOES,,-47,-5,,UTC-HGS-TOPO,degrees,,-47.5,-46.5,"POLYGON((0.75074 101.304681,0.739326 101.558918,0.737147 100.22328,0.748652 99.988498,0.75074 101.304681))",,POINT(0.743972578218493 100.768590474426),"POLYGON((82.6101 -5.5,83.6101 -5.5,83.6101 -4.5,82.6101 -4.5,82.6101 -5.5))",,POINT(83.1101 -5),83.1101,-5,"POLYGON((-47.5 -5.5,-46.5 -5.5,-46.5 -4.5,-47.5 -4.5,-47.5 -5.5))",,POINT(-47 -5),-47,-5,"POLYGON((-711.27 -142.1862,-699.828 -143.1312,-700.902 -126.4062,-712.362 -125.4612,-711.27 -142.1862))",,POINT(-706.146 -134.3034),01030000000100000005000000BA490C022B2B87C067B3EA73B53165C0BA490C022B2B87C0CE66D5E76AC358C0BA490C022BF784C0CE66D5E76AC358C0BA490C022BF784C067B3EA73B53165C0BA490C022B2B87C067B3EA73B53165C0,718.804268606941378,-706.146,-134.3034,100.768590474,"POLYGON((0.75074 101.304681,0.739326 101.558918,0.737147 100.22328,0.748652 99.988498,0.75074 101.304681))",,POINT(0.743972578218493 100.768590474426),0.743972578218,,,,,,,,,,,,4.1e-06 W / m2
3,12201,2014-11-01T13:42:00,2014-11-01T13:50:00,2014-11-01T13:57:00,C2.6,GOES,,-45,-5,,UTC-HGS-TOPO,degrees,,-45.5,-44.5,"POLYGON((0.727668 101.810305,0.715846 102.085426,0.713485 100.707874,0.725404 100.454132,0.727668 101.810305))",,POINT(0.720605592544213 101.264130859192),"POLYGON((82.76037 -5.5,83.76037 -5.5,83.76037 -4.5,82.76037 -4.5,82.76037 -5.5))",,POINT(83.26037 -5),83.26037,-5,"POLYGON((-45.5 -5.5,-44.5 -5.5,-44.5 -4.5,-45.5 -4.5,-45.5 -5.5))",,POINT(-45 -5),-45,-5,"POLYGON((-688.194 -143.9004,-676.326 -144.8118,-677.37 -128.0868,-689.256 -127.1754,-688.194 -143.9004))",,POINT(-682.842 -136.0008),01030000000100000005000000DBF97E6ABC5286C0C7BAB88D06F064C0DBF97E6ABC5286C08E75711B0D205AC0DBF97E6ABC5A84C08E75711B0D205AC0DBF97E6ABC5A84C0C7BAB88D06F064C0DBF97E6ABC5286C0C7BAB88D06F064C0,696.253843482849334,-682.842,-136.0008,101.264130859,"POLYGON((0.727668 101.810305,0.715846 102.085426,0.713485 100.707874,0.725404 100.454132,0.727668 101.810305))",,POINT(0.720605592544213 101.264130859192),0.720605592544,,,,,,,,,,,,2.6e-06 W / m2
4,12201,2014-11-01T16:37:00,2014-11-01T16:46:00,2014-11-01T16:56:00,C7.2,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.996787 179.89971,0.996787 180.10029,0.997495 359.899714,0.997495 0.100286,0.996787 179.89971))",,POINT(0.0759378242117094 180),"POLYGON((36.75788 -89.9,-143.44212 -89.9,-143.44212 89.9,36.75788 89.9,36.75788 -89.9))",,POINT(126.65788 0),126.65788,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.685862 -963.132,1.685862 -963.132,1.686984 963.816,-1.686984 963.816,-1.685862 -963.132))",,POINT(0 -73.374),,73.3740000000000094,0.0,-73.374,180.0,"POLYGON((0.996787 179.89971,0.996787 180.10029,0.997495 359.899714,0.997495 0.100286,0.996787 179.89971))",,POINT(0.0759378242117094 180),0.0759378242117,,,,,,,,,,,,7.2e-06 W / m2
5,12201,2014-11-01T18:14:00,2014-11-01T18:20:00,2014-11-01T18:23:00,C2.3,GOES,,-41,-4,,UTC-HGS-TOPO,degrees,,-41.5,-40.5,"POLYGON((0.676492 101.515391,0.663794 101.815592,0.661247 100.329664,0.674043 100.056202,0.676492 101.515391))",,POINT(0.668889865807655 100.928976558408),"POLYGON((84.26964 -4.5,85.26964 -4.5,85.26964 -3.5,84.26964 -3.5,84.26964 -4.5))",,POINT(84.76964 -4),84.76964,-4,"POLYGON((-41.5 -4.5,-40.5 -4.5,-40.5 -3.5,-41.5 -3.5,-41.5 -4.5))",,POINT(-41 -4),-41,-4,"POLYGON((-640.506 -130.4916,-627.804 -131.3334,-628.578 -114.5682,-641.292 -113.7258,-640.506 -130.4916))",,POINT(-634.596 -122.5368),0103000000010000000500000054E3A59BC4CA84C0C58F31772D2963C054E3A59BC4CA84C08A1F63EE5AF256C054E3A59BC4DE82C08A1F63EE5AF256C054E3A59BC4DE82C0C58F31772D2963C054E3A59BC4CA84C0C58F31772D2963C0,646.318304375050161,-634.596,-122.5368,100.928976558,"POLYGON((0.676492 101.515391,0.663794 101.815592,0.661247 100.329664,0.674043 100.056202,0.676492 101.515391))",,POINT(0.668889865807655 100.928976558408),0.668889865808,,,,,,,,,,,,2.3e-06 W / m2
6,12201,2014-11-02T03:05:00,2014-11-02T03:08:00,2014-11-02T03:11:00,B6.6,GOES,,-36,-5,,UTC-HGS-TOPO,degrees,,-36.5,-35.5,"POLYGON((0.614427 104.709738,0.601021 105.121946,0.597609 103.497377,0.611153 103.118184,0.614427 104.709738))",,POINT(0.606035126967545 104.111542765363),"POLYGON((84.40726 -5.5,85.40726 -5.5,85.40726 -4.5,84.40726 -4.5,84.40726 -5.5))",,POINT(84.90726 -5),84.90726,-5,"POLYGON((-36.5 -5.5,-35.5 -5.5,-35.5 -4.5,-36.5 -4.5,-36.5 -5.5))",,POINT(-36 -5),-36,-5,"POLYGON((-574.2912 -150.7668,-560.6856 -151.515,-561.549 -134.7888,-575.1756 -134.04,-574.2912 -150.7668))",,POINT(-567.969 -142.7856),01030000000100000005000000986E1283C08782C09B779CA223F964C0986E1283C08782C036EF384547725DC0986E1283C0F780C036EF384547725DC0986E1283C0F780C09B779CA223F964C0986E1283C08782C09B779CA223F964C0,585.641966160520383,-567.969,-142.7856,104.111542765,"POLYGON((0.614427 104.709738,0.601021 105.121946,0.597609 103.497377,0.611153 103.118184,0.614427 104.709738))",,POINT(0.606035126967545 104.111542765363),0.606035126968,,,,,,,,,,,,6.6e-07 W / m2
7,12201,2014-11-02T03:57:00,2014-11-02T04:01:00,2014-11-02T04:04:00,B8.4,GOES,,-36,-5,,UTC-HGS-TOPO,degrees,,-36.5,-35.5,"POLYGON((0.614414 104.705125,0.601008 105.117178,0.597597 103.492563,0.611141 103.11353,0.614414 104.705125))",,POINT(0.606022485743342 104.1068026506),"POLYGON((83.93109 -5.5,84.93109 -5.5,84.93109 -4.5,83.93109 -4.5,83.93109 -5.5))",,POINT(84.43109 -5),84.43109,-5,"POLYGON((-36.5 -5.5,-35.5 -5.5,-35.5 -4.5,-36.5 -4.5,-36.5 -5.5))",,POINT(-36 -5),-36,-5,"POLYGON((-574.2966 -150.7188,-560.691 -151.4664,-561.5544 -134.7402,-575.181 -133.992,-574.2966 -150.7188))",,POINT(-567.9744 -142.737),01030000000100000005000000C8293A92CB8782C0DD24068195F764C0C8293A92CB8782C0BA490C022B6F5DC0C8293A92CBF780C0BA490C022B6F5DC0C8293A92CBF780C0DD24068195F764C0C8293A92CB8782C0DD24068195F764C0,585.635356023148688,-567.9744,-142.737,104.106802651,"POLYGON((0.614414 104.705125,0.601008 105.117178,0.597597 103.492563,0.611141 103.11353,0.614414 104.705125))",,POINT(0.606022485743342 104.1068026506),0.606022485743,,,,,,,,,,,,8.4e-07 W / m2
8,0,2014-11-02T13:04:00,2014-11-02T13:09:00,2014-11-02T13:13:00,B7.5,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.99691 179.899722,0.99691 180.100278,0.997599 359.899725,0.997599 0.100275,0.99691 179.899722))",,POINT(0.0744188885942845 180),"POLYGON((25.52224 -89.9,-154.67776 -89.9,-154.67776 89.9,25.52224 89.9,25.52224 -89.9))",,POINT(115.42224 0),115.42224,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.686252 -963.468,1.686252 -963.468,1.687356 964.134,-1.687356 964.134,-1.686252 -963.468))",,POINT(0 -71.9226),,71.9226000000000028,0.0,-71.9226,180.0,"POLYGON((0.99691 179.899722,0.99691 180.100278,0.997599 359.899725,0.997599 0.100275,0.99691 179.899722))",,POINT(0.0744188885942845 180),0.0744188885943,,,,,,,,,,,,7.5e-07 W / m2
9,12201,2014-11-02T16:58:00,2014-11-02T17:03:00,2014-11-02T17:06:00,C3.5,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.996929 179.899724,0.996929 180.100276,0.997618 359.899728,0.997618 0.100272,0.996929 179.899724))",,POINT(0.0741270273923472 180),"POLYGON((23.37952 -89.9,-156.82048 -89.9,-156.82048 89.9,23.37952 89.9,23.37952 -89.9))",,POINT(113.27952 0),113.27952,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.686324 -963.528,1.686324 -963.528,1.687422 964.194,-1.687422 964.194,-1.686324 -963.528))",,POINT(0 -71.6436),,71.6435999999999922,0.0,-71.6436,180.0,"POLYGON((0.996929 179.899724,0.996929 180.100276,0.997618 359.899728,0.997618 0.100272,0.996929 179.899724))",,POINT(0.0741270273923472 180),0.0741270273923,,,,,,,,,,,,3.5e-06 W / m2
