,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,11683,2013-03-01T06:05:00,2013-03-01T06:08:00,2013-03-01T06:12:00,B4.0,GOES,,0,0,-90.0,90.0,"POLYGON((0.992654 180.000005,0.992654 179.999995,0.991482 0,0.991482 0,0.992654 180.000005))",,POINT(0.126282282550873 0),"POLYGON((176.86727 -89.9,-3.33273 -89.9,-3.33273 89.9,176.86727 89.9,176.86727 -89.9))",,POINT(-93.23273 0),-93.23273,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.684,-8.5e-05 -960.684,0 959.55,-0 959.55,8.5e-05 -960.684))",,POINT(0 122.2152),,122.215199999999996,0.0,122.2152,0.0,"POLYGON((0.992654 180.000005,0.992654 179.999995,0.991482 0,0.991482 0,0.992654 180.000005))",,POINT(0.126282282550873 0),0.126282282551,4e-07 W / m2
1,11682,2013-03-01T10:11:00,2013-03-01T10:14:00,2013-03-01T10:17:00,B6.8,GOES,,34,-20,33.5,34.5,"POLYGON((0.576139 244.262331,0.58889 244.73599,0.584972 246.379844,0.572004 245.936912,0.576139 244.262331))",,POINT(0.580475093658861 245.329588834499),"POLYGON((-61.98307 -20.5,-60.98307 -20.5,-60.98307 -19.5,-61.98307 -19.5,-61.98307 -20.5))",,POINT(-61.48307 -20),-61.48307,-20,"POLYGON((33.5 -20.5,34.5 -20.5,34.5 -19.5,33.5 -19.5,33.5 -20.5))",,POINT(34 -20),34,-20,"POLYGON((502.245 -242.121,515.3892 -243.2274,518.6808 -226.8234,505.4526 -225.7092,502.245 -242.121))",,POINT(510.4812 -234.4758),010300000001000000050000005D6DC5FEB2577E40FDF675E09C3770C05D6DC5FEB2577E40FAEDEBC0392F6AC0AEB6627FD9BB8040FAEDEBC0392F6AC0AEB6627FD9BB8040FDF675E09C3770C05D6DC5FEB2577E40FDF675E09C3770C0,561.75613600483257,510.4812,-234.4758,245.329588834,"POLYGON((0.576139 244.262331,0.58889 244.73599,0.584972 246.379844,0.572004 245.936912,0.576139 244.262331))",,POINT(0.580475093658861 245.329588834499),0.580475093659,6.8e-07 W / m2
2,11681,2013-03-02T11:48:00,2013-03-02T11:52:00,2013-03-02T12:14:00,B6.0,GOES,,0,0,-90.0,90.0,"POLYGON((0.992629 180.000005,0.992629 179.999995,0.991457 0,0.991457 0,0.992629 180.000005))",,POINT(0.126498453469889 0),"POLYGON((160.55654 -89.9,-19.64346 -89.9,-19.64346 89.9,160.55654 89.9,160.55654 -89.9))",,POINT(-109.54346 0),-109.54346,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.36,-8.5e-05 -960.36,0 959.226,-0 959.226,8.5e-05 -960.36))",,POINT(0 122.3862),,122.386199999999988,0.0,122.3862,0.0,"POLYGON((0.992629 180.000005,0.992629 179.999995,0.991457 0,0.991457 0,0.992629 180.000005))",,POINT(0.126498453469889 0),0.12649845347,6e-07 W / m2
3,0,2013-03-02T13:47:00,2013-03-02T14:05:00,2013-03-02T14:22:00,B8.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.992625 180.000005,0.992625 179.999995,0.991453 0,0.991453 0,0.992625 180.000005))",,POINT(0.126511034425061 0),"POLYGON((159.46792 -89.9,-20.73208 -89.9,-20.73208 89.9,159.46792 89.9,159.46792 -89.9))",,POINT(-110.63208 0),-110.63208,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.336,-8.5e-05 -960.336,0 959.202,-0 959.202,8.5e-05 -960.336))",,POINT(0 122.3958),,122.395800000000008,0.0,122.3958,0.0,"POLYGON((0.992625 180.000005,0.992625 179.999995,0.991453 0,0.991453 0,0.992625 180.000005))",,POINT(0.126511034425061 0),0.126511034425,8.9e-07 W / m2
4,11687,2013-03-02T14:59:00,2013-03-02T15:11:00,2013-03-02T15:26:00,C1.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.992625 180.000005,0.992625 179.999995,0.991453 0,0.991453 0,0.992625 180.000005))",,POINT(0.126518225789882 0),"POLYGON((158.80925 -89.9,-21.39075 -89.9,-21.39075 89.9,158.80925 89.9,158.80925 -89.9))",,POINT(-111.29075 0),-111.29075,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.324,-8.5e-05 -960.324,0 959.19,-0 959.19,8.5e-05 -960.324))",,POINT(0 122.4012),,122.401200000000017,0.0,122.4012,0.0,"POLYGON((0.992625 180.000005,0.992625 179.999995,0.991453 0,0.991453 0,0.992625 180.000005))",,POINT(0.126518225789882 0),0.12651822579,1.9e-06 W / m2
5,11687,2013-03-02T18:36:00,2013-03-02T18:47:00,2013-03-02T19:01:00,C1.6,GOES,,0,0,-90.0,90.0,"POLYGON((0.992626 180.000005,0.992626 179.999995,0.991454 0,0.991454 0,0.992626 180.000005))",,POINT(0.126539829758657 0),"POLYGON((156.8241 -89.9,-23.3759 -89.9,-23.3759 89.9,156.8241 89.9,156.8241 -89.9))",,POINT(-113.2759 0),-113.2759,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.288,-8.5e-05 -960.288,0 959.154,-0 959.154,8.5e-05 -960.288))",,POINT(0 122.4174),,122.417400000000015,0.0,122.4174,0.0,"POLYGON((0.992626 180.000005,0.992626 179.999995,0.991454 0,0.991454 0,0.992626 180.000005))",,POINT(0.126539829758657 0),0.126539829759,1.6e-06 W / m2
6,0,2013-03-03T00:42:00,2013-03-03T00:46:00,2013-03-03T00:50:00,B5.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.992616 180.000005,0.992616 179.999995,0.991444 0,0.991444 0,0.992616 180.000005))",,POINT(0.126574096214346 0),"POLYGON((153.47584 -89.9,-26.72416 -89.9,-26.72416 89.9,153.47584 89.9,153.47584 -89.9))",,POINT(-116.62416 0),-116.62416,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.216,-8.5e-05 -960.216,0 959.082,-0 959.082,8.5e-05 -960.216))",,POINT(0 122.4426),,122.442599999999985,0.0,122.4426,0.0,"POLYGON((0.992616 180.000005,0.992616 179.999995,0.991444 0,0.991444 0,0.992616 180.000005))",,POINT(0.126574096214346 0),0.126574096214,5.9e-07 W / m2
7,11687,2013-03-04T06:57:00,2013-03-04T07:01:00,2013-03-04T07:05:00,B4.4,GOES,,0,0,-90.0,90.0,"POLYGON((0.992603 180.000005,0.992603 179.999995,0.991431 0,0.991431 0,0.992603 180.000005))",,POINT(0.126706407112256 0),"POLYGON((136.87133 -89.9,-43.32867 -89.9,-43.32867 89.9,136.87133 89.9,136.87133 -89.9))",,POINT(-133.22867 0),-133.22867,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.892,-8.5e-05 -959.892,0 958.758,-0 958.758,8.5e-05 -959.892))",,POINT(0 122.5308),,122.530799999999999,0.0,122.5308,0.0,"POLYGON((0.992603 180.000005,0.992603 179.999995,0.991431 0,0.991431 0,0.992603 180.000005))",,POINT(0.126706407112256 0),0.126706407112,4.4e-07 W / m2
8,11686,2013-03-05T01:51:00,2013-03-05T01:54:00,2013-03-05T02:00:00,B5.2,GOES,,0,0,-90.0,90.0,"POLYGON((0.992596 180.000005,0.992596 179.999995,0.991423 0,0.991423 0,0.992596 180.000005))",,POINT(0.126757822366157 0),"POLYGON((126.49654 -89.9,-53.70346 -89.9,-53.70346 89.9,126.49654 89.9,126.49654 -89.9))",,POINT(-143.60346 0),-143.60346,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.688,-8.5e-05 -959.688,0 958.554,-0 958.554,8.5e-05 -959.688))",,POINT(0 122.5554),,122.555400000000006,0.0,122.5554,0.0,"POLYGON((0.992596 180.000005,0.992596 179.999995,0.991423 0,0.991423 0,0.992596 180.000005))",,POINT(0.126757822366157 0),0.126757822366,5.2e-07 W / m2
9,11686,2013-03-05T05:18:00,2013-03-05T05:23:00,2013-03-05T05:30:00,B6.8,GOES,,0,0,-90.0,90.0,"POLYGON((0.992596 180.000005,0.992596 179.999995,0.991423 0,0.991423 0,0.992596 180.000005))",,POINT(0.126764446046781 0),"POLYGON((124.6027 -89.9,-55.5973 -89.9,-55.5973 89.9,124.6027 89.9,124.6027 -89.9))",,POINT(-145.4973 0),-145.4973,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.652,-8.5e-05 -959.652,0 958.518,-0 958.518,8.5e-05 -959.652))",,POINT(0 122.5572),,122.557199999999995,0.0,122.5572,0.0,"POLYGON((0.992596 180.000005,0.992596 179.999995,0.991423 0,0.991423 0,0.992596 180.000005))",,POINT(0.126764446046781 0),0.126764446047,6.8e-07 W / m2
