,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,11598,2012-11-01T14:00:00,2012-11-01T14:04:00,2012-11-01T14:12:00,B4.3,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.996841 180.000005,0.996841 179.999995,0.997543 0,0.997543 0,0.996841 180.000005))",,POINT(0.0752239489477153 180),"POLYGON((-46.68271 -89.9,133.11729 -89.9,133.11729 89.9,-46.68271 89.9,-46.68271 -89.9))",,POINT(43.217288 0),43.217288,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -963.342,-8.4e-05 -963.342,0 964.02,-0 964.02,8.4e-05 -963.342))",,POINT(0 -72.696),,72.695999999999998,0.0,-72.696,180.0,"POLYGON((0.996841 180.000005,0.996841 179.999995,0.997543 0,0.997543 0,0.996841 180.000005))",,POINT(0.0752239489477153 180),0.0752239489477,,,,,,,,,,,,4.3e-07 W / m2
1,11598,2012-11-01T14:58:00,2012-11-01T15:05:00,2012-11-01T15:12:00,B7.0,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.99685 180.000005,0.99685 179.999995,0.997545 0,0.997545 0,0.99685 180.000005))",,POINT(0.0751517742061441 180),"POLYGON((-47.213816 -89.9,132.586184 -89.9,132.586184 89.9,-47.213816 89.9,-47.213816 -89.9))",,POINT(42.686182 0),42.686182,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -963.36,-8.4e-05 -963.36,0 964.032,-0 964.032,8.4e-05 -963.36))",,POINT(0 -72.627),,72.6269999999999953,0.0,-72.627,180.0,"POLYGON((0.99685 180.000005,0.99685 179.999995,0.997545 0,0.997545 0,0.99685 180.000005))",,POINT(0.0751517742061441 180),0.0751517742061,,,,,,,,,,,,7e-07 W / m2
2,11598,2012-11-02T06:58:00,2012-11-02T07:03:00,2012-11-02T07:07:00,B6.9,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.996941 180.000005,0.996941 179.999995,0.99763 0,0.99763 0,0.996941 180.000005))",,POINT(0.0739577128393251 180),"POLYGON((-56.004475 -89.9,123.795525 -89.9,123.795525 89.9,-56.004475 89.9,-56.004475 -89.9))",,POINT(33.895524 0),33.895524,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -963.612,-8.4e-05 -963.612,0 964.278,-0 964.278,8.4e-05 -963.612))",,POINT(0 -71.4852),,71.4851999999999919,0.0,-71.4852,180.0,"POLYGON((0.996941 180.000005,0.996941 179.999995,0.99763 0,0.99763 0,0.996941 180.000005))",,POINT(0.0739577128393251 180),0.0739577128393,,,,,,,,,,,,6.9e-07 W / m2
3,11598,2012-11-02T18:58:00,2012-11-02T19:20:00,2012-11-02T19:28:00,B5.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.997014 180.000005,0.997014 179.999995,0.99769 0,0.99769 0,0.997014 180.000005))",,POINT(0.073055831295798 180),"POLYGON((-62.597396 -89.9,117.202604 -89.9,117.202604 89.9,-62.597396 89.9,-62.597396 -89.9))",,POINT(27.302603 0),27.302603,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -963.804,-8.4e-05 -963.804,0 964.458,-0 964.458,8.4e-05 -963.804))",,POINT(0 -70.6224),,70.622399999999999,0.0,-70.6224,180.0,"POLYGON((0.997014 180.000005,0.997014 179.999995,0.99769 0,0.99769 0,0.997014 180.000005))",,POINT(0.073055831295798 180),0.0730558312958,,,,,,,,,,,,5.8e-07 W / m2
4,11598,2012-11-02T23:18:00,2012-11-02T23:25:00,2012-11-02T23:33:00,B5.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.997037 180.000005,0.997037 179.999995,0.997713 0,0.997713 0,0.997037 180.000005))",,POINT(0.0727285328266104 180),"POLYGON((-64.978157 -89.9,114.821843 -89.9,114.821843 89.9,-64.978157 89.9,-64.978157 -89.9))",,POINT(24.921841 0),24.921841,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -963.87,-8.4e-05 -963.87,0 964.524,-0 964.524,8.4e-05 -963.87))",,POINT(0 -70.3092),,70.3092000000000041,0.0,-70.3092,180.0,"POLYGON((0.997037 180.000005,0.997037 179.999995,0.997713 0,0.997713 0,0.997037 180.000005))",,POINT(0.0727285328266104 180),0.0727285328266,,,,,,,,,,,,5.7e-07 W / m2
5,11599,2012-11-03T19:20:00,2012-11-03T19:25:00,2012-11-03T19:34:00,B3.2,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.997151 180.000005,0.997151 179.999995,0.997815 0,0.997815 0,0.997151 180.000005))",,POINT(0.0712054950530832 180),"POLYGON((-75.984496 -89.9,103.815504 -89.9,103.815504 89.9,-75.984496 89.9,-75.984496 -89.9))",,POINT(13.915502 0),13.915502,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -964.182,-8.5e-05 -964.182,0 964.824,-0 964.824,8.5e-05 -964.182))",,POINT(0 -68.8512),,68.8512000000000057,0.0,-68.8512,180.0,"POLYGON((0.997151 180.000005,0.997151 179.999995,0.997815 0,0.997815 0,0.997151 180.000005))",,POINT(0.0712054950530832 180),0.0712054950531,,,,,,,,,,,,3.2e-07 W / m2
6,11603,2012-11-04T22:38:00,2012-11-04T22:41:00,2012-11-04T22:43:00,B2.6,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.997311 180.000005,0.997311 179.999995,0.997957 0,0.997957 0,0.997311 180.000005))",,POINT(0.0691048631776686 180),"POLYGON((-90.98287 -89.9,88.81713 -89.9,88.81713 89.9,-90.98287 89.9,-90.98287 -89.9))",,POINT(-1.08287000000001 0),-1.08287,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -964.608,-8.5e-05 -964.608,0 965.232,-0 965.232,8.5e-05 -964.608))",,POINT(0 -66.8388),,66.838799999999992,0.0,-66.8388,180.0,"POLYGON((0.997311 180.000005,0.997311 179.999995,0.997957 0,0.997957 0,0.997311 180.000005))",,POINT(0.0691048631776686 180),0.0691048631777,,,,,,,,,,,,2.6e-07 W / m2
7,0,2012-11-05T10:00:00,2012-11-05T10:06:00,2012-11-05T10:15:00,B4.0,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.997376 180.000005,0.997376 179.999995,0.998009 0,0.998009 0,0.997376 180.000005))",,POINT(0.0682210361737435 180),"POLYGON((-97.22752 -89.9,82.57248 -89.9,82.57248 89.9,-97.22752 89.9,-97.22752 -89.9))",,POINT(-7.32751999999999 0),-7.32752,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -964.782,-8.5e-05 -964.782,0 965.394,-0 965.394,8.5e-05 -964.782))",,POINT(0 -65.9916),,65.9916000000000054,0.0,-65.9916,180.0,"POLYGON((0.997376 180.000005,0.997376 179.999995,0.998009 0,0.998009 0,0.997376 180.000005))",,POINT(0.0682210361737435 180),0.0682210361737,,,,,,,,,,,,4e-07 W / m2
8,0,2012-11-05T11:56:00,2012-11-05T12:01:00,2012-11-05T12:09:00,B6.6,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.997387 180.000005,0.997387 179.999995,0.99802 0,0.99802 0,0.997387 180.000005))",,POINT(0.0680708342904259 180),"POLYGON((-98.28966 -89.9,81.51034 -89.9,81.51034 89.9,-98.28966 89.9,-98.28966 -89.9))",,POINT(-8.38965999999999 0),-8.38966,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -964.812,-8.5e-05 -964.812,0 965.424,-0 965.424,8.5e-05 -964.812))",,POINT(0 -65.8476),,65.8475999999999999,0.0,-65.8476,180.0,"POLYGON((0.997387 180.000005,0.997387 179.999995,0.99802 0,0.99802 0,0.997387 180.000005))",,POINT(0.0680708342904259 180),0.0680708342904,,,,,,,,,,,,6.6e-07 W / m2
9,0,2012-11-05T18:30:00,2012-11-05T18:39:00,2012-11-05T18:47:00,C2.3,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.99742 180.000005,0.99742 179.999995,0.998053 0,0.998053 0,0.99742 180.000005))",,POINT(0.0675577258178821 180),"POLYGON((-101.89724 -89.9,77.90276 -89.9,77.90276 89.9,-101.89724 89.9,-101.89724 -89.9))",,POINT(-11.99724 0),-11.99724,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -964.908,-8.5e-05 -964.908,0 965.52,-0 965.52,8.5e-05 -964.908))",,POINT(0 -65.3556),,65.3555999999999955,0.0,-65.3556,180.0,"POLYGON((0.99742 180.000005,0.99742 179.999995,0.998053 0,0.998053 0,0.99742 180.000005))",,POINT(0.0675577258178821 180),0.0675577258179,,,,,,,,,,,,2.3e-06 W / m2
