,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,11967,2014-01-31T23:59:00,2014-02-01T00:18:00,2014-02-01T00:33:00,C6.3,GOES,,0,0,-90.0,90.0,"POLYGON((0.994997 180.000005,0.994997 179.999995,0.99401 0,0.99401 0,0.994997 180.000005))",,POINT(0.105212268527604 0),"POLYGON((51.36571 -89.9,-128.83429 -89.9,-128.83429 89.9,51.36571 89.9,51.36571 -89.9))",,POINT(141.26571 0),141.26571,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -968.346,-8.5e-05 -968.346,0 967.386,-0 967.386,8.5e-05 -968.346))",,POINT(0 102.3942),,102.394199999999998,0.0,102.3942,0.0,"POLYGON((0.994997 180.000005,0.994997 179.999995,0.99401 0,0.99401 0,0.994997 180.000005))",,POINT(0.105212268527604 0),0.105212268528,6.3e-06 W / m2
1,11967,2014-02-01T01:19:00,2014-02-01T01:25:00,2014-02-01T01:38:00,M1.0,GOES,,-26,-11,-26.5,-25.5,"POLYGON((0.451901 103.673777,0.43674 104.051937,0.434251 101.774663,0.449567 101.470592,0.451901 103.673777))",,POINT(0.44306055083729 102.74197160555),"POLYGON((114.03425 -11.5,115.03425 -11.5,115.03425 -10.5,114.03425 -10.5,114.03425 -11.5))",,POINT(114.53425 -11),114.53425,-11,"POLYGON((-26.5 -11.5,-25.5 -11.5,-25.5 -10.5,-26.5 -10.5,-26.5 -11.5))",,POINT(-26 -11),-26,-11,"POLYGON((-427.329 -103.9644,-412.32 -103.2,-413.7234 -86.2404,-428.7834 -87.0078,-427.329 -103.9644))",,POINT(-420.5712 -95.1036),010300000001000000050000009B779CA223A97DC0B37BF2B050A362C09B779CA223A97DC0CCEEC9C3428D44C09B779CA223E976C0CCEEC9C3428D44C09B779CA223E976C0B37BF2B050A362C09B779CA223A97DC0B37BF2B050A362C0,431.190014961385714,-420.5712,-95.1036,102.741971606,"POLYGON((0.451901 103.673777,0.43674 104.051937,0.434251 101.774663,0.449567 101.470592,0.451901 103.673777))",,POINT(0.44306055083729 102.74197160555),0.443060550837,1e-05 W / m2
2,11967,2014-02-01T05:42:00,2014-02-01T05:49:00,2014-02-01T06:00:00,C5.5,GOES,,-24,-11,-24.5,-23.5,"POLYGON((0.421428 104.438023,0.406076 104.88985,0.403254 102.446544,0.418782 102.080594,0.421428 104.438023))",,POINT(0.412321794684008 103.46288693126),"POLYGON((113.62958 -11.5,114.62958 -11.5,114.62958 -10.5,113.62958 -10.5,113.62958 -11.5))",,POINT(114.12958 -11),114.12958,-11,"POLYGON((-24.5 -11.5,-23.5 -11.5,-23.5 -10.5,-24.5 -10.5,-24.5 -11.5))",,POINT(-24 -11),-24,-11,"POLYGON((-397.1742 -102.258,-381.9162 -101.5476,-383.2164 -84.582,-398.526 -85.2954,-397.1742 -102.258))",,POINT(-390.2382 -93.4206),01030000000100000005000000849ECDAACFCF7AC05396218E758560C0849ECDAACFCF7AC04C598638D6554BC0849ECDAACFF775C04C598638D6554BC0849ECDAACFF775C05396218E758560C0849ECDAACFCF7AC05396218E758560C0,401.264577608839033,-390.2382,-93.4206,103.462886931,"POLYGON((0.421428 104.438023,0.406076 104.88985,0.403254 102.446544,0.418782 102.080594,0.421428 104.438023))",,POINT(0.412321794684008 103.46288693126),0.412321794684,5.5e-06 W / m2
3,11967,2014-02-01T07:14:00,2014-02-01T07:23:00,2014-02-01T07:36:00,M3.0,GOES,,-23,-11,-23.5,-22.5,"POLYGON((0.406057 104.879895,0.390621 105.375456,0.387614 102.839236,0.403238 102.436392,0.406057 104.879895))",,POINT(0.396814689822053 103.881868244534),"POLYGON((113.7884 -11.5,114.7884 -11.5,114.7884 -10.5,113.7884 -10.5,113.7884 -11.5))",,POINT(114.2884 -11),114.2884,-11,"POLYGON((-23.5 -11.5,-22.5 -11.5,-22.5 -10.5,-23.5 -10.5,-23.5 -11.5))",,POINT(-23 -11),-23,-11,"POLYGON((-381.9126 -101.4756,-366.537 -100.7922,-367.785 -83.8236,-383.2128 -84.51,-381.9126 -101.4756))",,POINT(-374.8908 -92.6502),010300000001000000050000006D3480B7404E7BC07FFB3A70CE5463C06D3480B7404E7BC0F0DBD78173A63EC06D3480B7408E73C0F0DBD78173A63EC06D3480B7408E73C07FFB3A70CE5463C06D3480B7404E7BC07FFB3A70CE5463C0,386.169873869881201,-374.8908,-92.6502,103.881868245,"POLYGON((0.406057 104.879895,0.390621 105.375456,0.387614 102.839236,0.403238 102.436392,0.406057 104.879895))",,POINT(0.396814689822053 103.881868244534),0.396814689822,3e-05 W / m2
4,11967,2014-02-01T10:43:00,2014-02-01T10:46:00,2014-02-01T10:49:00,C3.5,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((0.994937 179.899438,0.994937 180.100562,0.993951 359.899442,0.993951 0.100558,0.994937 179.899438))",,POINT(0.105769432235381 0),"POLYGON((45.47746 -89.9,-134.72254 -89.9,-134.72254 89.9,45.47746 89.9,45.47746 -89.9))",,POINT(135.37746 0),135.37746,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.699374 -968.226,1.699374 -968.226,1.697616 967.266,-1.697616 967.266,-1.699374 -968.226))",,POINT(0 102.93),,102.930000000000007,0.0,102.93,0.0,"POLYGON((0.994937 179.899438,0.994937 180.100562,0.993951 359.899442,0.993951 0.100558,0.994937 179.899438))",,POINT(0.105769432235381 0),0.105769432235,3.5e-06 W / m2
5,11967,2014-02-01T13:52:00,2014-02-01T13:56:00,2014-02-01T14:03:00,C3.9,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((0.994918 179.899436,0.994918 180.100564,0.993932 359.899441,0.993932 0.100559,0.994918 179.899436))",,POINT(0.105932310504594 0),"POLYGON((43.74939 -89.9,-136.45061 -89.9,-136.45061 89.9,43.74939 89.9,43.74939 -89.9))",,POINT(133.64939 0),133.64939,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.699344 -968.19,1.699344 -968.19,1.69758 967.23,-1.69758 967.23,-1.699344 -968.19))",,POINT(0 103.0866),,103.086600000000004,0.0,103.0866,0.0,"POLYGON((0.994918 179.899436,0.994918 180.100564,0.993932 359.899441,0.993932 0.100559,0.994918 179.899436))",,POINT(0.105932310504594 0),0.105932310505,3.9e-06 W / m2
6,11967,2014-02-01T15:58:00,2014-02-01T16:05:00,2014-02-01T16:14:00,C2.3,GOES,,0,0,-90.0,90.0,"POLYGON((0.994911 180.000005,0.994911 179.999995,0.993918 0,0.993918 0,0.994911 180.000005))",,POINT(0.106039668037957 0),"POLYGON((42.59734 -89.9,-137.60266 -89.9,-137.60266 89.9,42.59734 89.9,42.59734 -89.9))",,POINT(132.49734 0),132.49734,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -968.172,-8.5e-05 -968.172,0 967.206,-0 967.206,8.5e-05 -968.172))",,POINT(0 103.1898),,103.189799999999991,0.0,103.1898,0.0,"POLYGON((0.994911 180.000005,0.994911 179.999995,0.993918 0,0.993918 0,0.994911 180.000005))",,POINT(0.106039668037957 0),0.106039668038,2.3e-06 W / m2
7,11967,2014-02-01T20:38:00,2014-02-01T20:46:00,2014-02-01T20:52:00,C3.4,GOES,,0,0,-90.0,90.0,"POLYGON((0.994889 180.000005,0.994889 179.999995,0.993896 0,0.993896 0,0.994889 180.000005))",,POINT(0.10627874152535 0),"POLYGON((40.03723 -89.9,-140.16277 -89.9,-140.16277 89.9,40.03723 89.9,40.03723 -89.9))",,POINT(129.93723 0),129.93723,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -968.124,-8.5e-05 -968.124,0 967.158,-0 967.158,8.5e-05 -968.124))",,POINT(0 103.4196),,103.419600000000003,0.0,103.4196,0.0,"POLYGON((0.994889 180.000005,0.994889 179.999995,0.993896 0,0.993896 0,0.994889 180.000005))",,POINT(0.10627874152535 0),0.106278741525,3.4e-06 W / m2
8,11968,2014-02-02T01:07:00,2014-02-02T01:18:00,2014-02-02T01:22:00,C6.5,GOES,,-18,11,-18.5,-17.5,"POLYGON((0.421054 48.087796,0.409401 46.496416,0.420404 44.743891,0.43166 46.336687,0.421054 48.087796))",,POINT(0.420567581165823 46.4165103355401),"POLYGON((108.97769 10.5,109.97769 10.5,109.97769 11.5,108.97769 11.5,108.97769 10.5))",,POINT(109.47769 11),109.47769,11,"POLYGON((-18.5 10.5,-17.5 10.5,-17.5 11.5,-18.5 11.5,-18.5 10.5))",,POINT(-18 11),-18,11,"POLYGON((-304.8978 273.6864,-288.9552 274.2426,-287.97 290.556,-303.858 290.001,-304.8978 273.6864))",,POINT(-296.4432 282.1362),010300000001000000050000006519E258171B75C0E4361AC05B1C6E406519E258171B75C0721B0DE02D367440CA32C4B12EE66FC0721B0DE02D367440CA32C4B12EE66FC0E4361AC05B1C6E406519E258171B75C0E4361AC05B1C6E40,409.242478460728705,-296.4432,282.1362,46.4165103355,"POLYGON((0.421054 48.087796,0.409401 46.496416,0.420404 44.743891,0.43166 46.336687,0.421054 48.087796))",,POINT(0.420567581165823 46.4165103355401),0.420567581166,6.5e-06 W / m2
9,11967,2014-02-02T04:10:00,2014-02-02T04:14:00,2014-02-02T04:22:00,C3.3,GOES,,-10,-11,-10.5,-9.5,"POLYGON((0.203666 118.250189,0.188772 120.597178,0.181007 115.743641,0.196564 113.677069,0.203666 118.250189))",,POINT(0.192315427169027 117.067111103091),"POLYGON((115.30448 -11.5,116.30448 -11.5,116.30448 -10.5,115.30448 -10.5,115.30448 -11.5))",,POINT(115.80448 -11),115.80448,-11,"POLYGON((-10.5 -11.5,-9.5 -11.5,-9.5 -10.5,-10.5 -10.5,-10.5 -11.5))",,POINT(-10 -11),-10,-11,"POLYGON((-174.573 -93.8022,-158.1102 -93.4956,-158.6484 -76.5012,-175.1676 -76.8096,-174.573 -93.8022))",,POINT(-166.6374 -85.152),010300000001000000050000000D4FAF9465FC68C07D3F355EBA995DC00D4FAF9465FC68C0FA7E6ABC74F349C00D4FAF9465AC60C0FA7E6ABC74F349C00D4FAF9465AC60C07D3F355EBA995DC00D4FAF9465FC68C07D3F355EBA995DC0,187.133337977924157,-166.6374,-85.152,117.067111103,"POLYGON((0.203666 118.250189,0.188772 120.597178,0.181007 115.743641,0.196564 113.677069,0.203666 118.250189))",,POINT(0.192315427169027 117.067111103091),0.192315427169,3.3e-06 W / m2
