,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,0,2015-04-02T04:19:00,2015-04-02T05:34:00,2015-04-02T06:26:00,C1.3,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994085 179.899349,0.994085 180.100651,0.993041 359.899353,0.993041 0.100647,0.994085 179.899349))",,POINT(0.113821772307391 0),"POLYGON((-159.10736 -89.9,20.69264 -89.9,20.69264 89.9,-159.10736 89.9,-159.10736 -89.9))",,POINT(-69.20736 0),-69.20736,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.675692 -953.886,1.675692 -953.886,1.673856 952.884,-1.673856 952.884,-1.675692 -953.886))",,POINT(0 109.2192),,109.219200000000001,0.0,109.2192,0.0,"POLYGON((0.994085 179.899349,0.994085 180.100651,0.993041 359.899353,0.993041 0.100647,0.994085 179.899349))",,POINT(0.113821772307391 0),0.113821772307,,,,,,,,,,,,1.3e-06 W / m2
1,12315,2015-04-02T13:42:00,2015-04-02T13:47:00,2015-04-02T13:53:00,B8.3,GOES,,76,-22,,UTC-HGS-TOPO,degrees,,75.5,76.5,"POLYGON((0.963222 248.40112,0.967434 248.388856,0.967518 249.423592,0.963282 249.44062,0.963222 248.40112))",,POINT(0.965393115461702 248.914343690391),"POLYGON((1.13451 -22.5,2.13451 -22.5,2.13451 -21.5,1.13451 -21.5,1.13451 -22.5))",,POINT(1.63450999999998 -22),1.63451,-22,"POLYGON((75.5 -22.5,76.5 -22.5,76.5 -21.5,75.5 -21.5,75.5 -22.5))",,POINT(76 -22),76,-22,"POLYGON((859.278 -340.1928,862.962 -341.865,869.07 -326.2536,865.362 -324.5682,859.278 -340.1928))",,POINT(864.234 -333.2316),010300000001000000050000001D5A643BDF398A400F9C33A2B46376C01D5A643BDF398A400F9C33A2B44373C01D5A643BDFC98B400F9C33A2B44373C01D5A643BDFC98B400F9C33A2B46376C01D5A643BDF398A400F9C33A2B46376C0,926.252506606357315,864.234,-333.2316,248.91434369,"POLYGON((0.963222 248.40112,0.967434 248.388856,0.967518 249.423592,0.963282 249.44062,0.963222 248.40112))",,POINT(0.965393115461702 248.914343690391),0.965393115462,,,,,,,,,,,,8.3e-07 W / m2
2,0,2015-04-02T21:57:00,2015-04-02T22:02:00,2015-04-02T22:07:00,C1.0,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994162 179.899357,0.994162 180.100643,0.993124 359.899361,0.993124 0.100639,0.994162 179.899357))",,POINT(0.113106412745845 0),"POLYGON((-168.8007 -89.9,10.9993 -89.9,10.9993 89.9,-168.8007 89.9,-168.8007 -89.9))",,POINT(-78.9007 0),-78.9007,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.675332 -953.76,1.675332 -953.76,1.673508 952.764,-1.673508 952.764,-1.675332 -953.76))",,POINT(0 108.51),,108.510000000000005,0.0,108.51,0.0,"POLYGON((0.994162 179.899357,0.994162 180.100643,0.993124 359.899361,0.993124 0.100639,0.994162 179.899357))",,POINT(0.113106412745845 0),0.113106412746,,,,,,,,,,,,1e-06 W / m2
3,0,2015-04-03T06:51:00,2015-04-03T07:26:00,2015-04-03T07:58:00,C1.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994205 179.899361,0.994205 180.100639,0.993167 359.899366,0.993167 0.100634,0.994205 179.899361))",,POINT(0.112738127645261 0),"POLYGON((-173.69335 -89.9,6.10665 -89.9,6.10665 89.9,-173.69335 89.9,-173.69335 -89.9))",,POINT(-83.79335 0),-83.79335,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.675152 -953.7,1.675152 -953.7,1.673334 952.704,-1.673334 952.704,-1.675152 -953.7))",,POINT(0 108.1452),,108.145199999999988,0.0,108.1452,0.0,"POLYGON((0.994205 179.899361,0.994205 180.100639,0.993167 359.899366,0.993167 0.100634,0.994205 179.899361))",,POINT(0.112738127645261 0),0.112738127645,,,,,,,,,,,,1.7e-06 W / m2
4,0,2015-04-03T20:10:00,2015-04-03T20:35:00,2015-04-03T21:01:00,B8.9,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994263 179.899367,0.994263 180.100633,0.993231 359.899372,0.993231 0.100628,0.994263 179.899367))",,POINT(0.11217991375795 0),"POLYGON((178.98581 -89.9,-1.21419 -89.9,-1.21419 89.9,178.98581 89.9,178.98581 -89.9))",,POINT(-91.11419 0),-91.11419,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.674882 -953.604,1.674882 -953.604,1.67307 952.614,-1.67307 952.614,-1.674882 -953.604))",,POINT(0 107.5926),,107.592600000000004,0.0,107.5926,0.0,"POLYGON((0.994263 179.899367,0.994263 180.100633,0.993231 359.899372,0.993231 0.100628,0.994263 179.899367))",,POINT(0.11217991375795 0),0.112179913758,,,,,,,,,,,,8.9e-07 W / m2
5,12318,2015-04-04T00:17:00,2015-04-04T00:22:00,2015-04-04T00:25:00,B6.1,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994281 179.899369,0.994281 180.100631,0.993249 359.899373,0.993249 0.100627,0.994281 179.899369))",,POINT(0.112004640876268 0),"POLYGON((176.72262 -89.9,-3.47738 -89.9,-3.47738 89.9,176.72262 89.9,176.72262 -89.9))",,POINT(-93.37738 0),-93.37738,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.674798 -953.574,1.674798 -953.574,1.672992 952.584,-1.672992 952.584,-1.674798 -953.574))",,POINT(0 107.4192),,107.419199999999989,0.0,107.4192,0.0,"POLYGON((0.994281 179.899369,0.994281 180.100631,0.993249 359.899373,0.993249 0.100627,0.994281 179.899369))",,POINT(0.112004640876268 0),0.112004640876,,,,,,,,,,,,6.1e-07 W / m2
6,12318,2015-04-04T00:30:00,2015-04-04T00:33:00,2015-04-04T00:35:00,B9.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994284 179.89937,0.994284 180.10063,0.993251 359.899374,0.993251 0.100626,0.994284 179.89937))",,POINT(0.111995546295448 0),"POLYGON((176.6035 -89.9,-3.5965 -89.9,-3.5965 89.9,176.6035 89.9,176.6035 -89.9))",,POINT(-93.4965 0),-93.4965,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.674792 -953.574,1.674792 -953.574,1.672986 952.584,-1.672986 952.584,-1.674792 -953.574))",,POINT(0 107.4102),,107.410200000000003,0.0,107.4102,0.0,"POLYGON((0.994284 179.89937,0.994284 180.10063,0.993251 359.899374,0.993251 0.100626,0.994284 179.89937))",,POINT(0.111995546295448 0),0.111995546295,,,,,,,,,,,,9.8e-07 W / m2
7,12318,2015-04-04T11:38:00,2015-04-04T11:54:00,2015-04-04T12:10:00,C1.0,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994335 179.899375,0.994335 180.100625,0.993309 359.899379,0.993309 0.100621,0.994335 179.899375))",,POINT(0.111518072903295 0),"POLYGON((170.4827 -89.9,-9.7173 -89.9,-9.7173 89.9,170.4827 89.9,170.4827 -89.9))",,POINT(-99.6173 0),-99.6173,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.674564 -953.496,1.674564 -953.496,1.67277 952.512,-1.67277 952.512,-1.674564 -953.496))",,POINT(0 106.938),,106.938000000000002,0.0,106.938,0.0,"POLYGON((0.994335 179.899375,0.994335 180.100625,0.993309 359.899379,0.993309 0.100621,0.994335 179.899375))",,POINT(0.111518072903295 0),0.111518072903,,,,,,,,,,,,1e-06 W / m2
8,12320,2015-04-04T16:10:00,2015-04-04T16:13:00,2015-04-04T16:15:00,B8.5,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994352 179.899377,0.994352 180.100623,0.993332 359.899381,0.993332 0.100619,0.994352 179.899377))",,POINT(0.111321405595905 0),"POLYGON((167.99034 -89.9,-12.20966 -89.9,-12.20966 89.9,167.99034 89.9,167.99034 -89.9))",,POINT(-102.10966 0),-102.10966,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.674474 -953.46,1.674474 -953.46,1.67268 952.482,-1.67268 952.482,-1.674474 -953.46))",,POINT(0 106.7436),,106.743600000000001,0.0,106.7436,0.0,"POLYGON((0.994352 179.899377,0.994352 180.100623,0.993332 359.899381,0.993332 0.100619,0.994352 179.899377))",,POINT(0.111321405595905 0),0.111321405596,,,,,,,,,,,,8.5e-07 W / m2
9,12320,2015-04-04T16:29:00,2015-04-04T16:49:00,2015-04-04T17:09:00,B8.6,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994355 179.899377,0.994355 180.100623,0.993335 359.899382,0.993335 0.100618,0.994355 179.899377))",,POINT(0.111308063198673 0),"POLYGON((167.81624 -89.9,-12.38376 -89.9,-12.38376 89.9,167.81624 89.9,167.81624 -89.9))",,POINT(-102.28376 0),-102.28376,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.674468 -953.46,1.674468 -953.46,1.672674 952.482,-1.672674 952.482,-1.674468 -953.46))",,POINT(0 106.7304),,106.730400000000003,0.0,106.7304,0.0,"POLYGON((0.994355 179.899377,0.994355 180.100623,0.993335 359.899382,0.993335 0.100618,0.994355 179.899377))",,POINT(0.111308063198673 0),0.111308063199,,,,,,,,,,,,8.6e-07 W / m2
10,12320,2015-04-04T19:20:00,2015-04-04T20:14:00,2015-04-04T21:11:00,C1.0,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994371 179.899379,0.994371 180.100621,0.993344 359.899383,0.993344 0.100617,0.994371 179.899379))",,POINT(0.11118359444542 0),"POLYGON((166.24934 -89.9,-13.95066 -89.9,-13.95066 89.9,166.24934 89.9,166.24934 -89.9))",,POINT(-103.85066 0),-103.85066,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.674408 -953.442,1.674408 -953.442,1.672614 952.458,-1.672614 952.458,-1.674408 -953.442))",,POINT(0 106.6074),,106.607400000000013,0.0,106.6074,0.0,"POLYGON((0.994371 179.899379,0.994371 180.100621,0.993344 359.899383,0.993344 0.100617,0.994371 179.899379))",,POINT(0.11118359444542 0),0.111183594445,,,,,,,,,,,,1e-06 W / m2
11,0,2015-04-04T22:16:00,2015-04-05T00:07:00,2015-04-05T01:45:00,C3.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.994381 179.89938,0.994381 180.10062,0.993361 359.899384,0.993361 0.100616,0.994381 179.89938))",,POINT(0.111055474859234 0),"POLYGON((164.63661 -89.9,-15.56339 -89.9,-15.56339 89.9,164.63661 89.9,164.63661 -89.9))",,POINT(-105.46339 0),-105.46339,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.674348 -953.418,1.674348 -953.418,1.67256 952.44,-1.67256 952.44,-1.674348 -953.418))",,POINT(0 106.4808),,106.480800000000002,0.0,106.4808,0.0,"POLYGON((0.994381 179.89938,0.994381 180.10062,0.993361 359.899384,0.993361 0.100616,0.994381 179.89938))",,POINT(0.111055474859234 0),0.111055474859,,,,,,,,,,,,3.8e-06 W / m2
