,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,0,2015-06-01T03:33:00,2015-06-01T03:40:00,2015-06-01T03:46:00,B6.9,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((0.999983 179.899989,0.999983 180.100011,0.999868 359.899993,0.999868 0.100007,0.999983 179.899989))",,POINT(0.0124211310126255 0),"POLYGON((128.38522 -89.9,-51.81478 -89.9,-51.81478 89.9,128.38522 89.9,128.38522 -89.9))",,POINT(-141.71478 0),-141.71478,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.650876 -945.78,1.650876 -945.78,1.650618 945.672,-1.650618 945.672,-1.650876 -945.78))",,POINT(0 11.74788),,11.7478800000000003,0.0,11.74788,0.0,"POLYGON((0.999983 179.899989,0.999983 180.100011,0.999868 359.899993,0.999868 0.100007,0.999983 179.899989))",,POINT(0.0124211310126255 0),0.0124211310126,6.9e-07 W / m2
1,0,2015-06-02T05:55:00,2015-06-02T05:58:00,2015-06-02T06:02:00,B4.4,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((0.999996 179.899992,0.999996 180.100008,0.999901 359.899996,0.999901 0.100004,0.999996 179.899992))",,POINT(0.0101015243156011 0),"POLYGON((113.84669 -89.9,-66.35331 -89.9,-66.35331 89.9,113.84669 89.9,113.84669 -89.9))",,POINT(-156.25331 0),-156.25331,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.650582 -945.636,1.650582 -945.636,1.65036 945.546,-1.65036 945.546,-1.650582 -945.636))",,POINT(0 9.55242),,9.55241999999999969,0.0,9.55242,0.0,"POLYGON((0.999996 179.899992,0.999996 180.100008,0.999901 359.899996,0.999901 0.100004,0.999996 179.899992))",,POINT(0.0101015243156011 0),0.0101015243156,4.4e-07 W / m2
2,0,2015-06-02T06:49:00,2015-06-02T07:02:00,2015-06-02T07:19:00,C1.9,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((0.999995 179.899992,0.999995 180.100008,0.999906 359.899996,0.999906 0.100004,0.999995 179.899992))",,POINT(0.0100222690299829 0),"POLYGON((113.35042 -89.9,-66.84958 -89.9,-66.84958 89.9,113.35042 89.9,113.35042 -89.9))",,POINT(-156.74958 0),-156.74958,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.650576 -945.63,1.650576 -945.63,1.650354 945.546,-1.650354 945.546,-1.650576 -945.63))",,POINT(0 9.47742),,9.47741999999999862,0.0,9.47742,0.0,"POLYGON((0.999995 179.899992,0.999995 180.100008,0.999906 359.899996,0.999906 0.100004,0.999995 179.899992))",,POINT(0.0100222690299829 0),0.01002226903,1.9e-06 W / m2
3,12358,2015-06-02T10:12:00,2015-06-02T10:17:00,2015-06-02T10:28:00,B6.4,GOES,,-55,-2,-55.5,-54.5,"POLYGON((0.826372 92.652245,0.816402 92.675095,0.816274 91.446927,0.826249 91.438984,0.826372 92.652245))",,POINT(0.821338036134777 92.0532284999047),"POLYGON((145.88483 -2.5,146.88483 -2.5,146.88483 -1.5,145.88483 -1.5,145.88483 -2.5))",,POINT(146.38483 -2),146.38483,-2,"POLYGON((-55.5 -2.5,-54.5 -2.5,-54.5 -1.5,-55.5 -1.5,-55.5 -2.5))",,POINT(-55 -2),-55,-2,"POLYGON((-780.594 -36.15984,-771.162 -36.03114,-771.636 -19.49076,-781.068 -19.62066,-780.594 -36.15984))",,POINT(-776.172 -27.8265),010300000001000000050000004C378941600989C06E1283C0CA694AC04C378941600989C0E8263108AC9C06C04C378941607987C0E8263108AC9C06C04C378941607987C06E1283C0CA694AC04C378941600989C06E1283C0CA694AC0,776.670642992414173,-776.172,-27.8265,92.0532284999,"POLYGON((0.826372 92.652245,0.816402 92.675095,0.816274 91.446927,0.826249 91.438984,0.826372 92.652245))",,POINT(0.821338036134777 92.0532284999047),0.821338036135,6.4e-07 W / m2
4,0,2015-06-02T12:14:00,2015-06-02T12:19:00,2015-06-02T12:22:00,B7.6,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((0.999997 179.899992,0.999997 180.100008,0.999914 359.899997,0.999914 0.100003,0.999997 179.899992))",,POINT(0.00954538695520677 0),"POLYGON((110.36363 -89.9,-69.83637 -89.9,-69.83637 89.9,110.36363 89.9,110.36363 -89.9))",,POINT(-159.73637 0),-159.73637,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.650516 -945.6,1.650516 -945.6,1.6503 945.522,-1.6503 945.522,-1.650516 -945.6))",,POINT(0 9.02616),,9.02615999999999907,0.0,9.02616,0.0,"POLYGON((0.999997 179.899992,0.999997 180.100008,0.999914 359.899997,0.999914 0.100003,0.999997 179.899992))",,POINT(0.00954538695520677 0),0.00954538695521,7.6e-07 W / m2
5,12360,2015-06-03T20:41:00,2015-06-03T21:48:00,2015-06-03T21:59:00,C1.3,GOES,,-53,15,-53.5,-52.5,"POLYGON((0.820882 71.91092,0.811275 71.681275,0.81334 70.472424,0.822828 70.714438,0.820882 71.91092))",,POINT(0.817094594576864 71.1954144678992),"POLYGON((128.87011 14.5,129.87011 14.5,129.87011 15.5,128.87011 15.5,128.87011 14.5))",,POINT(129.37011 15),129.37011,15,"POLYGON((-53.5 14.5,-52.5 14.5,-52.5 15.5,-53.5 15.5,-53.5 14.5))",,POINT(-53 15),-53,15,"POLYGON((-737.718 240.9678,-728.124 241.068,-724.716 257.028,-734.262 256.9272,-737.718 240.9678))",,POINT(-731.262 249.0072),010300000001000000050000006ABC749318BC87C000917EFB3A986B406ABC749318BC87C08048BF7D1D5471406ABC749318F885C08048BF7D1D5471406ABC749318F885C000917EFB3A986B406ABC749318BC87C000917EFB3A986B40,772.495112150128648,-731.262,249.0072,71.1954144679,"POLYGON((0.820882 71.91092,0.811275 71.681275,0.81334 70.472424,0.822828 70.714438,0.820882 71.91092))",,POINT(0.817094594576864 71.1954144678992),0.817094594577,1.3e-06 W / m2
6,12361,2015-06-04T09:36:00,2015-06-04T09:47:00,2015-06-04T09:56:00,C8.1,GOES,,-73,18,-73.5,-72.5,"POLYGON((0.964272 71.712668,0.959746 71.616406,0.960245 70.578789,0.964717 70.679392,0.964272 71.712668))",,POINT(0.96227567211928 71.1474745058633),"POLYGON((101.74747 17.5,102.74747 17.5,102.74747 18.5,101.74747 18.5,101.74747 17.5))",,POINT(102.24747 18),102.24747,18,"POLYGON((-73.5 17.5,-72.5 17.5,-72.5 18.5,-73.5 18.5,-73.5 17.5))",,POINT(-73 18),-73,18,"POLYGON((-865.53 286.0344,-860.988 286.1388,-856.11 301.8402,-860.628 301.7352,-865.53 286.0344))",,POINT(-860.88 293.9484),01030000000100000005000000D7A3703D0A518CC0D8F0F44A59166F40D7A3703D0A518CC06C787AA52C337540D7A3703D0A7D89C06C787AA52C337540D7A3703D0A7D89C0D8F0F44A59166F40D7A3703D0A518CC0D8F0F44A59166F40,909.681282792253569,-860.88,293.9484,71.1474745059,"POLYGON((0.964272 71.712668,0.959746 71.616406,0.960245 70.578789,0.964717 70.679392,0.964272 71.712668))",,POINT(0.96227567211928 71.1474745058633),0.962275672119,8.1e-06 W / m2
7,12361,2015-06-04T14:43:00,2015-06-04T15:19:00,2015-06-04T15:37:00,C2.7,GOES,,-67,18,-67.5,-66.5,"POLYGON((0.933171 71.048724,0.927106 70.913508,0.92801 69.843902,0.934003 69.985282,0.933171 71.048724))",,POINT(0.930596807430233 70.4484794216661),"POLYGON((104.92597 17.5,105.92597 17.5,105.92597 18.5,104.92597 18.5,104.92597 17.5))",,POINT(105.42597 18),105.42597,18,"POLYGON((-67.5 17.5,-66.5 17.5,-66.5 18.5,-67.5 18.5,-67.5 17.5))",,POINT(-67 18),-67,18,"POLYGON((-834.324 286.4874,-828.228 286.581,-823.536 302.286,-829.602 302.1918,-834.324 286.4874))",,POINT(-828.984 294.3978),010300000001000000050000001D5A643BDFE58AC0946588635D6A70401D5A643BDFE58AC0946588635D6274401D5A643BDFE988C0946588635D6274401D5A643BDFE988C0946588635D6A70401D5A643BDFE58AC0946588635D6A7040,879.707074486070042,-828.984,294.3978,70.4484794217,"POLYGON((0.933171 71.048724,0.927106 70.913508,0.92801 69.843902,0.934003 69.985282,0.933171 71.048724))",,POINT(0.930596807430233 70.4484794216661),0.93059680743,2.7e-06 W / m2
8,0,2015-06-04T23:52:00,2015-06-04T23:56:00,2015-06-05T00:01:00,B7.6,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((1.000008 179.899996,1.000008 180.100004,0.99997 359.9,0.99997 0.1,1.000008 179.899996))",,POINT(0.00428945668784069 0),"POLYGON((77.48031 -89.9,-102.71969 -89.9,-102.71969 89.9,77.48031 89.9,77.48031 -89.9))",,POINT(167.38031 0),167.38031,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.64988 -945.27,1.64988 -945.27,1.649748 945.234,-1.649748 945.234,-1.64988 -945.27))",,POINT(0 4.054668),,4.05466799999999949,0.0,4.054668,0.0,"POLYGON((1.000008 179.899996,1.000008 180.100004,0.99997 359.9,0.99997 0.1,1.000008 179.899996))",,POINT(0.00428945668784069 0),0.00428945668784,7.6e-07 W / m2
9,12361,2015-06-05T04:42:00,2015-06-05T05:06:00,2015-06-05T05:18:00,C1.3,GOES,,0,0,-89.9000015259,89.9000015259,"POLYGON((1.000011 179.899996,1.000011 180.100004,0.999973 359.9,0.999973 0.1,1.000011 179.899996))",,POINT(0.00386315218967859 0),"POLYGON((74.81501 -89.9,-105.38499 -89.9,-105.38499 89.9,74.81501 89.9,74.81501 -89.9))",,POINT(164.71501 0),164.71501,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.649832 -945.246,1.649832 -945.246,1.649706 945.21,-1.649706 945.21,-1.649832 -945.246))",,POINT(0 3.651594),,3.65159400000000023,0.0,3.651594,0.0,"POLYGON((1.000011 179.899996,1.000011 180.100004,0.999973 359.9,0.999973 0.1,1.000011 179.899996))",,POINT(0.00386315218967859 0),0.00386315218968,1.3e-06 W / m2
