,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,11260.0,EHI,SWPC,nil,nil,,various,,,5e-05,various,,cm,22.0,19.0,16.0,28.0,"POLYGON((0.348438 311.204913,0.505326 297.958461,0.508278 298.90377,0.353685 312.362478,0.348438 311.204913))",,POINT(0.427477951808014 303.692072958715),"POLYGON((-7.60248 18.742168,4.39752 18.742168,4.39752 19.257832,-7.60248 19.257832,-7.60248 18.742168))",,POINT(-1.60248000000001 19),-1.60248,19.0,"POLYGON((16 18.742168,28 18.742168,28 19.257832,16 19.257832,16 18.742168))",,POINT(22 19),22.0,19.0,"POLYGON((247.8276 216.9942,421.9614 223.9686,420.6522 232.2486,247.0584 225.2988,247.8276 216.9942))",,POINT(336.2424 224.1786),010300000001000000050000006DC5FEB27BFA6E40DDB5847CD01F6B40FE65F7E4615F7A40FB5C6DC5FEFE6B40386744696F4A7A4024B9FC87F4076D40C442AD69DEE16E406F8104C58F296C406DC5FEB27BFA6E40DDB5847CD01F6B40,404.122501545905038,336.2424,224.1786,303.692072959,"POLYGON((0.348438 311.204913,0.505326 297.958461,0.508278 298.90377,0.353685 312.362478,0.348438 311.204913))",,POINT(0.427477951808014 303.692072958715),0.427477951808
1,11261.0,EKI,SWPC,nil,nil,,various,,,5e-05,various,,cm,-5.0,16.0,-10.5,0.5,"POLYGON((0.248195 45.243672,0.173353 357.209247,0.18466 357.388893,0.255889 43.352799,0.248195 45.243672))",,POINT(0.197952596626335 25.159667214658),"POLYGON((-34.10248 15.671852,-23.10248 15.671852,-23.10248 16.328148,-34.10248 16.328148,-34.10248 15.671852))",,POINT(-28.60248 16),-28.60248,16.0,"POLYGON((-10.5 15.671852,0.5 15.671852,0.5 16.328148,-10.5 16.328148,-10.5 15.671852))",,POINT(-5 16),-5.0,16.0,"POLYGON((-166.6158 165.2046,7.97916 163.6872,7.95288 174.39,-166.0674 175.9014,-166.6158 165.2046))",,POINT(-79.56 169.383),010300000001000000050000000F9C33A2B4D364C05F984C158CA66440983446EBA8EA1F40F5B9DA8AFD756440C80C54C6BFCF1F4014AE47E17ACC654003780B2428C264C0A913D044D8FC65400F9C33A2B4D364C05F984C158CA66440,187.137367430986359,-79.56,169.383,25.1596672147,"POLYGON((0.248195 45.243672,0.173353 357.209247,0.18466 357.388893,0.255889 43.352799,0.248195 45.243672))",,POINT(0.197952596626335 25.159667214658),0.197952596626
2,11263.0,DKI,SWPC,nil,nil,,various,,,5e-05,various,,cm,-34.0,18.0,-39.0,-29.0,"POLYGON((0.643313 69.412741,0.512345 64.946051,0.517173 63.204864,0.646155 67.973297,0.643313 69.412741))",,POINT(0.581014589988592 66.7477285880623),"POLYGON((-62.60248 17.525591,-52.60248 17.525591,-52.60248 18.474409,-62.60248 18.474409,-62.60248 17.525591))",,POINT(-57.60248 18),-57.60248,18.0,"POLYGON((-39 17.525591,-29 17.525591,-29 18.474409,-39 18.474409,-39 17.525591))",,POINT(-34 18),-34.0,18.0,"POLYGON((-569.3268 213.8514,-438.7794 205.1094,-436.419 220.4046,-566.2656 229.0932,-569.3268 213.8514))",,POINT(-504.6564 216.8412),01030000000100000005000000AA8251499DCA81C0107A36AB3EBB6A400A68226C786C7BC0D6C56D3480A3694062105839B4467BC0C5FEB27BF28C6B408A8EE4F21FB281C097FF907EFBA26C40AA8251499DCA81C0107A36AB3EBB6A40,549.27059640799996,-504.6564,216.8412,66.7477285881,"POLYGON((0.643313 69.412741,0.512345 64.946051,0.517173 63.204864,0.646155 67.973297,0.643313 69.412741))",,POINT(0.581014589988592 66.7477285880623),0.581014589989
3,11265.0,BXO,SWPC,nil,nil,,various,,,5e-05,various,,cm,54.0,17.0,52.5,55.5,"POLYGON((0.79573 287.002235,0.825009 286.672984,0.825064 286.756278,0.795805 287.088431,0.79573 287.002235))",,POINT(0.810650901517808 286.870207196427),"POLYGON((28.89752 16.965622,31.89752 16.965622,31.89752 17.034378,28.89752 17.034378,28.89752 16.965622))",,POINT(30.39752 17),30.39752,17.0,"POLYGON((52.5 16.965622,55.5 16.965622,55.5 17.034378,52.5 17.034378,52.5 16.965622))",,POINT(54 17),54.0,17.0,"POLYGON((719.376 219.966,747.144 223.77,746.868 224.871,719.112 221.0688,719.376 219.966))",,POINT(733.38 222.4014),010300000001000000050000005EBA490C027B8640F4FDD478E97E6B40FED478E926598740713D0AD7A3F86B406DE7FBA9F15687401D5A643BDF1B6C4037894160E5788640E0BE0E9C33A26B405EBA490C027B8640F4FDD478E97E6B40,766.360624720477063,733.38,222.4014,286.870207196,"POLYGON((0.79573 287.002235,0.825009 286.672984,0.825064 286.756278,0.795805 287.088431,0.79573 287.002235))",,POINT(0.810650901517808 286.870207196427),0.810650901518
4,11264.0,BXO,SWPC,nil,nil,,various,,,5e-05,various,,cm,-7.0,-23.0,-8.0,-6.0,"POLYGON((0.499581 165.086475,0.492711 168.697203,0.491174 168.65252,0.498077 165.028608,0.499581 165.086475))",,POINT(0.495157215587974 166.852064922528),"POLYGON((-31.60248 -23.051567,-29.60248 -23.051567,-29.60248 -22.948433,-31.60248 -22.948433,-31.60248 -23.051567))",,POINT(-30.60248 -23),-30.60248,-23.0,"POLYGON((-8 -23.051567,-6 -23.051567,-6 -22.948433,-8 -22.948433,-8 -23.051567))",,POINT(-7 -23),-7.0,-23.0,"POLYGON((-121.548 -456.3774,-91.2924 -456.7578,-91.3626 -455.2614,-121.6416 -454.881,-121.548 -456.3774))",,POINT(-106.4778 -455.8332),01030000000100000005000000508D976E12635EC02B1895D409867CC06D567DAEB6D256C08A8EE4F21F8C7CC0E561A1D634D756C0CA32C4B12E747CC0454772F90F695EC06ABC7493186E7CC0508D976E12635EC02B1895D409867CC0,468.104078293577857,-106.4778,-455.8332,166.852064923,"POLYGON((0.499581 165.086475,0.492711 168.697203,0.491174 168.65252,0.498077 165.028608,0.499581 165.086475))",,POINT(0.495157215587974 166.852064922528),0.495157215588
5,11261.0,FKC,SWPC,nil,nil,,various,,,5e-05,various,,cm,8.0,16.0,0.0,16.0,"POLYGON((0.173653 0,0.320086 303.661618,0.323966 304.86532,0.181438 0,0.173653 0))",,POINT(0.223424168742214 323.024615294342),"POLYGON((-36.82821 15.774398,-20.82821 15.774398,-20.82821 16.225602,-36.82821 16.225602,-36.82821 15.774398))",,POINT(-28.82821 16),-28.82821,16.0,"POLYGON((0 15.774398,16 15.774398,16 16.225602,0 16.225602,0 15.774398))",,POINT(8 16),8.0,16.0,"POLYGON((0 164.1858,251.892 167.7474,251.322 175.0986,0 171.5466,0 164.1858))",,POINT(127.0572 168.7614),0103000000010000000500000000000000000000001973D712F2856440068195438B7C6F40F9A067B3EAF76440FCA9F1D24D6A6F4057EC2FBB27E365400000000000000000CC7F48BF7D71654000000000000000001973D712F2856440,211.243798019728843,127.0572,168.7614,323.024615294,"POLYGON((0.173653 0,0.320086 303.661618,0.323966 304.86532,0.181438 0,0.173653 0))",,POINT(0.223424168742214 323.024615294342),0.223424168742
6,11260.0,EHO,SWPC,nil,nil,,various,,,5e-05,various,,cm,36.0,18.0,30.0,42.0,"POLYGON((0.526439 294.748513,0.680308 289.954956,0.681594 290.700297,0.528918 295.677003,0.526439 294.748513))",,POINT(0.606474972444713 292.311915224663),"POLYGON((-6.82821 17.742168,5.17179 17.742168,5.17179 18.257832,-6.82821 18.257832,-6.82821 17.742168))",,POINT(-0.828210000000013 18),-0.82821,18.0,"POLYGON((30 17.742168,42 17.742168,42 18.257832,30 18.257832,30 17.742168))",,POINT(36 18),36.0,18.0,"POLYGON((452.0238 208.3716,604.602 219.519,602.832 227.7948,450.7002 216.6846,452.0238 208.3716))",,POINT(530.481 217.695),0103000000010000000500000051DA1B7C61407C4032E6AE25E40B6A40894160E5D0E48240F853E3A59B706B402DB29DEFA7D682408CDB68006F796C408C4AEA04342B7C40EE5A423EE8156B4051DA1B7C61407C4032E6AE25E40B6A40,573.411897666938785,530.481,217.695,292.311915225,"POLYGON((0.526439 294.748513,0.680308 289.954956,0.681594 290.700297,0.528918 295.677003,0.526439 294.748513))",,POINT(0.606474972444713 292.311915224663),0.606474972445
7,11265.0,AXX,SWPC,nil,nil,,various,,,5e-05,various,,cm,67.0,17.0,66.0,68.0,"POLYGON((0.910818 285.998815,0.924113 285.961555,0.924122 286.073347,0.910835 286.112242,0.910818 285.998815))",,POINT(0.91759985009729 286.033712114539),"POLYGON((29.17179 16.948433,31.17179 16.948433,31.17179 17.051567,29.17179 17.051567,29.17179 16.948433))",,POINT(30.17179 17),30.17179,17.0,"POLYGON((66 16.948433,68 16.948433,68 17.051567,66 17.051567,66 16.948433))",,POINT(67 17),67.0,17.0,"POLYGON((827.808 237.3516,840.048 240.27,839.586 241.911,827.352 238.9944,827.808 237.3516))",,POINT(833.826 239.6268),010300000001000000050000005839B4C876DE8940C1A8A44E40AB6D40AAF1D24D62408A40713D0AD7A3086E40A69BC420B03C8A40FED478E9263D6E40894160E5D0DA89408FE4F21FD2DF6D405839B4C876DE8940C1A8A44E40AB6D40,867.575242589505933,833.826,239.6268,286.033712115,"POLYGON((0.910818 285.998815,0.924113 285.961555,0.924122 286.073347,0.910835 286.112242,0.910818 285.998815))",,POINT(0.91759985009729 286.033712114539),0.917599850097
8,11263.0,DKI,SWPC,nil,nil,,various,,,5e-05,various,,cm,-21.0,17.0,-25.5,-16.5,"POLYGON((0.458164 64.792452,0.332877 55.260682,0.342291 52.622831,0.464074 62.651074,0.458164 64.792452))",,POINT(0.398648203055188 59.6909357447532),"POLYGON((-62.32821 16.47288,-53.32821 16.47288,-53.32821 17.52712,-62.32821 17.52712,-62.32821 16.47288))",,POINT(-57.82821 17),-57.82821,17.0,"POLYGON((-25.5 16.47288,-16.5 16.47288,-16.5 17.52712,-25.5 17.52712,-25.5 16.47288))",,POINT(-21 17),-21.0,17.0,"POLYGON((-391.9344 184.4934,-258.63 179.3466,-257.175 196.4628,-389.7306 201.5766,-391.9344 184.4934))",,POINT(-325.3968 190.2156),010300000001000000050000001E166A4DF37E78C016FBCBEEC90F6740AE47E17A142A70C06519E258176B6640CDCCCCCCCC1270C0D712F241CF8E68405227A089B05B78C0F5DBD781733269401E166A4DF37E78C016FBCBEEC90F6740,376.915178698868488,-325.3968,190.2156,59.6909357448,"POLYGON((0.458164 64.792452,0.332877 55.260682,0.342291 52.622831,0.464074 62.651074,0.458164 64.792452))",,POINT(0.398648203055188 59.6909357447532),0.398648203055
9,11261.0,,HMI SHARP,HMI,SDO,11261,HMI,,,4.99999987369e-05,SDO,,cm,8.94261741638,16.458694458,-3.97120285034,18.5913143158,"POLYGON((0.118279 35.220594,0.329981 287.930015,0.407478 313.081026,0.281192 13.294962,0.118279 35.220594))",,POINT(0.239119493331959 321.227647377543),"POLYGON((-43.003653 11.337678,-20.441136 11.337678,-20.441136 21.628486,-43.003653 21.628486,-43.003653 11.337678))",,POINT(-30.089833 16.458694),-30.089833,16.458694,"POLYGON((-3.971203 11.337678,18.591314 11.337678,18.591314 21.628486,-3.971203 21.628486,-3.971203 11.337678))",,POINT(8.942617 16.458694),8.942617,16.458694,"POLYGON((-64.4514 91.296,296.6346 95.982,281.1984 262.9662,-61.0968 258.5592,-64.4514 91.296))",,POINT(141.4824 176.1426),01030000000100000005000000865AD3BCE31C50C06DE7FBA9F1D25640AA605452278A7240022B8716D9FE57406C787AA52C9371405396218E756F70405C2041F1638C4EC0C5FEB27BF2287040865AD3BCE31C50C06DE7FBA9F1D25640,225.928052805577892,141.4824,176.1426,321.227647378,"POLYGON((0.118279 35.220594,0.329981 287.930015,0.407478 313.081026,0.281192 13.294962,0.118279 35.220594))",,POINT(0.239119493331959 321.227647377543),0.239119493332
