,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,11732,2013-05-01T00:59:00,2013-05-01T01:04:00,2013-05-01T01:13:00,C1.4,GOES,,-36,-22,-36.5,-35.5,"POLYGON((0.642137 120.811759,0.630597 121.367165,0.625438 119.887932,0.637216 119.35143,0.642137 120.811759))",,POINT(0.633829370622992 120.353884640555),"POLYGON((148.30196 -22.5,149.30196 -22.5,149.30196 -21.5,148.30196 -21.5,148.30196 -22.5))",,POINT(148.80196 -22),148.80196,-22,"POLYGON((-36.5 -22.5,-35.5 -22.5,-35.5 -21.5,-36.5 -21.5,-36.5 -22.5))",,POINT(-36 -22),-36,-22,"POLYGON((-524.9184 -313.0602,-512.4804 -312.4164,-516.117 -296.6358,-528.6432 -297.285,-524.9184 -313.0602))",,POINT(-520.5798 -304.8594),01030000000100000005000000C4B12E6EA32881C0EBE2361AC0D574C0C4B12E6EA32881C0EBE2361AC04571C088635DDC46C17EC0EBE2361AC04571C088635DDC46C17EC0EBE2361AC0D574C0C4B12E6EA32881C0EBE2361AC0D574C0,603.276538526404124,-520.5798,-304.8594,120.353884641,"POLYGON((0.642137 120.811759,0.630597 121.367165,0.625438 119.887932,0.637216 119.35143,0.642137 120.811759))",,POINT(0.633829370622992 120.353884640555),0.633829370623,1.4e-06 W / m2
1,11730,2013-05-01T01:20:00,2013-05-01T01:26:00,2013-05-01T01:30:00,C9.6,GOES,,35,-18,34.5,35.5,"POLYGON((0.598861 244.193328,0.611409 244.690131,0.607249 246.261723,0.594487 245.792065,0.598861 244.193328))",,POINT(0.602979328901775 245.235092562436),"POLYGON((-140.89077 -18.5,-139.89077 -18.5,-139.89077 -17.5,-140.89077 -17.5,-140.89077 -18.5))",,POINT(-140.39077 -18),-140.39077,-18,"POLYGON((34.5 -18.5,35.5 -18.5,35.5 -17.5,34.5 -17.5,34.5 -18.5))",,POINT(35 -18),35,-18,"POLYGON((513.1452 -248.1378,526.0746 -248.7852,529.0746 -232.6692,516.0714 -232.0176,513.1452 -248.1378))",,POINT(521.1312 -240.4092),01030000000100000005000000C4D32B6519827D4060984C158C1672C0C4D32B6519827D40BF30992A18ED67C0E2E995B20CD18140BF30992A18ED67C0E2E995B20CD1814060984C158C1672C0C4D32B6519827D4060984C158C1672C0,573.911413946507992,521.1312,-240.4092,245.235092562,"POLYGON((0.598861 244.193328,0.611409 244.690131,0.607249 246.261723,0.594487 245.792065,0.598861 244.193328))",,POINT(0.602979328901775 245.235092562436),0.602979328902,9.6e-06 W / m2
2,11730,2013-05-01T01:47:00,2013-05-01T01:55:00,2013-05-01T02:00:00,C4.1,GOES,,0,0,-90.0,90.0,"POLYGON((0.997697 180.000005,0.997697 179.999995,0.997028 0,0.997028 0,0.997697 180.000005))",,POINT(0.0728897420198243 0),"POLYGON((94.46142 -89.9,-85.73858 -89.9,-85.73858 89.9,94.46142 89.9,94.46142 -89.9))",,POINT(-175.63858 0),-175.63858,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -949.596,-8.3e-05 -949.596,0 948.96,-0 948.96,8.3e-05 -949.596))",,POINT(0 69.3756),,69.3756000000000057,0.0,69.3756,0.0,"POLYGON((0.997697 180.000005,0.997697 179.999995,0.997028 0,0.997028 0,0.997697 180.000005))",,POINT(0.0728897420198243 0),0.0728897420198,4.1e-06 W / m2
3,11732,2013-05-01T04:09:00,2013-05-01T04:15:00,2013-05-01T04:22:00,C2.7,GOES,,-26,-20,-26.5,-25.5,"POLYGON((0.50994 124.627572,0.497586 125.543517,0.490155 123.76855,0.502832 122.877849,0.50994 124.627572))",,POINT(0.500084788266068 124.203881042049),"POLYGON((156.55814 -20.5,157.55814 -20.5,157.55814 -19.5,156.55814 -19.5,156.55814 -20.5))",,POINT(157.05814 -20),157.05814,-20,"POLYGON((-26.5 -20.5,-25.5 -20.5,-25.5 -19.5,-26.5 -19.5,-26.5 -20.5))",,POINT(-26 -20),-26,-20,"POLYGON((-399.3708 -275.7912,-385.3434 -275.3046,-387.8064 -259.3056,-401.9238 -259.7958,-399.3708 -275.7912))",,POINT(-393.6414 -267.5574),01030000000100000005000000797AA52C43967AC0A62C431CEBB472C0797AA52C43967AC04C598638D6796DC0797AA52C439E76C04C598638D6796DC0797AA52C439E76C0A62C431CEBB472C0797AA52C43967AC0A62C431CEBB472C0,475.962723423505167,-393.6414,-267.5574,124.203881042,"POLYGON((0.50994 124.627572,0.497586 125.543517,0.490155 123.76855,0.502832 122.877849,0.50994 124.627572))",,POINT(0.500084788266068 124.203881042049),0.500084788266,2.7e-06 W / m2
4,11731,2013-05-01T06:50:00,2013-05-01T06:55:00,2013-05-01T07:01:00,C2.0,GOES,,3,10,2.5,3.5,"POLYGON((0.240718 349.657871,0.244345 345.668661,0.260802 346.632741,0.257433 350.36622,0.240718 349.657871))",,POINT(0.250688158719531 348.081399644086),"POLYGON((-175.91952 9.5,-174.91952 9.5,-174.91952 10.5,-175.91952 10.5,-175.91952 9.5))",,POINT(-175.41952 10),-175.41952,10,"POLYGON((2.5 9.5,3.5 9.5,3.5 10.5,2.5 10.5,2.5 9.5))",,POINT(3 10),3,10,"POLYGON((41.12934 225.378,57.56334 225.315,57.38532 241.4904,41.0022 241.5534,41.12934 225.378))",,POINT(49.27386 233.4456),01030000000100000005000000BCAE5FB01B4633402063EE5A426E6940BCAE5FB01B4633409031772D21777040AFEB17EC86D153409031772D21777040AFEB17EC86D153402063EE5A426E6940BCAE5FB01B4633402063EE5A426E6940,238.589105867513609,49.27386,233.4456,348.081399644,"POLYGON((0.240718 349.657871,0.244345 345.668661,0.260802 346.632741,0.257433 350.36622,0.240718 349.657871))",,POINT(0.250688158719531 348.081399644086),0.25068815872,2e-06 W / m2
5,11730,2013-05-01T07:23:00,2013-05-01T07:29:00,2013-05-01T07:34:00,C5.5,GOES,,41,-17,40.5,41.5,"POLYGON((0.66935 248.210836,0.681328 248.542666,0.678494 249.98209,0.666358 249.673267,0.66935 248.210836))",,POINT(0.673873000222167 249.102967432351),"POLYGON((-138.2224 -17.5,-137.2224 -17.5,-137.2224 -16.5,-138.2224 -16.5,-138.2224 -17.5))",,POINT(-137.7224 -17),-137.7224,-17,"POLYGON((40.5 -17.5,41.5 -17.5,41.5 -16.5,40.5 -16.5,40.5 -17.5))",,POINT(41 -17),41,-17,"POLYGON((591.5286 -236.4648,603.498 -237.2052,606.732 -221.0472,594.7008 -220.302,591.5286 -236.4648))",,POINT(599.16 -228.7614),01030000000100000005000000E27A14AE47838140CA32C4B12EB870C0E27A14AE47838140946588635DC067C0E27A14AE47EF8340946588635DC067C0E27A14AE47EF8340CA32C4B12EB870C0E27A14AE47838140CA32C4B12EB870C0,641.345837851903525,599.16,-228.7614,249.102967432,"POLYGON((0.66935 248.210836,0.681328 248.542666,0.678494 249.98209,0.666358 249.673267,0.66935 248.210836))",,POINT(0.673873000222167 249.102967432351),0.673873000222,5.5e-06 W / m2
6,11731,2013-05-01T11:45:00,2013-05-01T11:49:00,2013-05-01T11:52:00,C1.1,GOES,,0,0,-90.0,90.0,"POLYGON((0.997747 180.000005,0.997747 179.999995,0.997085 0,0.997085 0,0.997747 180.000005))",,POINT(0.0721586385482605 0),"POLYGON((88.97293 -89.9,-91.22707 -89.9,-91.22707 89.9,88.97293 89.9,88.97293 -89.9))",,POINT(178.87292 0),178.87292,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -949.542,-8.3e-05 -949.542,0 948.912,-0 948.912,8.3e-05 -949.542))",,POINT(0 68.6724),,68.6723999999999961,0.0,68.6724,0.0,"POLYGON((0.997747 180.000005,0.997747 179.999995,0.997085 0,0.997085 0,0.997747 180.000005))",,POINT(0.0721586385482605 0),0.0721586385483,1.1e-06 W / m2
7,11731,2013-05-01T11:55:00,2013-05-01T12:03:00,2013-05-01T12:10:00,C1.8,GOES,,7,9,6.5,7.5,"POLYGON((0.246168 332.815576,0.254359 329.349504,0.269013 331.26946,0.261336 334.586645,0.246168 332.815576))",,POINT(0.257587148928882 332.005211554362),"POLYGON((-174.71886 8.5,-173.71886 8.5,-173.71886 9.5,-174.71886 9.5,-174.71886 8.5))",,POINT(-174.21886 9),-174.21886,9,"POLYGON((6.5 8.5,7.5 8.5,7.5 9.5,6.5 9.5,6.5 8.5))",,POINT(7 9),7,9,"POLYGON((107.0298 208.3968,123.4068 208.2504,123.0642 224.4972,106.7328 224.6436,107.0298 208.3968))",,POINT(115.0674 216.4578),0103000000010000000500000007F01648506455407B832F4CA65E674007F01648506455407B832F4CA6BE6E4004780B24281262407B832F4CA6BE6E4004780B24281262407B832F4CA65E674007F01648506455407B832F4CA65E6740,245.141766583338466,115.0674,216.4578,332.005211554,"POLYGON((0.246168 332.815576,0.254359 329.349504,0.269013 331.26946,0.261336 334.586645,0.246168 332.815576))",,POINT(0.257587148928882 332.005211554362),0.257587148929,1.8e-06 W / m2
8,11731,2013-05-01T14:07:00,2013-05-01T14:14:00,2013-05-01T14:25:00,C6.6,GOES,,8,9,7.5,8.5,"POLYGON((0.254224 329.331376,0.26325 326.096158,0.277367 328.133759,0.268875 331.253452,0.254224 329.331376))",,POINT(0.265802084406479 328.703645519364),"POLYGON((-174.93038 8.5,-173.93038 8.5,-173.93038 9.5,-174.93038 9.5,-174.93038 8.5))",,POINT(-174.43038 9),-174.43038,9,"POLYGON((7.5 8.5,8.5 8.5,8.5 9.5,7.5 9.5,7.5 8.5))",,POINT(8 9),8,9,"POLYGON((123.4044 208.0962,139.743 207.9294,139.3542 224.1762,123.0612 224.343,123.4044 208.0962))",,POINT(131.4006 216.147),01030000000100000005000000C4B12E6EA379564063105839B4D46540C4B12E6EA37956403208AC1C5A1A7040E25817B7D19C65403208AC1C5A1A7040E25817B7D19C654063105839B4D46540C4B12E6EA379564063105839B4D46540,252.953836281168151,131.4006,216.147,328.703645519,"POLYGON((0.254224 329.331376,0.26325 326.096158,0.277367 328.133759,0.268875 331.253452,0.254224 329.331376))",,POINT(0.265802084406479 328.703645519364),0.265802084406,6.6e-06 W / m2
9,11731,2013-05-01T15:47:00,2013-05-01T16:12:00,2013-05-01T21:33:00,C2.5,GOES,,8,11,7.5,8.5,"POLYGON((0.28361 332.964715,0.291613 329.960707,0.306143 331.62695,0.298592 334.515917,0.28361 332.964715))",,POINT(0.294879667416351 332.267106197673),"POLYGON((-175.84821 10.5,-174.84821 10.5,-174.84821 11.5,-175.84821 11.5,-175.84821 10.5))",,POINT(-175.34821 11),-175.34821,11,"POLYGON((7.5 10.5,8.5 10.5,8.5 11.5,7.5 11.5,7.5 10.5))",,POINT(8 11),8,11,"POLYGON((122.6784 240.4038,138.921 240.2376,138.4476 256.3416,122.2602 256.5072,122.6784 240.4038))",,POINT(130.587 248.385),0103000000010000000500000020B0726891D55840B91E85EB51246B4020B0726891D558405C8FC2F5287A7140105839B4C83A64405C8FC2F5287A7140105839B4C83A6440B91E85EB51246B4020B0726891D55840B91E85EB51246B40,280.620870203910556,130.587,248.385,332.267106198,"POLYGON((0.28361 332.964715,0.291613 329.960707,0.306143 331.62695,0.298592 334.515917,0.28361 332.964715))",,POINT(0.294879667416351 332.267106197673),0.294879667416,2.5e-06 W / m2
