,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,10852,2006-02-08T16:27:00,2006-02-08T16:33:00,2006-02-08T16:35:00,B3.4,GOES,,1,-10,,UTC-HGS-TOPO,degrees,,0.5,1.5,"POLYGON((0.070467 187.027211,0.074598 200.283439,0.058531 206.307458,0.053143 189.364998,0.070467 187.027211))",,POINT(0.0635909204820061 195.756962595922),"POLYGON((87.427967 -10.5,88.427967 -10.5,88.427967 -9.5,87.427967 -9.5,87.427967 -10.5))",,POINT(87.927967 -10),87.927967,-10,"POLYGON((0.5 -10.5,1.5 -10.5,1.5 -9.5,0.5 -9.5,0.5 -10.5))",,POINT(1 -10),1,-10,"POLYGON((8.38026 -67.9848,25.1382 -68.0178,25.21584 -51.00366,8.40612 -50.97048,8.38026 -67.9848))",,POINT(16.78638 -59.49234),01030000000100000005000000048BC3995F6D20C0CFA0A17F821F55C0048BC3995F6D20C09E4143FF043F41C03F1D8F19A8E444409E4143FF043F41C03F1D8F19A8E44440CFA0A17F821F55C0048BC3995F6D20C0CFA0A17F821F55C0,61.8152171571046054,16.78638,-59.49234,195.756962596,"POLYGON((0.070467 187.027211,0.074598 200.283439,0.058531 206.307458,0.053143 189.364998,0.070467 187.027211))",,POINT(0.0635909204820061 195.756962595922),0.063590920482,,,,,,,,,,,,3.4e-07 W / m2
1,0,2006-02-08T21:10:00,2006-02-08T21:13:00,2006-02-08T21:15:00,B1.1,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.994066 180.000005,0.994066 179.999995,0.992998 0,0.992998 0,0.994066 180.000005))",,POINT(0.114081891615094 0),"POLYGON((-5.559682 -89.9,174.240318 -89.9,174.240318 89.9,-5.559682 89.9,-5.559682 -89.9))",,POINT(84.34032 0),84.34032,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -966.276,-8.5e-05 -966.276,0 965.238,-0 965.238,8.5e-05 -966.276))",,POINT(0 110.8926),,110.892599999999987,0.0,110.8926,0.0,"POLYGON((0.994066 180.000005,0.994066 179.999995,0.992998 0,0.992998 0,0.994066 180.000005))",,POINT(0.114081891615094 0),0.114081891615,,,,,,,,,,,,1.1e-07 W / m2
2,0,2006-02-25T20:43:00,2006-02-25T20:58:00,2006-02-25T21:09:00,B1.9,GOES,,-85,-9,,UTC-HGS-TOPO,degrees,,-85.5,-84.5,"POLYGON((0.995707 98.907687,0.993972 98.799228,0.994181 97.798683,0.995884 97.909271,0.995707 98.907687))",,POINT(0.994971991409467 98.3533762091605),"POLYGON((135.22004 -9.5,136.22004 -9.5,136.22004 -8.5,135.22004 -8.5,135.22004 -9.5))",,POINT(135.72004 -9),135.72004,-9,"POLYGON((-85.5 -9.5,-84.5 -9.5,-84.5 -8.5,-85.5 -8.5,-85.5 -9.5))",,POINT(-85 -9),-85,-9,"POLYGON((-952.806 -149.3364,-951.426 -147.2754,-954.054 -130.6668,-955.434 -132.735,-952.806 -149.3364))",,POINT(-953.502 -140.0082),01030000000100000005000000BC74931804948EC0797AA52C43A064C0BC74931804948EC0F2F44A5986C05CC0BC74931804048DC0F2F44A5986C05CC0BC74931804048DC0797AA52C43A064C0BC74931804948EC0797AA52C43A064C0,963.726288980040181,-953.502,-140.0082,98.3533762092,"POLYGON((0.995707 98.907687,0.993972 98.799228,0.994181 97.798683,0.995884 97.909271,0.995707 98.907687))",,POINT(0.994971991409467 98.3533762091605),0.994971991409,,,,,,,,,,,,1.9e-07 W / m2
3,0,2006-02-26T07:51:00,2006-02-26T07:55:00,2006-02-26T07:59:00,B1.8,GOES,,-81,-9,,UTC-HGS-TOPO,degrees,,-81.5,-80.5,"POLYGON((0.987019 98.486683,0.984116 98.38748,0.984424 97.375632,0.987303 97.478146,0.987019 98.486683))",,POINT(0.985752658661479 97.9316240688265),"POLYGON((133.11001 -9.5,134.11001 -9.5,134.11001 -8.5,133.11001 -8.5,133.11001 -9.5))",,POINT(133.61001 -9),133.61001,-9,"POLYGON((-81.5 -9.5,-80.5 -9.5,-80.5 -8.5,-81.5 -8.5,-81.5 -9.5))",,POINT(-81 -9),-81,-9,"POLYGON((-945.45 -141.0738,-942.912 -139.0266,-945.516 -122.3922,-948.06 -124.4466,-945.45 -141.0738))",,POINT(-945.558 -131.739),010300000001000000050000005839B4C876548EC0CFF753E3A59763C05839B4C876548EC09EEFA7C64BAF5AC05839B4C876C48CC09EEFA7C64BAF5AC05839B4C876C48CC0CFF753E3A59763C05839B4C876548EC0CFF753E3A59763C0,954.691099510726531,-945.558,-131.739,97.9316240688,"POLYGON((0.987019 98.486683,0.984116 98.38748,0.984424 97.375632,0.987303 97.478146,0.987019 98.486683))",,POINT(0.985752658661479 97.9316240688265),0.985752658661,,,,,,,,,,,,1.8e-07 W / m2
4,0,2006-02-26T14:01:00,2006-02-26T14:13:00,2006-02-26T14:18:00,B1.6,GOES,,-80,-10,,UTC-HGS-TOPO,degrees,,-80.5,-79.5,"POLYGON((0.983816 99.399053,0.980607 99.305673,0.980925 98.289589,0.984118 98.386597,0.983816 99.399053))",,POINT(0.982401871340914 98.844853420898),"POLYGON((130.72568 -10.5,131.72568 -10.5,131.72568 -9.5,130.72568 -9.5,130.72568 -10.5))",,POINT(131.22568 -10),131.22568,-10,"POLYGON((-80.5 -10.5,-79.5 -10.5,-79.5 -9.5,-80.5 -9.5,-80.5 -10.5))",,POINT(-80 -10),-80,-10,"POLYGON((-939.966 -155.5944,-937.152 -153.5598,-940.032 -136.9614,-942.858 -139.0038,-939.966 -155.5944))",,POINT(-940.074 -146.2848),010300000001000000050000003BDF4F8D97288EC0D3BCE3141D6965C03BDF4F8D97288EC0A679C7293A525EC03BDF4F8D97988CC0A679C7293A525EC03BDF4F8D97988CC0D3BCE3141D6965C03BDF4F8D97288EC0D3BCE3141D6965C0,951.387601446981193,-940.074,-146.2848,98.8448534209,"POLYGON((0.983816 99.399053,0.980607 99.305673,0.980925 98.289589,0.984118 98.386597,0.983816 99.399053))",,POINT(0.982401871340914 98.844853420898),0.982401871341,,,,,,,,,,,,1.6e-07 W / m2
5,10856,2006-02-27T08:59:00,2006-02-27T09:06:00,2006-02-27T09:09:00,B3.1,GOES,,-71,-9,,UTC-HGS-TOPO,degrees,,-71.5,-70.5,"POLYGON((0.945049 97.586165,0.939284 97.508004,0.939742 96.445012,0.945495 96.529928,0.945049 97.586165))",,POINT(0.942423191001626 97.0169044262923),"POLYGON((129.3164 -9.5,130.3164 -9.5,130.3164 -8.5,129.3164 -8.5,129.3164 -9.5))",,POINT(129.8164 -9),129.8164,-9,"POLYGON((-71.5 -9.5,-70.5 -9.5,-70.5 -8.5,-71.5 -8.5,-71.5 -9.5))",,POINT(-71 -9),-71,-9,"POLYGON((-907.032 -120.801,-901.662 -118.8342,-904.152 -102.1362,-909.534 -104.1096,-907.032 -120.801))",,POINT(-905.664 -111.4728),010300000001000000050000005A643BDF4F158DC09031772D210F61C05A643BDF4F158DC01F63EE5A429E55C05A643BDF4F858BC01F63EE5A429E55C05A643BDF4F858BC09031772D210F61C05A643BDF4F158DC09031772D210F61C0,912.498474538911182,-905.664,-111.4728,97.0169044263,"POLYGON((0.945049 97.586165,0.939284 97.508004,0.939742 96.445012,0.945495 96.529928,0.945049 97.586165))",,POINT(0.942423191001626 97.0169044262923),0.942423191002,,,,,,,,,,,,3.1e-07 W / m2
