,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,12218.0,,HMI SHARP,HMI,SDO,12218,HMI,,,4.99999987369e-05,SDO,,cm,6.68285179138,16.671957016,-2.7463092804,18.1850681305,"POLYGON((0.231182 11.657605,0.379645 306.747945,0.444072 318.532665,0.335135 7.743593,0.231182 11.657605))",,POINT(0.294650322487935 337.662090011273),"POLYGON((99.758211 13.959856,120.689588 13.959856,120.689588 20.240284,99.758211 20.240284,99.758211 13.959856))",,POINT(109.187372 16.671957),109.187372,16.671957,"POLYGON((-2.746309 13.959856,18.185068 13.959856,18.185068 20.240284,-2.746309 20.240284,-2.746309 13.959856))",,POINT(6.682852 16.671957),6.682852,16.671957,"POLYGON((-45.42378 220.1634,295.8024 220.8696,285.9438 323.5722,-43.90956 322.9116,-45.42378 220.1634))",,POINT(108.8958 265.0158),0103000000010000000500000075594C6C3EB646C05305A3923A856B40F7E461A1D67C7240401361C3D39B6B40705F07CE19DF714057EC2FBB27397440F8DF4A766CF445C08AB0E1E9952E744075594C6C3EB646C05305A3923A856B40,286.516438459087396,108.8958,265.0158,337.662090011,"POLYGON((0.231182 11.657605,0.379645 306.747945,0.444072 318.532665,0.335135 7.743593,0.231182 11.657605))",,POINT(0.294650322487935 337.662090011273),0.294650322488
1,12217.0,,HMI SHARP,HMI,SDO,"12217,12224,12226",HMI,,,4.99999987369e-05,SDO,,cm,16.2953224182,-18.7250766754,0.420543760061,28.5837421417,"POLYGON((0.43185 180.889754,0.612836 225.472373,0.530122 241.697654,0.253529 181.619327,0.43185 180.889754))",,POINT(0.430089307612075 218.353529559074),"POLYGON((102.925064 -24.528738,131.088262 -24.528738,131.088262 -13.675806,102.925064 -13.675806,102.925064 -24.528738))",,POINT(118.799842 -18.725077),118.799842,-18.725077,"POLYGON((0.420544 -24.528738,28.583742 -24.528738,28.583742 -13.675806,0.420544 -13.675806,0.420544 -24.528738))",,POINT(16.295322 -18.725077),16.295322,-18.725077,"POLYGON((6.52086 -419.8776,424.8378 -417.8898,453.8652 -244.4052,6.96666 -246.432,6.52086 -419.8776))",,POINT(259.5084 -327.9642),01030000000100000005000000A12DE7525C151A40832F4CA60A3E7AC06C09F9A0678D7A40B1BFEC9E3C1E7AC0FD87F4DBD75D7C40DB8AFD65F78C6EC0CB67791EDCDD1B40E7FBA9F1D2CD6EC0A12DE7525C151A40832F4CA60A3E7AC0,418.216601956689431,259.5084,-327.9642,218.353529559,"POLYGON((0.43185 180.889754,0.612836 225.472373,0.530122 241.697654,0.253529 181.619327,0.43185 180.889754))",,POINT(0.430089307612075 218.353529559074),0.430089307612
2,12216.0,,HMI SHARP,HMI,SDO,"12216,12220",HMI,,,4.99999987369e-05,SDO,,cm,60.5227966309,-13.9105815887,49.6491546631,71.5967407227,"POLYGON((0.796677 245.219197,0.957298 249.944034,0.952627 259.538659,0.774439 256.666725,0.796677 245.219197))",,POINT(0.882686288486673 253.632673586493),"POLYGON((152.153675 -18.844386,174.101261 -18.844386,174.101261 -9.65152,152.153675 -9.65152,152.153675 -18.844386))",,POINT(163.027317 -13.910582),163.027317,-13.910582,"POLYGON((49.649155 -18.844386,71.596741 -18.844386,71.596741 -9.65152,49.649155 -9.65152,49.649155 -18.844386))",,POINT(60.522797 -13.910582),60.522797,-13.910582,"POLYGON((703.35 -324.7074,874.422 -319.2312,910.932 -168.1956,732.762 -173.667,703.35 -324.7074))",,POINT(823.536 -241.8696),01030000000100000005000000CDCCCCCCCCFA85400C93A982514B74C04C37894160538B405D6DC5FEB2F373C0FA7E6ABC74778C402063EE5A420665C06ABC749318E68640D34D621058B565C0CDCCCCCCCCFA85400C93A982514B74C0,858.319548128877273,823.536,-241.8696,253.632673586,"POLYGON((0.796677 245.219197,0.957298 249.944034,0.952627 259.538659,0.774439 256.666725,0.796677 245.219197))",,POINT(0.882686288486673 253.632673586493),0.882686288487
3,12223.0,,HMI SHARP,HMI,SDO,12223,HMI,,,4.99999987369e-05,SDO,,cm,49.2349815369,16.5070800781,45.8114700317,53.2918014526,"POLYGON((0.736538 288.954767,0.814833 287.182148,0.823164 292.423294,0.749216 294.659544,0.736538 288.954767))",,POINT(0.778422012471263 290.663335952552),"POLYGON((148.31599 14.450111,155.796322 14.450111,155.796322 18.810089,148.31599 18.810089,148.31599 14.450111))",,POINT(151.7395 16.50708),151.7395,16.50708,"POLYGON((45.81147 14.450111,53.291802 14.450111,53.291802 18.810089,45.81147 18.810089,45.81147 14.450111))",,POINT(49.23498 16.50708),49.23498,16.50708,"POLYGON((677.37 232.6392,756.978 234.0654,739.92 305.325,662.094 303.963,677.37 232.6392))",,POINT(708.24 267.1038),01030000000100000005000000295C8FC2F52A85404DF38E5374146D40E7FBA9F1D2A7874012A5BDC117426D408FC2F5285C1F87403333333333157340986E1283C0B08440C520B07268FF7240295C8FC2F52A85404DF38E5374146D40,756.933509348370762,708.24,267.1038,290.663335953,"POLYGON((0.736538 288.954767,0.814833 287.182148,0.823164 292.423294,0.749216 294.659544,0.736538 288.954767))",,POINT(0.778422012471263 290.663335952552),0.778422012471
4,12219.0,,HMI SHARP,HMI,SDO,12219,HMI,,,4.99999987369e-05,SDO,,cm,58.1344108582,3.70749688148,48.8836669922,66.0569763184,"POLYGON((0.755719 269.66222,0.915684 269.979416,0.916522 278.539845,0.759587 280.021159,0.755719 269.66222))",,POINT(0.851486084758958 273.783561956398),"POLYGON((151.388187 0.361114,168.561493 0.361114,168.561493 8.188032,151.388187 8.188032,151.388187 0.361114))",,POINT(160.63893 3.707497),160.63893,3.707497,"POLYGON((48.883667 0.361114,66.056973 0.361114,66.056973 8.188032,48.883667 8.188032,48.883667 0.361114))",,POINT(58.13441 3.707497),58.13441,3.707497,"POLYGON((734.844 -4.332234,890.406 -0.31989,881.34 132.3438,727.35 128.5284,734.844 -4.332234))",,POINT(826.176 54.63648),01030000000100000005000000986E1283C0F68640207A5226355411C06891ED7C3FD38B40F05014E81379D4BF1F85EB51B88A8B40AC8BDB68008B6040CDCCCCCCCCBA86409BE61DA7E8106040986E1283C0F68640207A5226355411C0,827.980632577109532,826.176,54.63648,273.783561956,"POLYGON((0.755719 269.66222,0.915684 269.979416,0.916522 278.539845,0.759587 280.021159,0.755719 269.66222))",,POINT(0.851486084758958 273.783561956398),0.851486084759
5,12223.0,,HMI SHARP,HMI,SDO,12223,HMI,,,4.99999987369e-05,SDO,,cm,51.4426765442,16.4590396881,47.98387146,55.4025268555,"POLYGON((0.76027 288.256465,0.83471 286.683667,0.8424 292.077982,0.772169 294.094853,0.76027 288.256465))",,POINT(0.800619309340442 290.053430233468),"POLYGON((148.291912 14.348726,155.710568 14.348726,155.710568 18.931534,148.291912 18.931534,148.291912 14.348726))",,POINT(151.750717 16.45904),151.750717,16.45904,"POLYGON((47.983872 14.348726,55.402528 14.348726,55.402528 18.931534,47.983872 18.931534,47.983872 14.348726))",,POINT(51.442677 16.45904),51.442677,16.45904,"POLYGON((702.09 231.6024,777.522 233.0262,759.102 307.8996,685.452 306.5436,702.09 231.6024))",,POINT(731.34 266.9586),010300000001000000050000001F85EB51B8F0854088635DDC46F36C401904560E2D4C8840F7E461A1D6206D40894160E5D0B88740B537F8C2643E7340560E2DB29D6B8540B1E1E995B22873401F85EB51B8F0854088635DDC46F36C40,778.540358436195675,731.34,266.9586,290.053430233,"POLYGON((0.76027 288.256465,0.83471 286.683667,0.8424 292.077982,0.772169 294.094853,0.76027 288.256465))",,POINT(0.800619309340442 290.053430233468),0.80061930934
6,12218.0,,HMI SHARP,HMI,SDO,12218,HMI,,,4.99999987369e-05,SDO,,cm,8.77783679962,16.7049636841,-0.431877583265,20.351984024,"POLYGON((0.227372 1.85192,0.408574 303.947088,0.466814 315.396595,0.331593 1.227986,0.227372 1.85192))",,POINT(0.310434688564773 331.773519929998),"POLYGON((99.876162 13.988858,120.660024 13.988858,120.660024 20.186092,99.876162 20.186092,99.876162 13.988858))",,POINT(109.085877 16.704964),109.085877,16.704964,"POLYGON((-0.431878 13.988858,20.351984 13.988858,20.351984 20.186092,-0.431878 20.186092,-0.431878 13.988858))",,POINT(8.777837 16.704964),8.777837,16.704964,"POLYGON((-7.14522 220.986,329.5872 221.8668,318.7548 323.1984,-6.91032 322.3746,-7.14522 220.986))",,POINT(142.7736 265.9764),0103000000010000000500000086E63A8DB4941CC0643BDF4F8D9F6B4061C3D32B6599744088855AD3BCBB6B4055302AA913EC73406C787AA52C337440319413ED2AA41BC04ED1915CFE25744086E63A8DB4941CC0643BDF4F8D9F6B40,301.873725610428039,142.7736,265.9764,331.77351993,"POLYGON((0.227372 1.85192,0.408574 303.947088,0.466814 315.396595,0.331593 1.227986,0.227372 1.85192))",,POINT(0.310434688564773 331.773519929998),0.310434688565
7,12217.0,,HMI SHARP,HMI,SDO,"12217,12224,12226",HMI,,,4.99999987369e-05,SDO,,cm,18.7219963074,-18.5789031982,2.30296158791,31.1901302338,"POLYGON((0.432546 184.870139,0.638297 227.816516,0.563565 243.719246,0.254973 188.851636,0.432546 184.870139))",,POINT(0.452900176247624 222.424884125623),"POLYGON((102.611002 -24.499255,131.49817 -24.499255,131.49817 -13.609777,102.611002 -13.609777,102.611002 -24.499255))",,POINT(119.030036 -18.578903),119.030036,-18.578903,"POLYGON((2.302962 -24.499255,31.19013 -24.499255,31.19013 -13.609777,2.302962 -13.609777,2.302962 -24.499255))",,POINT(18.721996 -18.578903),18.721996,-18.578903,"POLYGON((35.70942 -419.0988,459.9336 -416.8008,491.3772 -242.6484,38.15232 -244.9884,35.70942 -419.0988))",,POINT(297.111 -325.0944),010300000001000000050000006D904946CEDA4140840D4FAF94317AC0BBB88D06F0BE7C40302AA913D00C7AC0D200DE0209B67E403F575BB1BF546EC06C43C5387F134340BA6B09F9A09F6EC06D904946CEDA4140840D4FAF94317AC0,440.410394101183726,297.111,-325.0944,222.424884126,"POLYGON((0.432546 184.870139,0.638297 227.816516,0.563565 243.719246,0.254973 188.851636,0.432546 184.870139))",,POINT(0.452900176247624 222.424884125623),0.452900176248
8,12216.0,,HMI SHARP,HMI,SDO,"12216,12220",HMI,,,4.99999987369e-05,SDO,,cm,62.6300811768,-13.9097337723,53.5546112061,72.4043273926,"POLYGON((0.832414 246.587102,0.96094 250.174207,0.956802 259.415866,0.815048 257.199014,0.832414 246.587102))",,POINT(0.898713189966659 253.980854321386),"POLYGON((153.86265 -18.720289,172.71237 -18.720289,172.71237 -9.832237,153.86265 -9.832237,153.86265 -18.720289))",,POINT(162.93812 -13.909734),162.93812,-13.909734,"POLYGON((53.55461 -18.720289,72.40433 -18.720289,72.40433 -9.832237,53.55461 -9.832237,53.55461 -18.720289))",,POINT(62.63008 -13.909734),62.63008,-13.909734,"POLYGON((742.812 -321.642,879.054 -316.926,914.586 -170.898,772.872 -175.6062,742.812 -321.642))",,POINT(839.994 -241.1682),01030000000100000005000000D122DBF97E36874083C0CAA1451A74C0DF4F8D976E788B40894160E5D0CE73C0A69BC420B0948C40DBF97E6ABC5C65C0E5D022DBF9268840BADA8AFD65F365C0D122DBF97E36874083C0CAA1451A74C0,873.929070764464313,839.994,-241.1682,253.980854321,"POLYGON((0.832414 246.587102,0.96094 250.174207,0.956802 259.415866,0.815048 257.199014,0.832414 246.587102))",,POINT(0.898713189966659 253.980854321386),0.898713189967
9,12219.0,,HMI SHARP,HMI,SDO,12219,HMI,,,4.99999987369e-05,SDO,,cm,60.362827301,3.66837501526,51.1935958862,68.2142562866,"POLYGON((0.781578 269.7106,0.930188 270.008929,0.930788 278.305493,0.784791 279.576488,0.781578 269.7106))",,POINT(0.87124048921763 273.700080332968),"POLYGON((151.501638 0.347899,168.522294 0.347899,168.522294 8.053851,151.501638 8.053851,151.501638 0.347899))",,POINT(160.670867 3.668375),160.670867,3.668375,"POLYGON((51.193598 0.347899,68.214254 0.347899,68.214254 8.053851,51.193598 8.053851,51.193598 0.347899))",,POINT(60.362827 3.668375),60.362827,3.668375,"POLYGON((760.014 -3.838848,904.536 0.140962,895.626 130.7454,752.514 126.9606,760.014 -3.838848))",,POINT(845.448 54.67386),01030000000100000005000000273108AC1CC087402385B2F0F5B50EC03F355EBA49448C40BF47FDF50A0BC23F5EBA490C02FD8B4007CE1951DA576040273108AC1C84874068226C787ABD5F40273108AC1CC087402385B2F0F5B50EC0,847.213994024708882,845.448,54.67386,273.700080333,"POLYGON((0.781578 269.7106,0.930188 270.008929,0.930788 278.305493,0.784791 279.576488,0.781578 269.7106))",,POINT(0.87124048921763 273.700080332968),0.871240489218
