,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,12305.0,,HMI SHARP,HMI,SDO,12305,HMI,,,4.99999987369e-05,SDO,,cm,60.7220230103,-9.82441139221,46.775138855,69.2462234497,"POLYGON((0.728697 256.165366,0.930832 256.917433,0.935131 268.739917,0.729833 271.359457,0.728697 256.165366))",,POINT(0.869047739247953 262.424282572104),"POLYGON((-4.66831 -14.553168,17.80277 -14.553168,17.80277 -3.523032,-4.66831 -3.523032,-4.66831 -14.553168))",,POINT(9.27857299999999 -9.824411),9.278573,-9.824411,"POLYGON((46.77514 -14.553168,69.24622 -14.553168,69.24622 -3.523032,46.77514 -3.523032,46.77514 -14.553168))",,POINT(60.722023 -9.824411),60.722023,-9.824411,"POLYGON((679.206 -167.2644,870.342 -202.2558,897.444 -19.7403,700.392 16.62132,679.206 -167.2644))",,POINT(826.944 -109.9812),01030000000100000005000000CFF753E3A5398540FF21FDF675E864C0DBF97E6ABC328B40234A7B832F4869C0643BDF4F8D0B8C40933A014D84BD33C04260E5D022E38540C959D8D30E9F3040CFF753E3A5398540FF21FDF675E864C0,834.22553514588617,826.944,-109.9812,262.424282572,"POLYGON((0.728697 256.165366,0.930832 256.917433,0.935131 268.739917,0.729833 271.359457,0.728697 256.165366))",,POINT(0.869047739247953 262.424282572104),0.869047739248
1,12314.0,,HMI SHARP,HMI,SDO,"12314,12316",HMI,,,4.99999987369e-05,SDO,,cm,-10.8925180435,-18.4229755402,-25.6179428101,0.380600392818,"POLYGON((0.514686 130.332766,0.323092 181.069445,0.01158 214.879787,0.431346 92.75258,0.514686 130.332766))",,POINT(0.275249326597345 139.13498756431),"POLYGON((-77.061392 -25.338006,-51.06285 -25.338006,-51.06285 -7.119498,-77.061392 -7.119498,-77.061392 -25.338006))",,POINT(-62.335968 -18.422976),-62.335968,-18.422976,"POLYGON((-25.617942 -25.338006,0.3806 -25.338006,0.3806 -7.119498,-25.617942 -7.119498,-25.617942 -25.338006))",,POINT(-10.892518 -18.422976),-10.892518,-18.422976,"POLYGON((-376.623 -319.77,5.788632 -310.0914,6.357 -9.1194,-413.5842 -19.88454,-376.623 -319.77))",,POINT(-172.8738 -199.8174),010300000001000000050000008716D9CEF78977C0B81E85EB51FC73C0F850A2258F271740ACADD85F766173C021B07268916D1940E9482EFF213D22C02C6519E258D979C0FC00A43671E233C08716D9CEF78977C0B81E85EB51FC73C0,264.220256735171631,-172.8738,-199.8174,139.134987564,"POLYGON((0.514686 130.332766,0.323092 181.069445,0.01158 214.879787,0.431346 92.75258,0.514686 130.332766))",,POINT(0.275249326597345 139.13498756431),0.275249326597
2,12317.0,,HMI SHARP,HMI,SDO,"12312,12317",HMI,,,4.99999987369e-05,SDO,,cm,15.8596839905,10.4748325348,5.42724370956,24.882194519,"POLYGON((0.250741 337.899339,0.474679 297.902335,0.538057 310.50688,0.371057 345.644584,0.250741 337.899339))",,POINT(0.396303943397871 317.077987364074),"POLYGON((-46.016206 6.823971,-26.561256 6.823971,-26.561256 14.424851,-46.016206 14.424851,-46.016206 6.823971))",,POINT(-35.583766 10.474833),-35.583766,10.474833,"POLYGON((5.427244 6.823971,24.882194 6.823971,24.882194 14.424851,5.427244 14.424851,5.427244 6.823971))",,POINT(15.859684 10.474833),15.859684,10.474833,"POLYGON((90.5574 223.0086,402.687 213.2328,392.7072 335.4852,88.3122 345.0678,90.5574 223.0086))",,POINT(259.0698 278.5776),0103000000010000000500000096B20C71ACA35640DCD7817346E06B40A245B6F3FD2A79404850FC1873A76A40B37BF2B0508B78404F401361C3F77440EB73B515FB135640B3EA73B51591754096B20C71ACA35640DCD7817346E06B40,380.424290094362902,259.0698,278.5776,317.077987364,"POLYGON((0.250741 337.899339,0.474679 297.902335,0.538057 310.50688,0.371057 345.644584,0.250741 337.899339))",,POINT(0.396303943397871 317.077987364074),0.396303943398
3,12315.0,,HMI SHARP,HMI,SDO,12315,HMI,,,4.99999987369e-05,SDO,,cm,50.2778930664,-20.3830051422,44.5948143005,57.6538009644,"POLYGON((0.720335 244.20742,0.847539 246.944661,0.843225 252.782775,0.7084 251.017007,0.720335 244.20742))",,POINT(0.77480217963631 248.957401708016),"POLYGON((-6.848637 -22.960021,6.210349 -22.960021,6.210349 -18.015931,-6.848637 -18.015931,-6.848637 -22.960021))",,POINT(-1.16555699999998 -20.383005),-1.165557,-20.383005,"POLYGON((44.594813 -22.960021,57.653799 -22.960021,57.653799 -18.015931,44.594813 -18.015931,44.594813 -22.960021))",,POINT(50.277893 -20.383005),50.277893,-20.383005,"POLYGON((622.584 -300.8694,748.596 -318.6138,773.166 -239.5896,643.032 -221.2002,622.584 -300.8694))",,POINT(694.158 -267.0546),01030000000100000005000000E9263108AC7483404772F90FE9CD72C054E3A59BC46487408FE4F21FD2E973C017D9CEF75329884017B7D100DEF26DC0C74B3789411884401895D40968A66BC0E9263108AC7483404772F90FE9CD72C0,743.756336675634657,694.158,-267.0546,248.957401708,"POLYGON((0.720335 244.20742,0.847539 246.944661,0.843225 252.782775,0.7084 251.017007,0.720335 244.20742))",,POINT(0.77480217963631 248.957401708016),0.774802179636
4,12313.0,,HMI SHARP,HMI,SDO,"12310,12312,12313,12317",HMI,,,4.99999987369e-05,SDO,,cm,32.664264679,12.4872369766,10.8817405701,56.1428871155,"POLYGON((0.251744 311.215728,0.83954 277.998422,0.888539 300.723763,0.529044 340.803262,0.251744 311.215728))",,POINT(0.613103444136892 300.383490975664),"POLYGON((-40.561709 3.046154,4.699437 3.046154,4.699437 23.391574,-40.561709 23.391574,-40.561709 3.046154))",,POINT(-18.779185 12.487237),-18.779185,12.487237,"POLYGON((10.881741 3.046154,56.142887 3.046154,56.142887 23.391574,10.881741 23.391574,10.881741 3.046154))",,POINT(32.664265 12.487237),32.664265,12.487237,"POLYGON((181.7826 159.2268,798.06 112.1376,733.218 435.7644,166.986 479.6064,181.7826 159.2268))",,POINT(507.7068 297.6732),0103000000010000000500000030BB270F0BB9664073D712F241E7634014AE47E17AF088407FFB3A70CE085C4039B4C876BEE9864000917EFB3A3C7B40643BDF4F8DDF6440B6847CD0B3F97D4030BB270F0BB9664073D712F241E76340,588.536769254462001,507.7068,297.6732,300.383490976,"POLYGON((0.251744 311.215728,0.83954 277.998422,0.888539 300.723763,0.529044 340.803262,0.251744 311.215728))",,POINT(0.613103444136892 300.383490975664),0.613103444137
5,12305.0,,HMI SHARP,HMI,SDO,12305,HMI,,,4.99999987369e-05,SDO,,cm,62.9085197449,-9.75928592682,49.2096633911,71.4566116333,"POLYGON((0.756152 256.592657,0.943877 257.003239,0.948025 268.47367,0.758079 270.990741,0.756152 256.592657))",,POINT(0.887095320303051 262.401181396947),"POLYGON((-4.432436 -14.407331,17.814512 -14.407331,17.814512 -3.550745,-4.432436 -3.550745,-4.432436 -14.407331))",,POINT(9.26641999999998 -9.759286),9.26642,-9.759286,"POLYGON((49.209664 -14.407331,71.456612 -14.407331,71.456612 -3.550745,49.209664 -3.550745,49.209664 -14.407331))",,POINT(62.90852 -9.759286),62.90852,-9.759286,"POLYGON((706.038 -168.2976,882.804 -203.7588,909.672 -24.23892,727.56 12.582,706.038 -168.2976))",,POINT(844.032 -112.6002),01030000000100000005000000FCA9F1D24D10864044696FF0850965C0DF4F8D976E968B408E06F016487869C04C378941606D8C403E5C72DC293D38C014AE47E17ABC8640448B6CE7FB292940FCA9F1D24D10864044696FF0850965C0,851.509731044830687,844.032,-112.6002,262.401181397,"POLYGON((0.756152 256.592657,0.943877 257.003239,0.948025 268.47367,0.758079 270.990741,0.756152 256.592657))",,POINT(0.887095320303051 262.401181396947),0.887095320303
6,12317.0,,HMI SHARP,HMI,SDO,"12312,12317",HMI,,,4.99999987369e-05,SDO,,cm,17.9200000763,10.3376016617,7.73768949509,26.7777328491,"POLYGON((0.268294 329.968032,0.500538 296.19844,0.558854 308.375669,0.38123 339.904343,0.268294 329.968032))",,POINT(0.417764268503355 313.310972609236),"POLYGON((-45.90441 6.861424,-26.864368 6.861424,-26.864368 14.376812,-45.90441 14.376812,-45.90441 6.861424))",,POINT(-35.7221 10.337602),-35.7221,10.337602,"POLYGON((7.73769 6.861424,26.777732 6.861424,26.777732 14.376812,7.73769 14.376812,7.73769 6.861424))",,POINT(17.92 10.337602),17.92,10.337602,"POLYGON((128.8902 222.957,431.1018 212.1138,420.543 333.0276,125.7318 343.659,128.8902 222.957))",,POINT(291.7884 275.073),01030000000100000005000000C6DCB5847C1C6040B4C876BE9FDE6B40BA6B09F9A0F17A401DC9E53FA4836A40A69BC420B0487A40EA95B20C71D074409FCDAACFD56E5F40068195438B7A7540C6DCB5847C1C6040B4C876BE9FDE6B40,401.005767668695682,291.7884,275.073,313.310972609,"POLYGON((0.268294 329.968032,0.500538 296.19844,0.558854 308.375669,0.38123 339.904343,0.268294 329.968032))",,POINT(0.417764268503355 313.310972609236),0.417764268503
7,12314.0,,HMI SHARP,HMI,SDO,"12314,12316",HMI,,,4.99999987369e-05,SDO,,cm,-9.02867031097,-18.9224090576,-23.4122371674,2.54077124596,"POLYGON((0.490324 132.683714,0.326571 187.075642,0.06723 220.801406,0.398178 98.680095,0.490324 132.683714))",,POINT(0.262682844488818 145.411589284554),"POLYGON((-77.054337 -25.386529,-51.101329 -25.386529,-51.101329 -9.466277,-77.054337 -9.466277,-77.054337 -25.386529))",,POINT(-62.67077 -18.92241),-62.67077,-18.92241,"POLYGON((-23.412237 -25.386529,2.540771 -25.386529,2.540771 -9.466277,-23.412237 -9.466277,-23.412237 -25.386529))",,POINT(-9.02867 -18.92241),-9.02867,-18.92241,"POLYGON((-345.9816 -319.0806,38.61324 -311.0838,42.16866 -48.85044,-377.8272 -57.68136,-345.9816 -319.0806))",,POINT(-143.1372 -207.579),010300000001000000050000000F9C33A2B49F75C0ECC039234AF173C0AD4CF8A57E4E43407A36AB3E577173C05A12A0A696154540E99AC937DB6C48C0053411363C9D77C0BA66F2CD36D74CC00F9C33A2B49F75C0ECC039234AF173C0,252.14539310651702,-143.1372,-207.579,145.411589285,"POLYGON((0.490324 132.683714,0.326571 187.075642,0.06723 220.801406,0.398178 98.680095,0.490324 132.683714))",,POINT(0.262682844488818 145.411589284554),0.262682844489
8,12315.0,,HMI SHARP,HMI,SDO,12315,HMI,,,4.99999987369e-05,SDO,,cm,52.3693771362,-20.3679103851,46.9767608643,59.6307106018,"POLYGON((0.746035 244.763652,0.864014 247.080265,0.860446 252.893547,0.735598 251.450611,0.746035 244.763652))",,POINT(0.795845895185885 249.318020469343),"POLYGON((-6.665341 -23.046516,5.988609 -23.046516,5.988609 -18.030412,-6.665341 -18.030412,-6.665341 -23.046516))",,POINT(-1.27272300000004 -20.36791),-1.272723,-20.36791,"POLYGON((46.976759 -23.046516,59.630709 -23.046516,59.630709 -18.030412,46.976759 -18.030412,46.976759 -23.046516))",,POINT(52.369377 -20.36791),52.369377,-20.36791,"POLYGON((647.76 -305.3148,763.878 -322.9848,789.39 -242.9454,669.408 -224.6226,647.76 -305.3148))",,POINT(714.69 -269.802),01030000000100000005000000AE47E17A143E84407E8CB96B091573C01B2FDD2406DF87409D11A5BDC12F74C085EB51B81EAB88406E3480B7405E6EC02506819543EB8440ABCFD556EC136CC0AE47E17A143E84407E8CB96B091573C0,763.920751978894714,714.69,-269.802,249.318020469,"POLYGON((0.746035 244.763652,0.864014 247.080265,0.860446 252.893547,0.735598 251.450611,0.746035 244.763652))",,POINT(0.795845895185885 249.318020469343),0.795845895186
9,12313.0,,HMI SHARP,HMI,SDO,"12310,12312,12313,12317",HMI,,,4.99999987369e-05,SDO,,cm,34.5352287292,12.6194248199,13.0900650024,58.3092956543,"POLYGON((0.281907 306.315375,0.859394 277.705804,0.902806 299.872404,0.539839 337.248828,0.281907 306.315375))",,POINT(0.635959709395164 299.185923345955),"POLYGON((-40.552035 3.170799,4.667195 3.170799,4.667195 23.338957,-40.552035 23.338957,-40.552035 3.170799))",,POINT(-19.10687 12.619425),-19.10687,12.619425,"POLYGON((13.090065 3.170799,58.309295 3.170799,58.309295 23.338957,13.090065 23.338957,13.090065 3.170799))",,POINT(34.53523 12.619425),34.53523,12.619425,"POLYGON((218.04 160.2564,817.47 110.6106,751.452 431.6226,200.397 477.8652,218.04 160.2564))",,POINT(532.947 297.6822),01030000000100000005000000E17A14AE47416B4039D6C56D34086440F6285C8FC28B894002BC051214A75B40560E2DB29D7B8740D5E76A2BF6F97A4062105839B40C6940FD87F4DBD7DD7D40E17A14AE47416B4039D6C56D34086440,610.448357361898388,532.947,297.6822,299.185923346,"POLYGON((0.281907 306.315375,0.859394 277.705804,0.902806 299.872404,0.539839 337.248828,0.281907 306.315375))",,POINT(0.635959709395164 299.185923345955),0.635959709395
