,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,11281.0,CSI,SWPC,nil,nil,,various,,,5e-05,various,,cm,-28.0,-20.0,-30.0,-26.0,"POLYGON((0.648949 133.500216,0.611101 137.511046,0.606107 136.901097,0.644552 132.88431,0.648949 133.500216))",,POINT(0.627528350870007 135.12578381163),"POLYGON((-103.35766 -20.257832,-99.35766 -20.257832,-99.35766 -19.742168,-103.35766 -19.742168,-103.35766 -20.257832))",,POINT(-101.35766 -20),-101.35766,-20.0,"POLYGON((-30 -20.257832,-26 -20.257832,-26 -19.742168,-30 -19.742168,-30 -20.257832))",,POINT(-28 -20),-28.0,-20.0,"POLYGON((-447.5166 -424.6806,-392.4126 -428.409,-393.7068 -420.7404,-448.9926 -417.0006,-447.5166 -424.6806))",,POINT(-420.921 -422.7732),01030000000100000005000000D1915CFE43F87BC0865AD3BCE38A7AC0462575029A8678C0068195438BC67AC0014D840D4F9B78C0569FABADD84B7AC027A089B0E10F7CC00B46257502107AC0D1915CFE43F87BC0865AD3BCE38A7AC0,596.583327691312547,-420.921,-422.7732,135.125783812,"POLYGON((0.648949 133.500216,0.611101 137.511046,0.606107 136.901097,0.644552 132.88431,0.648949 133.500216))",,POINT(0.627528350870007 135.12578381163),0.62752835087
1,11285.0,AXX,SWPC,nil,nil,,various,,,5e-05,various,,cm,48.0,29.0,47.77292,48.22708,"POLYGON((0.766744 301.892554,0.771032 301.750196,0.772421 302.317755,0.768168 302.462415,0.766744 301.892554))",,POINT(0.769591871617673 302.105513006819),"POLYGON((-25.584742 28.772918,-25.130579 28.772918,-25.130579 29.227082,-25.584742 29.227082,-25.584742 28.772918))",,POINT(-25.35766 29),-25.35766,29.0,"POLYGON((47.772918 28.772918,48.227082 28.772918,48.227082 29.227082,47.772918 29.227082,47.772918 28.772918))",,POINT(48 29),48.0,29.0,"POLYGON((618.894 385.116,623.316 385.7226,620.58 392.5836,616.176 391.9794,618.894 385.116))",,POINT(619.752 388.8528),01030000000100000005000000FED478E92657834060E5D022DB1178404A0C022B877A83406F8104C58F1B7840713D0AD7A3648340211FF46C56897840C520B072684183403D9B559FAB7F7840FED478E92657834060E5D022DB117840,731.641333968933168,619.752,388.8528,302.105513007,"POLYGON((0.766744 301.892554,0.771032 301.750196,0.772421 302.317755,0.768168 302.462415,0.766744 301.892554))",,POINT(0.769591871617673 302.105513006819),0.769591871618
2,11280.0,CRO,SWPC,nil,nil,,various,,,5e-05,various,,cm,37.0,12.0,35.5,38.5,"POLYGON((0.580092 280.578387,0.621086 280.234035,0.621145 280.344935,0.58017 280.697012,0.580092 280.578387))",,POINT(0.600815737975963 280.451000271679),"POLYGON((-37.85766 11.965623,-34.85766 11.965623,-34.85766 12.034377,-37.85766 12.034377,-37.85766 11.965623))",,POINT(-36.35766 12),-36.35766,12.0,"POLYGON((35.5 11.965623,38.5 11.965623,38.5 12.034377,35.5 12.034377,35.5 11.965623))",,POINT(37 12),37.0,12.0,"POLYGON((542.1138 101.2422,581.0646 104.9064,580.9158 106.041,541.9752 102.378,542.1138 101.2422))",,POINT(561.7122 103.6104),010300000001000000050000004772F90FE9F08040D6C56D34804F5940933A014D842882400B462575023A5A406A4DF38E53278240B4C876BE9F825A407958A835CDEF8040D578E926319859404772F90FE9F08040D6C56D34804F5940,571.187981856236092,561.7122,103.6104,280.451000272,"POLYGON((0.580092 280.578387,0.621086 280.234035,0.621145 280.344935,0.58017 280.697012,0.580092 280.578387))",,POINT(0.600815737975963 280.451000271679),0.600815737976
3,11283.0,CSO,SWPC,nil,nil,,various,,,5e-05,various,,cm,-61.0,12.0,-62.5,-59.5,"POLYGON((0.882483 80.594803,0.857163 80.69335,0.857037 79.889442,0.882311 79.814282,0.882483 80.594803))",,POINT(0.870029631222298 80.2519272618136),"POLYGON((-135.85766 11.656225,-132.85766 11.656225,-132.85766 12.343775,-135.85766 12.343775,-135.85766 11.656225))",,POINT(-134.35766 12),-134.35766,12.0,"POLYGON((-62.5 11.656225,-59.5 11.656225,-59.5 12.343775,-62.5 12.343775,-62.5 11.656225))",,POINT(-61 12),-61.0,12.0,"POLYGON((-827.688 137.1,-804.168 131.7834,-802.122 143.0322,-825.582 148.3332,-827.688 137.1))",,POINT(-815.184 140.046),010300000001000000050000002FDD240681DD89C03333333333236140D34D6210582189C0F775E09C11796040E5D022DBF91089C0CC5D4BC807E161402DB29DEFA7CC89C0DFE00B93A98A62402FDD240681DD89C03333333333236140,827.126251531167441,-815.184,140.046,80.2519272618,"POLYGON((0.882483 80.594803,0.857163 80.69335,0.857037 79.889442,0.882311 79.814282,0.882483 80.594803))",,POINT(0.870029631222298 80.2519272618136),0.870029631222
4,11284.0,BXO,SWPC,nil,nil,,various,,,5e-05,various,,cm,62.0,-17.0,60.0,64.0,"POLYGON((0.900937 247.070402,0.926916 248.246548,0.926827 248.30031,0.90082 247.125165,0.900937 247.070402))",,POINT(0.914318762298414 247.704288696388),"POLYGON((-13.35766 -17.025784,-9.35766 -17.025784,-9.35766 -16.974216,-13.35766 -16.974216,-13.35766 -17.025784))",,POINT(-11.35766 -17),-11.35766,-17.0,"POLYGON((60 -17.025784,64 -17.025784,64 -16.974216,60 -16.974216,60 -17.025784))",,POINT(62 -17),62.0,-17.0,"POLYGON((788.832 -333.696,818.454 -326.5872,818.682 -325.788,789.048 -332.8986,788.832 -333.696))",,POINT(804.246 -329.775),010300000001000000050000002DB29DEFA7A688404260E5D022DB74C01283C0CAA193894061C3D32B656974C0FA7E6ABC74958940F853E3A59B5C74C0AAF1D24D62A88840F8C264AA60CE74C02DB29DEFA7A688404260E5D022DB74C0,869.23137261663544,804.246,-329.775,247.704288696,"POLYGON((0.900937 247.070402,0.926916 248.246548,0.926827 248.30031,0.90082 247.125165,0.900937 247.070402))",,POINT(0.914318762298414 247.704288696388),0.914318762298
5,11274.0,HRX,SWPC,nil,nil,,various,,,5e-05,various,,cm,72.0,19.0,71.5,72.5,"POLYGON((0.942513 287.332538,0.94792 287.353956,0.947843 288.007618,0.942453 287.990031,0.942513 287.332538))",,POINT(0.945213928619602 287.67029746252),"POLYGON((-1.85766 18.690604,-0.85766 18.690604,-0.85766 19.309396,-1.85766 19.309396,-1.85766 18.690604))",,POINT(-1.35766000000001 19),-1.35766,19.0,"POLYGON((71.5 18.690604,72.5 18.690604,72.5 19.309396,71.5 19.309396,71.5 18.690604))",,POINT(72 19),72.0,19.0,"POLYGON((855.348 266.9442,860.154 268.797,856.962 278.5698,852.174 276.7242,855.348 266.9442))",,POINT(856.206 272.7612),01030000000100000005000000105839B4C8BA8A40228E75711BAF7040AC1C5A643BE18A40986E1283C0CC704004560E2DB2C78A402CD49AE61D69714008AC1C5A64A18A40363CBD52964B7140105839B4C8BA8A40228E75711BAF7040,898.603019503851783,856.206,272.7612,287.670297463,"POLYGON((0.942513 287.332538,0.94792 287.353956,0.947843 288.007618,0.942453 287.990031,0.942513 287.332538))",,POINT(0.945213928619602 287.67029746252),0.94521392862
6,11282.0,DSO,SWPC,nil,nil,,various,,,5e-05,various,,cm,13.0,25.0,10.5,15.5,"POLYGON((0.349428 331.633108,0.393908 321.829409,0.396362 322.182675,0.352325 331.93873,0.349428 331.633108))",,POINT(0.371673315553504 326.571541296714),"POLYGON((-62.85766 24.896868,-57.85766 24.896868,-57.85766 25.103132,-62.85766 25.103132,-62.85766 24.896868))",,POINT(-60.35766 25),-60.35766,25.0,"POLYGON((10.5 24.896868,15.5 24.896868,15.5 25.103132,10.5 25.103132,10.5 24.896868))",,POINT(13 25),13.0,25.0,"POLYGON((157.8318 292.3074,231.4326 294.4092,231.0432 297.6732,157.566 295.5756,157.8318 292.3074))",,POINT(194.6562 294.8928),01030000000100000005000000029A081B9EBA6340A52C431CEB447240FD87F4DBD7ED6C405F984C158C667240FE65F7E461E16C40ADFA5C6DC59A7240273108AC1CB263403E7958A835797240029A081B9EBA6340A52C431CEB447240,353.345156596605989,194.6562,294.8928,326.571541297,"POLYGON((0.349428 331.633108,0.393908 321.829409,0.396362 322.182675,0.352325 331.93873,0.349428 331.633108))",,POINT(0.371673315553504 326.571541296714),0.371673315554
7,11279.0,HSX,SWPC,nil,nil,,various,,,5e-05,various,,cm,6.0,13.0,5.5,6.5,"POLYGON((0.128822 313.060608,0.141892 308.422359,0.160849 316.644404,0.149559 321.307492,0.128822 313.060608))",,POINT(0.144800637088455 315.04061425805),"POLYGON((-67.85766 12.17494,-66.85766 12.17494,-66.85766 13.82506,-67.85766 13.82506,-67.85766 12.17494))",,POINT(-67.35766 13),-67.35766,13.0,"POLYGON((5.5 12.17494,6.5 12.17494,6.5 13.82506,5.5 13.82506,5.5 12.17494))",,POINT(6 13),6.0,13.0,"POLYGON((89.4798 83.6184,105.6834 83.8308,104.9814 111.1872,88.8852 110.9766,89.4798 83.6184))",,POINT(97.2714 97.4094),01030000000100000005000000BB270F0BB55E56402BF697DD93E7544088855AD3BC6B5A401361C3D32BF55440D712F241CF3E5A40EB73B515FBCB5B40D49AE61DA73856408351499D80BE5B40BB270F0BB55E56402BF697DD93E75440,137.660148431999005,97.2714,97.4094,315.040614258,"POLYGON((0.128822 313.060608,0.141892 308.422359,0.160849 316.644404,0.149559 321.307492,0.128822 313.060608))",,POINT(0.144800637088455 315.04061425805),0.144800637088
8,11277.0,HSX,SWPC,nil,nil,,various,,,5e-05,various,,cm,14.0,18.0,13.5,14.5,"POLYGON((0.287894 308.987261,0.300985 307.117725,0.313001 310.411564,0.300576 312.330871,0.287894 308.987261))",,POINT(0.300468484399044 309.724181134893),"POLYGON((-59.85766 17.381205,-58.85766 17.381205,-58.85766 18.618795,-59.85766 18.618795,-59.85766 17.381205))",,POINT(-59.35766 18),-59.35766,18.0,"POLYGON((13.5 17.381205,14.5 17.381205,14.5 18.618795,13.5 18.618795,13.5 17.381205))",,POINT(14 18),14.0,18.0,"POLYGON((212.7408 172.1958,228.1692 172.674,226.569 192.9042,211.2486 192.4296,212.7408 172.1958))",,POINT(219.7032 182.5578),010300000001000000050000000F9C33A2B4976A40D1915CFE43866540764F1E166A856C4021B072689195654091ED7C3F35526C4062A1D634EF1C684024B9FC87F4676A4092CB7F48BF0D68400F9C33A2B4976A40D1915CFE43866540,285.651617238691642,219.7032,182.5578,309.724181135,"POLYGON((0.287894 308.987261,0.300985 307.117725,0.313001 310.411564,0.300576 312.330871,0.287894 308.987261))",,POINT(0.300468484399044 309.724181134893),0.300468484399
9,11281.0,DAO,SWPC,nil,nil,,various,,,5e-05,various,,cm,-12.0,-21.0,-16.0,-8.0,"POLYGON((0.538809 151.393428,0.493984 164.709168,0.487942 164.470975,0.533568 150.997919,0.538809 151.393428))",,POINT(0.51052577564118 157.559804873852),"POLYGON((-102.56702 -21.206264,-94.56702 -21.206264,-94.56702 -20.793736,-102.56702 -20.793736,-102.56702 -21.206264))",,POINT(-98.56702 -21),-98.56702,-21.0,"POLYGON((-16 -21.206264,-8 -21.206264,-8 -20.793736,-16 -20.793736,-16 -21.206264))",,POINT(-12 -21),-12.0,-21.0,"POLYGON((-245.3148 -449.8164,-123.8784 -453.108,-124.2228 -447.0534,-245.9976 -443.7534,-245.3148 -449.8164))",,POINT(-185.3118 -448.7064),01030000000100000005000000FC1873D712AA6EC0454772F90F1D7CC09C33A2B437F85EC07D3F355EBA517CC02063EE5A420E5FC0B459F5B9DAF07BC0ABCFD556ECBF6EC0E78C28ED0DBC7BC0FC1873D712AA6EC0454772F90F1D7CC0,485.466679206925562,-185.3118,-448.7064,157.559804874,"POLYGON((0.538809 151.393428,0.493984 164.709168,0.487942 164.470975,0.533568 150.997919,0.538809 151.393428))",,POINT(0.51052577564118 157.559804873852),0.510525775641
