,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,10806,2005-09-01T22:53:00,2005-09-01T23:21:00,2005-09-01T23:56:00,B4.5,GOES,,-12,-17,-12.5,-11.5,"POLYGON((0.465529 153.561643,0.458887 155.413981,0.444845 154.437021,0.451784 152.532175,0.465529 153.561643))",,POINT(0.455207757545653 153.986235827439),"POLYGON((20.086055 -17.5,21.086055 -17.5,21.086055 -16.5,20.086055 -16.5,20.086055 -17.5))",,POINT(20.586055 -17),20.586055,-17,"POLYGON((-12.5 -17.5,-11.5 -17.5,-11.5 -16.5,-12.5 -16.5,-12.5 -17.5))",,POINT(-12 -17),-12,-17,"POLYGON((-196.9878 -396.1632,-181.4532 -396.5838,-182.43 -381.393,-198.0486 -380.97,-196.9878 -396.1632))",,POINT(-189.7446 -388.797),01030000000100000005000000401361C3D3D76AC0976E1283C0DC79C0401361C3D3D76AC0976E1283C0BC76C0401361C3D39764C0976E1283C0BC76C0401361C3D39764C0976E1283C0DC79C0401361C3D3D76AC0976E1283C0DC79C0,432.626999201575472,-189.7446,-388.797,153.986235827,"POLYGON((0.465529 153.561643,0.458887 155.413981,0.444845 154.437021,0.451784 152.532175,0.465529 153.561643))",,POINT(0.455207757545653 153.986235827439),0.455207757546,4.5e-07 W / m2
1,10803,2005-09-02T05:32:00,2005-09-02T05:36:00,2005-09-02T05:40:00,B1.3,GOES,,35,12,34.5,35.5,"POLYGON((0.565506 279.856075,0.579548 279.738484,0.580663 281.463598,0.566715 281.623077,0.565506 279.856075))",,POINT(0.573083849420367 280.669576062973),"POLYGON((63.426127 11.5,64.426127 11.5,64.426127 12.5,63.426127 12.5,63.426127 11.5))",,POINT(63.926127 12),63.926127,12,"POLYGON((34.5 11.5,35.5 11.5,35.5 12.5,34.5 12.5,34.5 11.5))",,POINT(35 12),35,12,"POLYGON((529.5558 92.004,542.898 93.1746,540.8856 109.6866,527.5932 108.5208,529.5558 92.004))",,POINT(535.2744 100.8468),010300000001000000050000005A2041F163E47F402E90A0F831F652405A2041F163E47F402E90A0F831765F402D90A0F8318281402E90A0F831765F402D90A0F8318281402E90A0F831F652405A2041F163E47F402E90A0F831F65240,544.691435920925642,535.2744,100.8468,280.669576063,"POLYGON((0.565506 279.856075,0.579548 279.738484,0.580663 281.463598,0.566715 281.623077,0.565506 279.856075))",,POINT(0.573083849420367 280.669576062973),0.57308384942,1.3e-07 W / m2
2,0,2005-09-02T11:23:00,2005-09-02T11:32:00,2005-09-02T11:44:00,B1.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.991512 180.000005,0.991512 179.999995,0.992661 0,0.992661 0,0.991512 180.000005))",,POINT(0.126142366216329 180),"POLYGON((-64.193476 -89.9,115.606524 -89.9,115.606524 89.9,-64.193476 89.9,-64.193476 -89.9))",,POINT(25.706524 0),25.706524,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -942.444,-8.3e-05 -942.444,0 943.536,-0 943.536,8.3e-05 -942.444))",,POINT(0 -119.8998),,119.899799999999999,0.0,-119.8998,180.0,"POLYGON((0.991512 180.000005,0.991512 179.999995,0.992661 0,0.992661 0,0.991512 180.000005))",,POINT(0.126142366216329 180),0.126142366216,1.9e-07 W / m2
3,0,2005-09-02T13:37:00,2005-09-02T13:41:00,2005-09-02T13:47:00,B1.3,GOES,,0,0,-90.0,90.0,"POLYGON((0.991509 180.000005,0.991509 179.999995,0.992658 0,0.992658 0,0.991509 180.000005))",,POINT(0.126162298158723 180),"POLYGON((-65.422604 -89.9,114.377396 -89.9,114.377396 89.9,-65.422604 89.9,-65.422604 -89.9))",,POINT(24.477396 0),24.477396,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -942.462,-8.3e-05 -942.462,0 943.554,-0 943.554,8.3e-05 -942.462))",,POINT(0 -119.9214),,119.921400000000006,0.0,-119.9214,180.0,"POLYGON((0.991509 180.000005,0.991509 179.999995,0.992658 0,0.992658 0,0.991509 180.000005))",,POINT(0.126162298158723 180),0.126162298159,1.3e-07 W / m2
4,0,2005-09-02T20:17:00,2005-09-02T20:22:00,2005-09-02T20:32:00,B1.4,GOES,,0,0,-90.0,90.0,"POLYGON((0.9915 180.000005,0.9915 179.999995,0.992649 0,0.992649 0,0.9915 180.000005))",,POINT(0.126219578565565 180),"POLYGON((-69.091616 -89.9,110.708384 -89.9,110.708384 89.9,-69.091616 89.9,-69.091616 -89.9))",,POINT(20.808384 0),20.808384,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -942.516,-8.3e-05 -942.516,0 943.608,-0 943.608,8.3e-05 -942.516))",,POINT(0 -119.9838),,119.983800000000002,0.0,-119.9838,180.0,"POLYGON((0.9915 180.000005,0.9915 179.999995,0.992649 0,0.992649 0,0.9915 180.000005))",,POINT(0.126219578565565 180),0.126219578566,1.4e-07 W / m2
5,10805,2005-09-03T04:05:00,2005-09-03T04:10:00,2005-09-03T04:13:00,B6.1,GOES,,9,-14,8.5,9.5,"POLYGON((0.397235 201.209376,0.40329 203.446958,0.388649 204.500522,0.38229 202.183279,0.397235 201.209376))",,POINT(0.392794978473427 202.834984938782),"POLYGON((25.015691 -14.5,26.015691 -14.5,26.015691 -13.5,25.015691 -13.5,25.015691 -14.5))",,POINT(25.515691 -14),25.515691,-14,"POLYGON((8.5 -14.5,9.5 -14.5,9.5 -13.5,8.5 -13.5,8.5 -14.5))",,POINT(9 -14),9,-14,"POLYGON((136.6212 -352.0596,152.553 -351.738,153.2226 -336.2082,137.2212 -336.531,136.6212 -352.0596))",,POINT(144.9156 -344.1522),01030000000100000005000000EC0DBE3099FA5D40386744696F1277C0EC0DBE3099FA5D40386744696FF273C0F6065F984C3D6540386744696FF273C0F6065F984C3D6540386744696F1277C0EC0DBE3099FA5D40386744696F1277C0,373.41835504993594,144.9156,-344.1522,202.834984939,"POLYGON((0.397235 201.209376,0.40329 203.446958,0.388649 204.500522,0.38229 202.183279,0.397235 201.209376))",,POINT(0.392794978473427 202.834984938782),0.392794978473,6.1e-07 W / m2
6,10803,2005-09-04T14:08:00,2005-09-04T15:06:00,2005-09-04T16:21:00,C2.0,GOES,,72,13,71.5,72.5,"POLYGON((0.943827 280.745637,0.94932 280.80749,0.948995 281.860808,0.943511 281.805362,0.943827 280.745637))",,POINT(0.946445030363996 281.304314581293),"POLYGON((69.27707 12.5,70.27707 12.5,70.27707 13.5,69.27707 13.5,69.27707 12.5))",,POINT(69.77707 13),69.77707,13,"POLYGON((71.5 12.5,72.5 12.5,72.5 13.5,71.5 13.5,71.5 12.5))",,POINT(72 13),72,13,"POLYGON((881.838 167.3526,886.788 169.284,883.224 185.4936,878.298 183.5718,881.838 167.3526))",,POINT(882.606 176.4312),01030000000100000005000000022B8716D9A48A402041F163CC4D6240022B8716D9A48A402041F163CCCD6940022B8716D9848C402041F163CCCD6940022B8716D9848C402041F163CC4D6240022B8716D9A48A402041F163CC4D6240,900.067397237251271,882.606,176.4312,281.304314581,"POLYGON((0.943827 280.745637,0.94932 280.80749,0.948995 281.860808,0.943511 281.805362,0.943827 280.745637))",,POINT(0.946445030363996 281.304314581293),0.946445030364,2e-06 W / m2
7,0,2005-09-05T08:53:00,2005-09-05T10:41:00,2005-09-05T12:20:00,C2.7,GOES,,0,0,-90.0,90.0,"POLYGON((0.991451 180.000005,0.991451 179.999995,0.992605 0,0.992605 0,0.991451 180.000005))",,POINT(0.126613618566642 180),"POLYGON((-102.44111 -89.9,77.35889 -89.9,77.35889 89.9,-102.44111 89.9,-102.44111 -89.9))",,POINT(-12.54111 0),-12.54111,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -943.05,-8.3e-05 -943.05,0 944.148,-0 944.148,8.3e-05 -943.05))",,POINT(0 -120.4326),,120.432600000000008,0.0,-120.4326,180.0,"POLYGON((0.991451 180.000005,0.991451 179.999995,0.992605 0,0.992605 0,0.991451 180.000005))",,POINT(0.126613618566642 180),0.126613618567,2.7e-06 W / m2
8,0,2005-09-06T07:49:00,2005-09-06T11:20:00,2005-09-06T12:06:00,C1.3,GOES,,0,0,-90.0,90.0,"POLYGON((0.99144 180.000005,0.99144 179.999995,0.992594 0,0.992594 0,0.99144 180.000005))",,POINT(0.126702461185796 180),"POLYGON((-115.06097 -89.9,64.73903 -89.9,64.73903 89.9,-115.06097 89.9,-115.06097 -89.9))",,POINT(-25.16097 0),-25.16097,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -943.266,-8.3e-05 -943.266,0 944.364,-0 944.364,8.3e-05 -943.266))",,POINT(0 -120.546),,120.546000000000006,0.0,-120.546,180.0,"POLYGON((0.99144 180.000005,0.99144 179.999995,0.992594 0,0.992594 0,0.99144 180.000005))",,POINT(0.126702461185796 180),0.126702461186,1.3e-06 W / m2
9,0,2005-09-06T14:52:00,2005-09-06T16:48:00,2005-09-06T17:28:00,C1.6,GOES,,0,0,-90.0,90.0,"POLYGON((0.991436 180.000005,0.991436 179.999995,0.99259 0,0.99259 0,0.991436 180.000005))",,POINT(0.12672330714801 180),"POLYGON((-118.94038 -89.9,60.85962 -89.9,60.85962 89.9,-118.94038 89.9,-118.94038 -89.9))",,POINT(-29.04038 0),-29.04038,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -943.332,-8.3e-05 -943.332,0 944.43,-0 944.43,8.3e-05 -943.332))",,POINT(0 -120.5748),,120.57480000000001,0.0,-120.5748,180.0,"POLYGON((0.991436 180.000005,0.991436 179.999995,0.99259 0,0.99259 0,0.991436 180.000005))",,POINT(0.12672330714801 180),0.126723307148,1.6e-06 W / m2
10,0,2005-09-06T19:32:00,2005-09-06T22:02:00,2005-09-07T00:44:00,M1.4,GOES,,0,0,-90.0,90.0,"POLYGON((0.991431 180.000005,0.991431 179.999995,0.992591 0,0.992591 0,0.991431 180.000005))",,POINT(0.126735335457973 180),"POLYGON((-121.50829 -89.9,58.29171 -89.9,58.29171 89.9,-121.50829 89.9,-121.50829 -89.9))",,POINT(-31.60829 0),-31.60829,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -943.374,-8.3e-05 -943.374,0 944.478,-0 944.478,8.3e-05 -943.374))",,POINT(0 -120.5922),,120.592199999999991,0.0,-120.5922,180.0,"POLYGON((0.991431 180.000005,0.991431 179.999995,0.992591 0,0.992591 0,0.991431 180.000005))",,POINT(0.126735335457973 180),0.126735335458,1.4e-05 W / m2
