,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,12049.0,,HMI SHARP,HMI,SDO,12049,HMI,,,4.99999987369e-05,SDO,,cm,-36.0648612976,-7.10421419144,-44.2637062073,-27.9593544006,"POLYGON((0.701852 102.040884,0.480623 106.244425,0.470404 88.204938,0.699399 89.801096,0.701852 102.040884))",,POINT(0.589931149713748 96.2960385791918),"POLYGON((5.729248 -11.419793,22.033598 -11.419793,22.033598 -2.878757,5.729248 -2.878757,5.729248 -11.419793))",,POINT(13.928093 -7.104214),13.928093,-7.104214,"POLYGON((-44.263705 -11.419793,-27.959355 -11.419793,-27.959355 -2.878757,-44.263705 -2.878757,-44.263705 -11.419793))",,POINT(-36.06486 -7.104214),-36.06486,-7.104214,"POLYGON((-653.382 -139.368,-439.2324 -127.9782,-447.5496 14.0262,-665.742 2.311158,-653.382 -139.368))",,POINT(-558.1584 -61.5822),01030000000100000005000000931804560E6B84C0B29DEFA7C66B61C072F90FE9B7737BC09F3C2CD49AFE5FC01B9E5E29CBF87BC0764F1E166A0D2C400E2DB29DEFCD84C0321CCF67407D0240931804560E6B84C0B29DEFA7C66B61C0,561.545338193987732,-558.1584,-61.5822,96.2960385792,"POLYGON((0.701852 102.040884,0.480623 106.244425,0.470404 88.204938,0.699399 89.801096,0.701852 102.040884))",,POINT(0.589931149713748 96.2960385791918),0.589931149714
1,12048.0,,HMI SHARP,HMI,SDO,12048,HMI,,,4.99999987369e-05,SDO,,cm,75.9072647095,20.1802577972,70.7887496948,80.1809463501,"POLYGON((0.958718 290.507361,0.990996 289.118523,0.992111 292.938813,0.962242 294.41476,0.958718 290.507361))",,POINT(0.98018093286305 291.620950579427),"POLYGON((120.781705 18.259487,130.173901 18.259487,130.173901 22.076933,120.781705 22.076933,120.781705 18.259487))",,POINT(125.900218 20.180258),125.900218,20.180258,"POLYGON((70.788752 18.259487,80.180948 18.259487,80.180948 22.076933,70.788752 22.076933,70.788752 18.259487))",,POINT(75.907265 20.180258),75.907265,20.180258,"POLYGON((854.754 319.7046,891.282 308.9568,869.694 368.0676,834.036 378.5946,854.754 319.7046))",,POINT(867.372 343.7838),0103000000010000000500000079E9263108B68A40304CA60A46FB7340C74B378941DA8B40014D840D4F4F7340643BDF4F8D2D8B405BD3BCE3140177403F355EBA49108A403A234A7B83A9774079E9263108B68A40304CA60A46FB7340,933.017410087528901,867.372,343.7838,291.620950579,"POLYGON((0.958718 290.507361,0.990996 289.118523,0.992111 292.938813,0.962242 294.41476,0.958718 290.507361))",,POINT(0.98018093286305 291.620950579427),0.980180932863
2,12050.0,,HMI SHARP,HMI,SDO,12050,HMI,,,4.99999987369e-05,SDO,,cm,-35.7403068542,12.3205299377,-39.758190155,-29.6226234436,"POLYGON((0.663161 73.62693,0.528983 68.441856,0.589335 53.756484,0.703049 60.969126,0.663161 73.62693))",,POINT(0.63401813908365 64.5958450046981),"POLYGON((10.234762 7.509518,20.37033 7.509518,20.37033 16.663978,10.234762 16.663978,10.234762 7.509518))",,POINT(14.252646 12.32053),14.252646,12.32053,"POLYGON((-39.758191 7.509518,-29.622623 7.509518,-29.622623 16.663978,-39.758191 16.663978,-39.758191 7.509518))",,POINT(-35.740307 12.32053),-35.740307,12.32053,"POLYGON((-605.652 177.9438,-468.3054 185.0196,-452.4348 331.6602,-585.138 324.7596,-605.652 177.9438))",,POINT(-545.154 258.9066),01030000000100000005000000F0A7C64B37ED82C0E0BE0E9C333E66402D431CEBE2447DC00DE02D90A0206740D044D8F0F4467CC01B0DE02D90BA7440C976BE9F1A4982C0AA605452274C7440F0A7C64B37ED82C0E0BE0E9C333E6640,603.510986842460056,-545.154,258.9066,64.5958450047,"POLYGON((0.663161 73.62693,0.528983 68.441856,0.589335 53.756484,0.703049 60.969126,0.663161 73.62693))",,POINT(0.63401813908365 64.5958450046981),0.634018139084
3,12047.0,,HMI SHARP,HMI,SDO,"12047,12051",HMI,,,4.99999987369e-05,SDO,,cm,-2.33398389816,-16.5442638397,-10.4375801086,7.80393266678,"POLYGON((0.335396 149.541411,0.315499 203.822842,0.164184 235.014377,0.202903 117.810659,0.335396 149.541411))",,POINT(0.218194083268062 169.646134496035),"POLYGON((39.555373 -20.871457,57.796886 -20.871457,57.796886 -9.548457,39.555373 -9.548457,39.555373 -20.871457))",,POINT(47.658969 -16.544264),47.658969,-16.544264,"POLYGON((-10.43758 -20.871457,7.803933 -20.871457,7.803933 -9.548457,-10.43758 -9.548457,-10.43758 -20.871457))",,POINT(-2.333984 -16.544264),-2.333984,-16.544264,"POLYGON((-161.8368 -275.199,121.3014 -274.7304,128.043 -89.6088,-170.8314 -90.1098,-161.8368 -275.199))",,POINT(-37.32846 -204.3132),010300000001000000050000005F29CB10C73A64C077BE9F1A2F3371C0ECC039234A535E40F90FE9B7AF2B71C04C3789416001604082734694F66656C09F3C2CD49A5A65C0744694F6068756C05F29CB10C73A64C077BE9F1A2F3371C0,207.695203652399272,-37.32846,-204.3132,169.646134496,"POLYGON((0.335396 149.541411,0.315499 203.822842,0.164184 235.014377,0.202903 117.810659,0.335396 149.541411))",,POINT(0.218194083268062 169.646134496035),0.218194083268
4,12045.0,,HMI SHARP,HMI,SDO,12045,HMI,,,4.99999987369e-05,SDO,,cm,61.9034805298,-23.6692276001,52.5071487427,68.491569519,"POLYGON((0.824899 237.928791,0.935901 241.036815,0.931117 250.174753,0.805499 248.181606,0.824899 237.928791))",,POINT(0.889989932383403 245.470272354237),"POLYGON((102.500103 -28.515628,118.484523 -28.515628,118.484523 -19.966484,102.500103 -19.966484,102.500103 -28.515628))",,POINT(111.896433 -23.669228),111.896433,-23.669228,"POLYGON((52.50715 -28.515628,68.49157 -28.515628,68.49157 -19.966484,52.50715 -19.966484,52.50715 -28.515628))",,POINT(61.90348 -23.669228),61.90348,-23.669228,"POLYGON((665.376 -416.9238,779.448 -431.4006,833.784 -300.5958,711.816 -284.9712,665.376 -416.9238))",,POINT(770.706 -351.714),010300000001000000050000005EBA490C02CB8440B84082E2C70E7AC0DD240681955B884071AC8BDB68F67AC083C0CAA1450E8A404FAF946588C972C04A0C022B873E864001DE02098ACF71C05EBA490C02CB8440B84082E2C70E7AC0,847.166144408521632,770.706,-351.714,245.470272354,"POLYGON((0.824899 237.928791,0.935901 241.036815,0.931117 250.174753,0.805499 248.181606,0.824899 237.928791))",,POINT(0.889989932383403 245.470272354237),0.889989932383
5,12045.0,,HMI SHARP,HMI,SDO,12045,HMI,,,4.99999987369e-05,SDO,,cm,64.0882797241,-23.6933307648,55.2012405396,70.6664810181,"POLYGON((0.846422 238.910852,0.947003 241.484548,0.943622 250.098821,0.830954 248.462758,0.846422 238.910852))",,POINT(0.905353206065008 245.722379387675),"POLYGON((102.99153 -28.294165,118.456766 -28.294165,118.456766 -20.142635,102.99153 -20.142635,102.99153 -28.294165))",,POINT(111.878568 -23.69333),111.878568,-23.69333,"POLYGON((55.201242 -28.294165,70.666478 -28.294165,70.666478 -20.142635,55.201242 -20.142635,55.201242 -28.294165))",,POINT(64.08828 -23.69333),64.08828,-23.69333,"POLYGON((689.94 -416.0202,792.048 -430.3236,844.542 -305.7396,735.714 -290.358,689.94 -416.0202))",,POINT(785.544 -354.3174),01030000000100000005000000EC51B81E858F854011363CBD52007AC0AAF1D24D62C08840C58F31772DE57AC07593180456648A40F241CF66D51B73C0C1CAA145B6FD86407D3F355EBA2572C0EC51B81E858F854011363CBD52007AC0,861.754138881131212,785.544,-354.3174,245.722379388,"POLYGON((0.846422 238.910852,0.947003 241.484548,0.943622 250.098821,0.830954 248.462758,0.846422 238.910852))",,POINT(0.905353206065008 245.722379387675),0.905353206065
6,12048.0,,HMI SHARP,HMI,SDO,12048,HMI,,,4.99999987369e-05,SDO,,cm,78.2498245239,19.9041080475,74.2425231934,82.7354812622,"POLYGON((0.972973 289.532671,0.995679 288.443231,0.996398 292.564083,0.975662 293.71635,0.972973 289.532671))",,POINT(0.98686947974178 291.009180977386),"POLYGON((122.032809 17.870999,130.525767 17.870999,130.525767 21.999835,122.032809 21.999835,122.032809 17.870999))",,POINT(126.040113 19.904108),126.040113,19.904108,"POLYGON((74.242521 17.870999,82.735479 17.870999,82.735479 21.999835,74.242521 21.999835,74.242521 17.870999))",,POINT(78.249825 19.904108),78.249825,19.904108,"POLYGON((872.82 309.642,899.052 299.8284,875.814 363.9222,850.248 373.5222,872.82 309.642))",,POINT(876.9 336.7716),01030000000100000005000000C3F5285C8F468B4083C0CAA1455A734023DBF97E6A188C401AC05B2041BD72408D976E12835E8B40F085C954C1BE7640448B6CE7FB918A408A1F63EE5A587740C3F5285C8F468B4083C0CAA1455A7340,939.344835811939788,876.9,336.7716,291.009180977,"POLYGON((0.972973 289.532671,0.995679 288.443231,0.996398 292.564083,0.975662 293.71635,0.972973 289.532671))",,POINT(0.98686947974178 291.009180977386),0.986869479742
7,12047.0,,HMI SHARP,HMI,SDO,"12047,12051",HMI,,,4.99999987369e-05,SDO,,cm,-0.185130998492,-16.6466445923,-8.21539402008,9.96244335175,"POLYGON((0.318895 155.135657,0.332047 209.267757,0.195944 241.001504,0.170281 123.766541,0.318895 155.135657))",,POINT(0.216644172201334 179.177536525446),"POLYGON((39.574894 -20.893672,57.752732 -20.893672,57.752732 -9.556778,39.574894 -9.556778,39.574894 -20.893672))",,POINT(47.605157 -16.646645),47.605157,-16.646645,"POLYGON((-8.215394 -20.893672,9.962444 -20.893672,9.962444 -9.556778,-8.215394 -9.556778,-8.215394 -20.893672))",,POINT(-0.185131 -16.646645),-0.185131,-16.646645,"POLYGON((-127.629 -275.4018,154.5174 -275.7102,163.1256 -90.4164,-134.7396 -90.0864,-127.629 -275.4018))",,POINT(-2.959998 -206.19),01030000000100000005000000C74B378941E85FC08638D6C56D3671C06ADE718A8E506340E8D9ACFA5C3B71C0158C4AEA046464407B832F4CA69A56C0E4839ECDAAD760C0F697DD93878556C0C74B378941E85FC08638D6C56D3671C0,206.21124529995933,-2.959998,-206.19,179.177536525,"POLYGON((0.318895 155.135657,0.332047 209.267757,0.195944 241.001504,0.170281 123.766541,0.318895 155.135657))",,POINT(0.216644172201334 179.177536525446),0.216644172201
8,12050.0,,HMI SHARP,HMI,SDO,12050,HMI,,,4.99999987369e-05,SDO,,cm,-33.3628883362,12.0995283127,-37.7928276062,-26.1631374359,"POLYGON((0.636065 73.700214,0.47739 67.01333,0.548831 50.639604,0.680677 59.998494,0.636065 73.700214))",,POINT(0.603377574687957 63.4431401790827),"POLYGON((9.997461 6.940876,21.627151 6.940876,21.627151 16.532835,9.997461 16.532835,9.997461 6.940876))",,POINT(14.427398 12.099528),14.427398,12.099528,"POLYGON((-37.792827 6.940876,-26.163137 6.940876,-26.163137 16.532835,-37.792827 16.532835,-37.792827 6.940876))",,POINT(-33.36289 12.099528),-33.36289,12.099528,"POLYGON((-581.0994 169.923,-418.3194 177.4512,-403.9062 331.305,-561.087 323.9634,-581.0994 169.923))",,POINT(-513.7248 256.7706),01030000000100000005000000C7293A92CB2882C0A8C64B37893D65407AA52C431C257AC0917EFB3A702E66402A3A92CB7F3E79C07B14AE47E1B4744004560E2DB28881C0764F1E166A3F7440C7293A92CB2882C0A8C64B37893D6540,574.320738925036494,-513.7248,256.7706,63.4431401791,"POLYGON((0.636065 73.700214,0.47739 67.01333,0.548831 50.639604,0.680677 59.998494,0.636065 73.700214))",,POINT(0.603377574687957 63.4431401790827),0.603377574688
9,12049.0,,HMI SHARP,HMI,SDO,12049,HMI,,,4.99999987369e-05,SDO,,cm,-33.7328681946,-7.15809011459,-41.97082901,-25.6715126038,"POLYGON((0.673456 102.37042,0.446699 107.324598,0.434732 87.984863,0.670205 89.682708,0.673456 102.37042))",,POINT(0.556831214867799 96.6189444680747),"POLYGON((5.819461 -11.396841,22.118775 -11.396841,22.118775 -2.908007,5.819461 -2.908007,5.819461 -11.396841))",,POINT(14.057418 -7.15809),14.057418,-7.15809,"POLYGON((-41.970827 -11.396841,-25.671513 -11.396841,-25.671513 -2.908007,-41.970827 -2.908007,-41.970827 -11.396841))",,POINT(-33.73287 -7.15809),-33.73287,-7.15809,"POLYGON((-626.142 -137.3274,-405.8982 -126.6144,-413.5404 14.55054,-637.92 3.532698,-626.142 -137.3274))",,POINT(-526.4832 -61.0926),010300000001000000050000004260E5D0229183C0BC96900F7A2A61C04694F6065F5E79C065AA605452A75FC0226C787AA5D879C09947FE60E0192D408FC2F5285CEF83C02828452BF7420C404260E5D0229183C0BC96900F7A2A61C0,530.01591075834699,-526.4832,-61.0926,96.6189444681,"POLYGON((0.673456 102.37042,0.446699 107.324598,0.434732 87.984863,0.670205 89.682708,0.673456 102.37042))",,POINT(0.556831214867799 96.6189444680747),0.556831214868
