,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,12132,2014-08-01T00:12:00,2014-08-01T00:18:00,2014-08-01T00:32:00,C8.6,GOES,,-60,-17,-60.5,-59.5,"POLYGON((0.901241 112.648816,0.894171 112.940441,0.892024 111.86106,0.899211 111.575984,0.901241 112.648816))",,POINT(0.896686723327383 112.255906960197),"POLYGON((-150.09029 -17.5,-149.09029 -17.5,-149.09029 -16.5,-150.09029 -16.5,-150.09029 -17.5))",,POINT(-149.59029 -17),-149.59029,-17,"POLYGON((-60.5 -17.5,-59.5 -17.5,-59.5 -16.5,-60.5 -16.5,-60.5 -17.5))",,POINT(-60 -17),-60,-17,"POLYGON((-785.814 -327.8886,-777.984 -329.2806,-782.166 -313.8114,-790.032 -312.4128,-785.814 -327.8886))",,POINT(-784.062 -320.8626),01030000000100000005000000D122DBF97EF489C07958A835CDF576C0D122DBF97EF489C07958A835CD2571C0D122DBF97E0C87C07958A835CD2571C0D122DBF97E0C87C07958A835CDF576C0D122DBF97EF489C07958A835CDF576C0,847.175323013341767,-784.062,-320.8626,112.25590696,"POLYGON((0.901241 112.648816,0.894171 112.940441,0.892024 111.86106,0.899211 111.575984,0.901241 112.648816))",,POINT(0.896686723327383 112.255906960197),0.896686723327,8.6e-06 W / m2
1,12130,2014-08-01T10:38:00,2014-08-01T11:43:00,2014-08-01T11:57:00,C4.8,GOES,,-37,-8,-37.5,-36.5,"POLYGON((0.645465 110.599173,0.632942 111.129019,0.628372 109.630345,0.641074 109.12509,0.645465 110.599173))",,POINT(0.63695034119001 110.120517889431),"POLYGON((-132.83981 -8.5,-131.83981 -8.5,-131.83981 -7.5,-132.83981 -7.5,-132.83981 -8.5))",,POINT(-132.33981 -8),-132.33981,-8,"POLYGON((-37.5 -8.5,-36.5 -8.5,-36.5 -7.5,-37.5 -7.5,-37.5 -8.5))",,POINT(-37 -8),-37,-8,"POLYGON((-570.867 -214.5654,-557.8224 -215.5704,-559.2024 -199.4568,-572.2788 -198.45,-570.867 -214.5654))",,POINT(-565.086 -207.0216),01030000000100000005000000A69BC420B0D082C0FEB27BF2B0806EC0A69BC420B0D082C0FEB27BF2B04065C0A69BC420B08080C0FEB27BF2B04065C0A69BC420B08080C0FEB27BF2B0806EC0A69BC420B0D082C0FEB27BF2B0806EC0,601.814032955829362,-565.086,-207.0216,110.120517889,"POLYGON((0.645465 110.599173,0.632942 111.129019,0.628372 109.630345,0.641074 109.12509,0.645465 110.599173))",,POINT(0.63695034119001 110.120517889431),0.63695034119,4.8e-06 W / m2
2,12130,2014-08-01T14:43:00,2014-08-01T14:48:00,2014-08-01T14:57:00,M2.0,GOES,,0,0,-90.0,90.0,"POLYGON((0.994404 180.000005,0.994404 179.999995,0.995325 0,0.995325 0,0.994404 180.000005))",,POINT(0.101669300414817 180),"POLYGON((172.51 -89.9,-7.69 -89.9,-7.69 89.9,172.51 89.9,172.51 -89.9))",,POINT(-97.59 0),-97.59,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -939.57,-8.3e-05 -939.57,0 940.44,-0 940.44,8.3e-05 -939.57))",,POINT(0 -96.063),,96.0630000000000024,0.0,-96.063,180.0,"POLYGON((0.994404 180.000005,0.994404 179.999995,0.995325 0,0.995325 0,0.994404 180.000005))",,POINT(0.101669300414817 180),0.101669300415,2e-05 W / m2
3,12127,2014-08-01T17:55:00,2014-08-01T18:13:00,2014-08-01T18:48:00,M1.5,GOES,,0,0,-90.0,90.0,"POLYGON((0.994387 180.000005,0.994387 179.999995,0.995314 0,0.995314 0,0.994387 180.000005))",,POINT(0.101837716122755 180),"POLYGON((170.74659 -89.9,-9.45341 -89.9,-9.45341 89.9,170.74659 89.9,170.74659 -89.9))",,POINT(-99.35341 0),-99.35341,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -939.57,-8.3e-05 -939.57,0 940.446,-0 940.446,8.3e-05 -939.57))",,POINT(0 -96.2238),,96.2238000000000113,0.0,-96.2238,180.0,"POLYGON((0.994387 180.000005,0.994387 179.999995,0.995314 0,0.995314 0,0.994387 180.000005))",,POINT(0.101837716122755 180),0.101837716123,1.5e-05 W / m2
4,12130,2014-08-02T00:00:00,2014-08-02T00:05:00,2014-08-02T00:09:00,C2.6,GOES,,-32,-11,-32.5,-31.5,"POLYGON((0.599662 118.20537,0.587345 118.956103,0.580951 117.421246,0.593514 116.692306,0.599662 118.20537))",,POINT(0.59034540936352 117.818320577002),"POLYGON((-135.20569 -11.5,-134.20569 -11.5,-134.20569 -10.5,-135.20569 -10.5,-135.20569 -11.5))",,POINT(-134.70569 -11),-134.70569,-11,"POLYGON((-32.5 -11.5,-31.5 -11.5,-31.5 -10.5,-32.5 -10.5,-32.5 -11.5))",,POINT(-32 -11),-32,-11,"POLYGON((-499.3422 -267.8052,-485.607 -268.6902,-487.2672 -252.8046,-501.0492 -251.9172,-499.3422 -267.8052))",,POINT(-493.3542 -260.3178),01030000000100000005000000F241CF66D56680C0B4EA73B5153D72C0F241CF66D56680C068D5E76A2B9A6CC0E3839ECDAADD7CC068D5E76A2B9A6CC0E3839ECDAADD7CC0B4EA73B5153D72C0F241CF66D56680C0B4EA73B5153D72C0,557.820512041713982,-493.3542,-260.3178,117.818320577,"POLYGON((0.599662 118.20537,0.587345 118.956103,0.580951 117.421246,0.593514 116.692306,0.599662 118.20537))",,POINT(0.59034540936352 117.818320577002),0.590345409364,2.6e-06 W / m2
5,12132,2014-08-02T10:43:00,2014-08-02T10:47:00,2014-08-02T10:57:00,C1.6,GOES,,-44,-19,-44.5,-43.5,"POLYGON((0.775028 121.242051,0.765561 121.777774,0.760627 120.594968,0.770303 120.067225,0.775028 121.242051))",,POINT(0.767883607525092 120.919881364896),"POLYGON((-153.11114 -19.5,-152.11114 -19.5,-152.11114 -18.5,-153.11114 -18.5,-153.11114 -19.5))",,POINT(-152.61114 -19),-152.61114,-19,"POLYGON((-44.5 -19.5,-43.5 -19.5,-43.5 -18.5,-44.5 -18.5,-44.5 -19.5))",,POINT(-44 -19),-44,-19,"POLYGON((-626.166 -379.848,-614.982 -380.9748,-618.702 -365.826,-629.958 -364.6926,-626.166 -379.848))",,POINT(-622.5 -372.852),0103000000010000000500000000000000005C84C01283C0CAA11D79C000000000005C84C01283C0CAA17D75C000000000008C82C01283C0CAA17D75C000000000008C82C01283C0CAA11D79C000000000005C84C01283C0CAA11D79C0,725.620330409781218,-622.5,-372.852,120.919881365,"POLYGON((0.775028 121.242051,0.765561 121.777774,0.760627 120.594968,0.770303 120.067225,0.775028 121.242051))",,POINT(0.767883607525092 120.919881364896),0.767883607525,1.6e-06 W / m2
6,12132,2014-08-02T13:00:00,2014-08-02T13:03:00,2014-08-02T13:06:00,C1.6,GOES,,-40,-18,-40.5,-39.5,"POLYGON((0.730987 122.306986,0.720898 122.92069,0.715202 121.685515,0.725515 121.081087,0.730987 122.306986))",,POINT(0.723147886456443 121.997997673279),"POLYGON((-150.36936 -18.5,-149.36936 -18.5,-149.36936 -17.5,-150.36936 -17.5,-150.36936 -18.5))",,POINT(-149.86936 -18),-149.86936,-18,"POLYGON((-40.5 -18.5,-39.5 -18.5,-39.5 -17.5,-40.5 -17.5,-40.5 -18.5))",,POINT(-40 -18),-40,-18,"POLYGON((-583.8312 -369.1824,-571.8402 -370.233,-575.1078 -354.993,-587.1672 -353.9376,-583.8312 -369.1824))",,POINT(-579.531 -362.103),010300000001000000050000006891ED7C3F0483C0CFF753E3A57178C06891ED7C3F0483C0CFF753E3A5D174C06891ED7C3F3481C0CFF753E3A5D174C06891ED7C3F3481C0CFF753E3A57178C06891ED7C3F0483C0CFF753E3A57178C0,683.355516967559083,-579.531,-362.103,121.997997673,"POLYGON((0.730987 122.306986,0.720898 122.92069,0.715202 121.685515,0.725515 121.081087,0.730987 122.306986))",,POINT(0.723147886456443 121.997997673279),0.723147886456,1.6e-06 W / m2
7,12132,2014-08-02T13:12:00,2014-08-02T13:28:00,2014-08-02T13:38:00,C2.7,GOES,,-40,-18,-40.5,-39.5,"POLYGON((0.730991 122.307464,0.720902 122.921171,0.715206 121.686008,0.725519 121.081576,0.730991 122.307464))",,POINT(0.723151651143414 121.99848297591),"POLYGON((-150.47957 -18.5,-149.47957 -18.5,-149.47957 -17.5,-150.47957 -17.5,-150.47957 -18.5))",,POINT(-149.97957 -18),-149.97957,-18,"POLYGON((-40.5 -18.5,-39.5 -18.5,-39.5 -17.5,-40.5 -17.5,-40.5 -18.5))",,POINT(-40 -18),-40,-18,"POLYGON((-583.8318 -369.1896,-571.8408 -370.2402,-575.1084 -355.0002,-587.1678 -353.9448,-583.8318 -369.1896))",,POINT(-579.5316 -362.1102),010300000001000000050000006E3480B7401A83C04F401361C39D78C06E3480B7401A83C04F401361C3A574C06E3480B7401E81C04F401361C3A574C06E3480B7401E81C04F401361C39D78C06E3480B7401A83C04F401361C39D78C0,683.35984103735575,-579.5316,-362.1102,121.998482976,"POLYGON((0.730991 122.307464,0.720902 122.921171,0.715206 121.686008,0.725519 121.081576,0.730991 122.307464))",,POINT(0.723151651143414 121.99848297591),0.723151651143,2.7e-06 W / m2
8,12134,2014-08-03T01:40:00,2014-08-03T01:46:00,2014-08-03T01:53:00,C2.3,GOES,,-69,9,-69.5,-68.5,"POLYGON((0.934594 83.146275,0.928314 83.202537,0.927995 82.124483,0.934278 82.075697,0.934594 83.146275))",,POINT(0.931320843119246 82.6375924698529),"POLYGON((173.65079 8.5,174.65079 8.5,174.65079 9.5,173.65079 9.5,173.65079 8.5))",,POINT(174.15079 9),174.15079,9,"POLYGON((-69.5 8.5,-68.5 8.5,-68.5 9.5,-69.5 9.5,-69.5 8.5))",,POINT(-69 9),-69,9,"POLYGON((-876.918 105.4002,-871.128 103.8366,-868.722 120.1668,-874.5 121.725,-876.918 105.4002))",,POINT(-872.88 112.785),01030000000100000005000000D7A3703D0A3D8CC00AD7A3703D825440D7A3703D0A3D8CC085EB51B81EF16140D7A3703D0A518AC085EB51B81EF16140D7A3703D0A518AC00AD7A3703D825440D7A3703D0A3D8CC00AD7A3703D825440,880.136325023004588,-872.88,112.785,82.6375924699,"POLYGON((0.934594 83.146275,0.928314 83.202537,0.927995 82.124483,0.934278 82.075697,0.934594 83.146275))",,POINT(0.931320843119246 82.6375924698529),0.931320843119,2.3e-06 W / m2
9,12134,2014-08-03T02:35:00,2014-08-03T02:40:00,2014-08-03T02:44:00,C1.3,GOES,,-71,9,-71.5,-70.5,"POLYGON((0.946315 83.028797,0.940592 83.089023,0.940279 82.025508,0.946 81.971927,0.946315 83.028797))",,POINT(0.943327360620333 82.5291885900033),"POLYGON((171.14567 8.5,172.14567 8.5,172.14567 9.5,171.14567 9.5,171.14567 8.5))",,POINT(171.64567 9),171.64567,9,"POLYGON((-71.5 8.5,-70.5 8.5,-70.5 9.5,-71.5 9.5,-71.5 8.5))",,POINT(-71 9),-71,9,"POLYGON((-887.7 108.543,-882.444 106.959,-880.014 123.2784,-885.252 124.8564,-887.7 108.543))",,POINT(-883.92 115.9122),010300000001000000050000008FC2F5285C818CC051DA1B7C61EA55408FC2F5285C818CC029ED0DBE300562408FC2F5285CBD8AC029ED0DBE300562408FC2F5285CBD8AC051DA1B7C61EA55408FC2F5285C818CC051DA1B7C61EA5540,891.487635645520299,-883.92,115.9122,82.52918859,"POLYGON((0.946315 83.028797,0.940592 83.089023,0.940279 82.025508,0.946 81.971927,0.946315 83.028797))",,POINT(0.943327360620333 82.5291885900033),0.94332736062,1.3e-06 W / m2
