,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,11850,2013-10-01T00:25:00,2013-10-01T00:28:00,2013-10-01T00:32:00,B4.3,GOES,,0,0,-90.0,90.0,"POLYGON((0.992598 180.000005,0.992598 179.999995,0.993676 0,0.993676 0,0.992598 180.000005))",,POINT(0.117520329565938 180),"POLYGON((-127.87003 -89.9,51.92997 -89.9,51.92997 89.9,-127.87003 89.9,-127.87003 -89.9))",,POINT(-37.97003 0),-37.97003,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -950.682,-8.4e-05 -950.682,0 951.714,-0 951.714,8.4e-05 -950.682))",,POINT(0 -112.5576),,112.557600000000008,0.0,-112.5576,180.0,"POLYGON((0.992598 180.000005,0.992598 179.999995,0.993676 0,0.993676 0,0.992598 180.000005))",,POINT(0.117520329565938 180),0.117520329566,4.3e-07 W / m2
1,0,2013-10-02T01:53:00,2013-10-02T01:56:00,2013-10-02T01:58:00,B5.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.992702 180.000005,0.992702 179.999995,0.993773 0,0.993773 0,0.992702 180.000005))",,POINT(0.116634121996472 180),"POLYGON((-141.8719 -89.9,37.9281 -89.9,37.9281 89.9,-141.8719 89.9,-141.8719 -89.9))",,POINT(-51.9719 0),-51.9719,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -951.066,-8.4e-05 -951.066,0 952.092,-0 952.092,8.4e-05 -951.066))",,POINT(0 -111.7422),,111.742200000000011,0.0,-111.7422,180.0,"POLYGON((0.992702 180.000005,0.992702 179.999995,0.993773 0,0.993773 0,0.992702 180.000005))",,POINT(0.116634121996472 180),0.116634121996,5.9e-07 W / m2
2,11857,2013-10-02T10:46:00,2013-10-02T10:52:00,2013-10-02T11:01:00,B6.1,GOES,,0,0,-90.0,90.0,"POLYGON((0.992743 180.000005,0.992743 179.999995,0.993807 0,0.993807 0,0.992743 180.000005))",,POINT(0.116315704991391 180),"POLYGON((-146.75596 -89.9,33.04404 -89.9,33.04404 89.9,-146.75596 89.9,-146.75596 -89.9))",,POINT(-56.85596 0),-56.85596,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -951.204,-8.4e-05 -951.204,0 952.224,-0 952.224,8.4e-05 -951.204))",,POINT(0 -111.4488),,111.448800000000006,0.0,-111.4488,180.0,"POLYGON((0.992743 180.000005,0.992743 179.999995,0.993807 0,0.993807 0,0.992743 180.000005))",,POINT(0.116315704991391 180),0.116315704991,6.1e-07 W / m2
3,0,2013-10-02T19:54:00,2013-10-02T21:51:00,2013-10-02T23:20:00,C1.5,GOES,,0,0,-90.0,90.0,"POLYGON((0.992779 180.000005,0.992779 179.999995,0.993844 0,0.993844 0,0.992779 180.000005))",,POINT(0.115983834176807 180),"POLYGON((-151.77742 -89.9,28.02258 -89.9,28.02258 89.9,-151.77742 89.9,-151.77742 -89.9))",,POINT(-61.87742 0),-61.87742,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -951.342,-8.4e-05 -951.342,0 952.362,-0 952.362,8.4e-05 -951.342))",,POINT(0 -111.1428),,111.142799999999994,0.0,-111.1428,180.0,"POLYGON((0.992779 180.000005,0.992779 179.999995,0.993844 0,0.993844 0,0.992779 180.000005))",,POINT(0.115983834176807 180),0.115983834177,1.5e-06 W / m2
4,0,2013-10-02T23:29:00,2013-10-03T00:06:00,2013-10-03T00:41:00,C1.5,GOES,,-47,-13,-47.5,-46.5,"POLYGON((0.782403 113.225466,0.772371 113.662829,0.7685 112.441785,0.7787 112.016388,0.782403 113.225466))",,POINT(0.775499274007667 112.83616954494),"POLYGON((-111.34751 -13.5,-110.34751 -13.5,-110.34751 -12.5,-111.34751 -12.5,-111.34751 -13.5))",,POINT(-110.84751 -13),-110.84751,-13,"POLYGON((-47.5 -13.5,-46.5 -13.5,-46.5 -12.5,-47.5 -12.5,-47.5 -13.5))",,POINT(-47 -13),-47,-13,"POLYGON((-689.016 -295.6752,-677.934 -297.0678,-680.682 -281.1378,-691.812 -279.7404,-689.016 -295.6752))",,POINT(-684.912 -288.4194),010300000001000000050000009EEFA7C64B4D86C0143FC6DCB5D273C09EEFA7C64B4D86C0143FC6DCB53A70C09EEFA7C64B8184C0143FC6DCB53A70C09EEFA7C64B8184C0143FC6DCB5D273C09EEFA7C64B4D86C0143FC6DCB5D273C0,743.162295895291095,-684.912,-288.4194,112.836169545,"POLYGON((0.782403 113.225466,0.772371 113.662829,0.7685 112.441785,0.7787 112.016388,0.782403 113.225466))",,POINT(0.775499274007667 112.83616954494),0.775499274008,1.5e-06 W / m2
5,11857,2013-10-03T19:44:00,2013-10-03T20:23:00,2013-10-03T20:49:00,C1.8,GOES,,0,0,-90.0,90.0,"POLYGON((0.992887 180.000005,0.992887 179.999995,0.993945 0,0.993945 0,0.992887 180.000005))",,POINT(0.115092885590827 180),"POLYGON((-164.88062 -89.9,14.91938 -89.9,14.91938 89.9,-164.88062 89.9,-164.88062 -89.9))",,POINT(-74.98062 0),-74.98062,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -951.714,-8.4e-05 -951.714,0 952.728,-0 952.728,8.4e-05 -951.714))",,POINT(0 -110.3202),,110.3202,0.0,-110.3202,180.0,"POLYGON((0.992887 180.000005,0.992887 179.999995,0.993945 0,0.993945 0,0.992887 180.000005))",,POINT(0.115092885590827 180),0.115092885591,1.8e-06 W / m2
6,11856,2013-10-04T03:17:00,2013-10-04T03:32:00,2013-10-04T03:52:00,C2.5,GOES,,-57,8,-57.5,-56.5,"POLYGON((0.841133 85.296499,0.831635 85.357269,0.831203 84.152546,0.840693 84.105533,0.841133 85.296499))",,POINT(0.836185486342519 84.7283575762138),"POLYGON((-136.63141 7.5,-135.63141 7.5,-135.63141 8.5,-136.63141 8.5,-136.63141 7.5))",,POINT(-136.13141 8),-136.13141,8,"POLYGON((-57.5 7.5,-56.5 7.5,-56.5 8.5,-57.5 8.5,-57.5 7.5))",,POINT(-57 8),-57,8,"POLYGON((-803.61 66.1182,-794.604 64.5288,-792.66 81.1788,-801.642 82.7634,-803.61 66.1182))",,POINT(-798.192 73.6476),01030000000100000005000000A8C64B3789EB89C0DE718A8EE4324540A8C64B3789EB89C0EF38454772395A40A8C64B3789F787C0EF38454772395A40A8C64B3789F787C0DE718A8EE4324540A8C64B3789EB89C0DE718A8EE4324540,801.582458546692578,-798.192,73.6476,84.7283575762,"POLYGON((0.841133 85.296499,0.831635 85.357269,0.831203 84.152546,0.840693 84.105533,0.841133 85.296499))",,POINT(0.836185486342519 84.7283575762138),0.836185486343,2.5e-06 W / m2
7,0,2013-10-04T17:02:00,2013-10-04T17:07:00,2013-10-04T17:10:00,B4.2,GOES,,0,0,-90.0,90.0,"POLYGON((0.992986 180.000005,0.992986 179.999995,0.994037 0,0.994037 0,0.992986 180.000005))",,POINT(0.114268280138976 180),"POLYGON((-176.59072 -89.9,3.20928 -89.9,3.20928 89.9,-176.59072 89.9,-176.59072 -89.9))",,POINT(-86.69072 0),-86.69072,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -952.05,-8.4e-05 -952.05,0 953.058,-0 953.058,8.4e-05 -952.05))",,POINT(0 -109.5576),,109.557600000000008,0.0,-109.5576,180.0,"POLYGON((0.992986 180.000005,0.992986 179.999995,0.994037 0,0.994037 0,0.992986 180.000005))",,POINT(0.114268280138976 180),0.114268280139,4.2e-07 W / m2
8,11857,2013-10-04T20:59:00,2013-10-04T21:10:00,2013-10-04T21:16:00,B4.9,GOES,,0,0,-90.0,90.0,"POLYGON((0.993001 180.000005,0.993001 179.999995,0.994053 0,0.994053 0,0.993001 180.000005))",,POINT(0.114112074759184 180),"POLYGON((-178.76229 -89.9,1.03771 -89.9,1.03771 89.9,-178.76229 89.9,-178.76229 -89.9))",,POINT(-88.86229 0),-88.86229,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -952.11,-8.4e-05 -952.11,0 953.118,-0 953.118,8.4e-05 -952.11))",,POINT(0 -109.413),,109.412999999999997,0.0,-109.413,180.0,"POLYGON((0.993001 180.000005,0.993001 179.999995,0.994053 0,0.994053 0,0.993001 180.000005))",,POINT(0.114112074759184 180),0.114112074759,4.9e-07 W / m2
9,11857,2013-10-05T04:34:00,2013-10-05T04:41:00,2013-10-05T04:48:00,B5.5,GOES,,0,0,-90.0,90.0,"POLYGON((0.993043 180.000005,0.993043 179.999995,0.994087 0,0.994087 0,0.993043 180.000005))",,POINT(0.113810133819153 180),"POLYGON((177.06871 -89.9,-3.13129 -89.9,-3.13129 89.9,177.06871 89.9,177.06871 -89.9))",,POINT(-93.03129 0),-93.03129,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.4e-05 -952.236,-8.4e-05 -952.236,0 953.238,-0 953.238,8.4e-05 -952.236))",,POINT(0 -109.1334),,109.133399999999995,0.0,-109.1334,180.0,"POLYGON((0.993043 180.000005,0.993043 179.999995,0.994087 0,0.994087 0,0.993043 180.000005))",,POINT(0.113810133819153 180),0.113810133819,5.5e-07 W / m2
