,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,0,2011-07-01T00:47:00,2011-07-01T01:08:00,2011-07-01T01:17:00,B2.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998565 180.000005,0.998565 179.999995,0.999011 0,0.999011 0,0.998565 180.000005))",,POINT(0.049450481644123 180),"POLYGON((-63.742141 -89.9,116.057859 -89.9,116.057859 89.9,-63.742141 89.9,-63.742141 -89.9))",,POINT(26.15786 0),26.15786,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.2e-05 -941.862,-8.2e-05 -941.862,0 942.282,-0 942.282,8.2e-05 -941.862))",,POINT(0 -46.64244),,46.6424400000000006,0.0,-46.64244,180.0,"POLYGON((0.998565 180.000005,0.998565 179.999995,0.999011 0,0.999011 0,0.998565 180.000005))",,POINT(0.049450481644123 180),0.0494504816441,,,,,,,,,,,,2.8e-07 W / m2
1,11243,2011-07-01T03:31:00,2011-07-01T03:36:00,2011-07-01T03:41:00,B3.3,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998549 180.000005,0.998549 179.999995,0.999 0,0.999 0,0.998549 180.000005))",,POINT(0.0496717172448071 180),"POLYGON((-65.249605 -89.9,114.550395 -89.9,114.550395 89.9,-65.249605 89.9,-65.249605 -89.9))",,POINT(24.650396 0),24.650396,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.2e-05 -941.844,-8.2e-05 -941.844,0 942.27,-0 942.27,8.2e-05 -941.844))",,POINT(0 -46.851),,46.8509999999999991,0.0,-46.851,180.0,"POLYGON((0.998549 180.000005,0.998549 179.999995,0.999 0,0.999 0,0.998549 180.000005))",,POINT(0.0496717172448071 180),0.0496717172448,,,,,,,,,,,,3.3e-07 W / m2
2,0,2011-07-01T06:12:00,2011-07-01T06:15:00,2011-07-01T06:17:00,B2.2,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998538 180.000005,0.998538 179.999995,0.99899 0,0.99899 0,0.998538 180.000005))",,POINT(0.0498887496658355 180),"POLYGON((-66.729492 -89.9,113.070508 -89.9,113.070508 89.9,-66.729492 89.9,-66.729492 -89.9))",,POINT(23.170509 0),23.170509,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.2e-05 -941.832,-8.2e-05 -941.832,0 942.258,-0 942.258,8.2e-05 -941.832))",,POINT(0 -47.0556),,47.0555999999999983,0.0,-47.0556,180.0,"POLYGON((0.998538 180.000005,0.998538 179.999995,0.99899 0,0.99899 0,0.998538 180.000005))",,POINT(0.0498887496658355 180),0.0498887496658,,,,,,,,,,,,2.2e-07 W / m2
3,11243,2011-07-01T07:14:00,2011-07-01T07:21:00,2011-07-01T07:26:00,B5.3,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998533 180.000005,0.998533 179.999995,0.998991 0,0.998991 0,0.998533 180.000005))",,POINT(0.0499722521978778 180),"POLYGON((-67.299386 -89.9,112.500614 -89.9,112.500614 89.9,-67.299386 89.9,-67.299386 -89.9))",,POINT(22.600616 0),22.600616,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.2e-05 -941.826,-8.2e-05 -941.826,0 942.258,-0 942.258,8.2e-05 -941.826))",,POINT(0 -47.13432),,47.1343200000000024,0.0,-47.13432,180.0,"POLYGON((0.998533 180.000005,0.998533 179.999995,0.998991 0,0.998991 0,0.998533 180.000005))",,POINT(0.0499722521978778 180),0.0499722521979,,,,,,,,,,,,5.3e-07 W / m2
4,11243,2011-07-01T08:28:00,2011-07-01T08:33:00,2011-07-01T08:36:00,B3.7,GOES,,-31,16,,UTC-HGS-TOPO,degrees,,-31.5,-30.5,"POLYGON((0.553988 65.830823,0.540657 65.244795,0.545803 63.513521,0.558894 64.132343,0.553988 65.830823))",,POINT(0.549803558795736 64.6810895156839),"POLYGON((-9.57958 15.5,-8.57958 15.5,-8.57958 16.5,-9.57958 16.5,-9.57958 15.5))",,POINT(-9.07958 16),-9.07958,16,"POLYGON((-31.5 15.5,-30.5 15.5,-30.5 16.5,-31.5 16.5,-31.5 15.5))",,POINT(-31 16),-31,16,"POLYGON((-476.7216 213.939,-463.0908 213.5388,-460.7718 229.5966,-474.3348 229.9938,-476.7216 213.939))",,POINT(-468.7656 221.7738),01030000000100000005000000151DC9E53FDC7EC0A2B437F8C2986840151DC9E53FDC7EC0A2B437F8C2D86E40151DC9E53FBC7BC0A2B437F8C2D86E40151DC9E53FBC7BC0A2B437F8C2986840151DC9E53FDC7EC0A2B437F8C2986840,518.579604409776266,-468.7656,221.7738,64.6810895157,"POLYGON((0.553988 65.830823,0.540657 65.244795,0.545803 63.513521,0.558894 64.132343,0.553988 65.830823))",,POINT(0.549803558795736 64.6810895156839),0.549803558796,,,,,,,,,,,,3.7e-07 W / m2
5,11244,2011-07-01T12:34:00,2011-07-01T12:40:00,2011-07-01T12:58:00,B4.1,GOES,,6,14,,UTC-HGS-TOPO,degrees,,5.5,6.5,"POLYGON((0.207714 333.211223,0.215961 329.20348,0.230671 331.493903,0.22303 335.296492,0.207714 333.211223))",,POINT(0.219185528174111 332.302216647275),"POLYGON((25.159233 13.5,26.159233 13.5,26.159233 14.5,25.159233 14.5,25.159233 13.5))",,POINT(25.659233 14),25.659233,14,"POLYGON((5.5 13.5,6.5 13.5,6.5 14.5,5.5 14.5,5.5 13.5))",,POINT(6 14),6,14,"POLYGON((88.3002 174.8898,104.2902 174.9726,103.836 191.1936,87.9156 191.1114,88.3002 174.8898))",,POINT(96.093 183.0474),01030000000100000005000000CBA145B6F3C55140933A014D84C16340CBA145B6F3C55140933A014D84016A40CBA145B6F3455E40933A014D84016A40CBA145B6F3455E40933A014D84C16340CBA145B6F3C55140933A014D84C16340,206.737068025451123,96.093,183.0474,332.302216647,"POLYGON((0.207714 333.211223,0.215961 329.20348,0.230671 331.493903,0.22303 335.296492,0.207714 333.211223))",,POINT(0.219185528174111 332.302216647275),0.219185528174,,,,,,,,,,,,4.1e-07 W / m2
6,11243,2011-07-01T21:05:00,2011-07-01T21:11:00,2011-07-01T21:17:00,B2.4,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998473 180.000005,0.998473 179.999995,0.998938 0,0.998938 0,0.998473 180.000005))",,POINT(0.0510892493638677 180),"POLYGON((-74.937775 -89.9,104.862225 -89.9,104.862225 89.9,-74.937775 89.9,-74.937775 -89.9))",,POINT(14.962227 0),14.962227,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.2e-05 -941.76,-8.2e-05 -941.76,0 942.198,-0 942.198,8.2e-05 -941.76))",,POINT(0 -48.18738),,48.1873800000000045,0.0,-48.18738,180.0,"POLYGON((0.998473 180.000005,0.998473 179.999995,0.998938 0,0.998938 0,0.998473 180.000005))",,POINT(0.0510892493638677 180),0.0510892493639,,,,,,,,,,,,2.4e-07 W / m2
7,11242,2011-07-02T11:17:00,2011-07-02T11:21:00,2011-07-02T11:25:00,B1.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.998412 180.000005,0.998412 179.999995,0.998883 0,0.998883 0,0.998412 180.000005))",,POINT(0.0522295203365245 180),"POLYGON((-82.769138 -89.9,97.030862 -89.9,97.030862 89.9,-82.769138 89.9,-82.769138 -89.9))",,POINT(7.130863 0),7.130863,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.2e-05 -941.694,-8.2e-05 -941.694,0 942.138,-0 942.138,8.2e-05 -941.694))",,POINT(0 -49.26246),,49.2624600000000044,0.0,-49.26246,180.0,"POLYGON((0.998412 180.000005,0.998412 179.999995,0.998883 0,0.998883 0,0.998412 180.000005))",,POINT(0.0522295203365245 180),0.0522295203365,,,,,,,,,,,,1.7e-07 W / m2
8,11244,2011-07-02T23:06:00,2011-07-02T23:10:00,2011-07-02T23:13:00,B3.7,GOES,,23,16,,UTC-HGS-TOPO,degrees,,22.5,23.5,"POLYGON((0.431054 300.789857,0.44464 299.80312,0.451714 301.802301,0.438469 302.828929,0.431054 300.789857))",,POINT(0.441411639111636 301.305533566811),"POLYGON((23.113961 15.5,24.113961 15.5,24.113961 16.5,23.113961 16.5,23.113961 15.5))",,POINT(23.61396148 16),23.61396148,16,"POLYGON((22.5 15.5,23.5 15.5,23.5 16.5,22.5 16.5,22.5 15.5))",,POINT(23 16),23,16,"POLYGON((349.2594 208.1166,363.9108 208.44,362.088 224.5242,347.5098 224.2032,349.2594 208.1166))",,POINT(355.719 216.3276),010300000001000000050000002FDD240681AB74406DC5FEB27BEA67402FDD240681AB74406DC5FEB27B2A6E402FDD240681CB77406DC5FEB27B2A6E402FDD240681CB77406DC5FEB27BEA67402FDD240681AB74406DC5FEB27BEA6740,416.333565164712581,355.719,216.3276,301.305533567,"POLYGON((0.431054 300.789857,0.44464 299.80312,0.451714 301.802301,0.438469 302.828929,0.431054 300.789857))",,POINT(0.441411639111636 301.305533566811),0.441411639112,,,,,,,,,,,,3.7e-07 W / m2
9,11244,2011-07-03T00:01:00,2011-07-03T00:24:00,2011-07-03T00:33:00,B9.5,GOES,,24,14,,UTC-HGS-TOPO,degrees,,23.5,24.5,"POLYGON((0.431759 295.609934,0.445987 294.788,0.451886 296.860044,0.437958 297.733571,0.431759 295.609934))",,POINT(0.441840900907023 296.247266776244),"POLYGON((23.608421 13.5,24.608421 13.5,24.608421 14.5,23.608421 14.5,23.608421 13.5))",,POINT(24.10842074 14),24.10842074,14,"POLYGON((23.5 13.5,24.5 13.5,24.5 14.5,23.5 14.5,23.5 13.5))",,POINT(24 14),24,14,"POLYGON((367.2216 176.0214,381.8928 176.3622,380.2296 192.5682,365.622 192.2292,367.2216 176.0214))",,POINT(373.77 184.3008),01030000000100000005000000B81E85EB51CC754061545227A0E96340B81E85EB51CC754061545227A0296A40B81E85EB51EC784061545227A0296A40B81E85EB51EC784061545227A0E96340B81E85EB51CC754061545227A0E96340,416.738284515161865,373.77,184.3008,296.247266776,"POLYGON((0.431759 295.609934,0.445987 294.788,0.451886 296.860044,0.437958 297.733571,0.431759 295.609934))",,POINT(0.441840900907023 296.247266776244),0.441840900907,,,,,,,,,,,,9.5e-07 W / m2
