,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,flux
0,11834,2013-09-01T14:16:00,2013-09-01T14:20:00,2013-09-01T14:25:00,C1.7,GOES,,31,11,30.5,31.5,"POLYGON((0.506603 278.502148,0.521353 278.383099,0.522456 280.301577,0.5078 280.475472,0.506603 278.502148))",,POINT(0.514516892104321 279.414780799078),"POLYGON((20.97113 10.5,21.97113 10.5,21.97113 11.5,20.97113 11.5,20.97113 10.5))",,POINT(21.47113 11),21.47113,11,"POLYGON((30.5 10.5,31.5 10.5,31.5 11.5,30.5 11.5,30.5 10.5))",,POINT(31 11),31,11,"POLYGON((476.133 71.1768,490.1478 72.231,488.4858 88.7868,474.519 87.7368,476.133 71.1768))",,POINT(482.3586 79.9818),0103000000010000000500000088855AD3BC517C403C9B559FAB5D494088855AD3BC517C409ECDAACFD54E5B4088855AD3BCF97F409ECDAACFD54E5B4088855AD3BCF97F403C9B559FAB5D494088855AD3BC517C403C9B559FAB5D4940,488.944687388256625,482.3586,79.9818,279.414780799,"POLYGON((0.506603 278.502148,0.521353 278.383099,0.522456 280.301577,0.5078 280.475472,0.506603 278.502148))",,POINT(0.514516892104321 279.414780799078),0.514516892104,1.7e-06 W / m2
1,11834,2013-09-01T16:58:00,2013-09-01T17:03:00,2013-09-01T17:08:00,B6.7,GOES,,32,11,31.5,32.5,"POLYGON((0.52135 278.380484,0.53595 278.273904,0.536962 280.141003,0.522452 280.298988,0.52135 278.380484))",,POINT(0.529145639483999 279.272844120746),"POLYGON((20.48512 10.5,21.48512 10.5,21.48512 11.5,20.48512 11.5,20.48512 10.5))",,POINT(20.98512 11),20.98512,11,"POLYGON((31.5 10.5,32.5 10.5,32.5 11.5,31.5 11.5,31.5 10.5))",,POINT(32 11),32,11,"POLYGON((490.1604 72.21,504.0246 73.2948,502.3158 89.847,488.499 88.7664,490.1604 72.21))",,POINT(496.2882 81.0288),01030000000100000005000000526B9A779C747D40F80FE9B7AF034C40526B9A779C747D40FC87F4DBD7815A40A935CD3B4E4A8040FC87F4DBD7815A40A935CD3B4E4A8040F80FE9B7AF034C40526B9A779C747D40F80FE9B7AF034C40,502.859467335238776,496.2882,81.0288,279.272844121,"POLYGON((0.52135 278.380484,0.53595 278.273904,0.536962 280.141003,0.522452 280.298988,0.52135 278.380484))",,POINT(0.529145639483999 279.272844120746),0.529145639484,6.7e-07 W / m2
2,0,2013-09-02T11:04:00,2013-09-02T11:08:00,2013-09-02T11:13:00,B4.6,GOES,,0,0,-90.0,90.0,"POLYGON((0.991515 180.000005,0.991515 179.999995,0.992664 0,0.992664 0,0.991515 180.000005))",,POINT(0.126128765825184 180),"POLYGON((-110.87652 -89.9,68.92348 -89.9,68.92348 89.9,-110.87652 89.9,-110.87652 -89.9))",,POINT(-20.97652 0),-20.97652,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -942.426,-8.3e-05 -942.426,0 943.518,-0 943.518,8.3e-05 -942.426))",,POINT(0 -119.8842),,119.884200000000007,0.0,-119.8842,180.0,"POLYGON((0.991515 180.000005,0.991515 179.999995,0.992664 0,0.992664 0,0.991515 180.000005))",,POINT(0.126128765825184 180),0.126128765825,4.6e-07 W / m2
3,11834,2013-09-02T13:36:00,2013-09-02T14:01:00,2013-09-02T14:08:00,B5.3,GOES,,0,0,-90.0,90.0,"POLYGON((0.99151 180.000005,0.99151 179.999995,0.992659 0,0.992659 0,0.99151 180.000005))",,POINT(0.126151520254655 180),"POLYGON((-112.27076 -89.9,67.52924 -89.9,67.52924 89.9,-112.27076 89.9,-112.27076 -89.9))",,POINT(-22.37076 0),-22.37076,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -942.444,-8.3e-05 -942.444,0 943.536,-0 943.536,8.3e-05 -942.444))",,POINT(0 -119.9088),,119.908799999999999,0.0,-119.9088,180.0,"POLYGON((0.99151 180.000005,0.99151 179.999995,0.992659 0,0.992659 0,0.99151 180.000005))",,POINT(0.126151520254655 180),0.126151520255,5.3e-07 W / m2
4,11836,2013-09-03T02:56:00,2013-09-03T03:01:00,2013-09-03T03:06:00,B5.9,GOES,,14,13,13.5,14.5,"POLYGON((0.248185 292.714766,0.263768 291.425966,0.269722 294.950792,0.254595 296.415393,0.248185 292.714766))",,POINT(0.258936829395377 293.876174802183),"POLYGON((-16.20876 12.5,-15.20876 12.5,-15.20876 13.5,-16.20876 13.5,-16.20876 12.5))",,POINT(-15.70876 13),-15.70876,13,"POLYGON((13.5 12.5,14.5 12.5,14.5 13.5,13.5 13.5,13.5 12.5))",,POINT(14 13),14,13,"POLYGON((217.635 91.1046,233.4186 91.5978,232.4778 108.1632,216.7584 107.6724,217.635 91.1046))",,POINT(225.09 99.6342),010300000001000000050000007B14AE47E1026940E3C798BB96A852407B14AE47E1026940E3C798BB96285F407B14AE47E1426F40E3C798BB96285F407B14AE47E1426F40E3C798BB96A852407B14AE47E1026940E3C798BB96A85240,246.15540195096267,225.09,99.6342,293.876174802,"POLYGON((0.248185 292.714766,0.263768 291.425966,0.269722 294.950792,0.254595 296.415393,0.248185 292.714766))",,POINT(0.258936829395377 293.876174802183),0.258936829395,5.9e-07 W / m2
5,11834,2013-09-03T10:43:00,2013-09-03T10:52:00,2013-09-03T10:58:00,B6.6,GOES,,0,0,-90.0,90.0,"POLYGON((0.991486 180.000005,0.991486 179.999995,0.992635 0,0.992635 0,0.991486 180.000005))",,POINT(0.126325301235234 180),"POLYGON((-123.89225 -89.9,55.90775 -89.9,55.90775 89.9,-123.89225 89.9,-123.89225 -89.9))",,POINT(-33.99225 0),-33.99225,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.3e-05 -942.618,-8.3e-05 -942.618,0 943.71,-0 943.71,8.3e-05 -942.618))",,POINT(0 -120.099),,120.099000000000004,0.0,-120.099,180.0,"POLYGON((0.991486 180.000005,0.991486 179.999995,0.992635 0,0.992635 0,0.991486 180.000005))",,POINT(0.126325301235234 180),0.126325301235,6.6e-07 W / m2
6,11834,2013-09-03T14:14:00,2013-09-03T14:21:00,2013-09-03T14:30:00,B8.8,GOES,,57,10,56.5,57.5,"POLYGON((0.830094 276.607575,0.839588 276.657177,0.83923 277.850674,0.829756 277.814895,0.830094 276.607575))",,POINT(0.834685519962328 277.232114312835),"POLYGON((20.5724 9.5,21.5724 9.5,21.5724 10.5,20.5724 10.5,20.5724 9.5))",,POINT(21.0724 10),21.0724,10,"POLYGON((56.5 9.5,57.5 9.5,57.5 10.5,56.5 10.5,56.5 9.5))",,POINT(57 10),57,10,"POLYGON((783.966 90.813,792.852 92.538,790.416 108.9858,781.56 107.2674,783.966 90.813))",,POINT(787.26 99.9024),01030000000100000005000000AE47E17A14D2874044FAEDEBC0B95240AE47E17A14D2874044FAEDEBC0395F40AE47E17A1462894044FAEDEBC0395F40AE47E17A1462894044FAEDEBC0B95240AE47E17A14D2874044FAEDEBC0B95240,793.573435244502093,787.26,99.9024,277.232114313,"POLYGON((0.830094 276.607575,0.839588 276.657177,0.83923 277.850674,0.829756 277.814895,0.830094 276.607575))",,POINT(0.834685519962328 277.232114312835),0.834685519962,8.8e-07 W / m2
7,11834,2013-09-03T17:26:00,2013-09-03T17:51:00,2013-09-03T18:11:00,C1.3,GOES,,59,12,58.5,59.5,"POLYGON((0.84819 279.069668,0.857142 279.098666,0.856945 280.268081,0.848019 280.251551,0.84819 279.069668))",,POINT(0.852593475302309 279.671466579059),"POLYGON((20.81134 11.5,21.81134 11.5,21.81134 12.5,20.81134 12.5,20.81134 11.5))",,POINT(21.31134 12),21.31134,12,"POLYGON((58.5 11.5,59.5 11.5,59.5 12.5,58.5 12.5,58.5 11.5))",,POINT(59 12),59,12,"POLYGON((796.356 127.1232,804.696 128.8722,801.714 145.2348,793.404 143.493,796.356 127.1232))",,POINT(799.104 136.1838),0103000000010000000500000046B6F3FDD41688404E401361C3FB5A4046B6F3FDD416884027A089B0E18D644046B6F3FDD4DA894027A089B0E18D644046B6F3FDD4DA89404E401361C3FB5A4046B6F3FDD41688404E401361C3FB5A40,810.625209451593719,799.104,136.1838,279.671466579,"POLYGON((0.84819 279.069668,0.857142 279.098666,0.856945 280.268081,0.848019 280.251551,0.84819 279.069668))",,POINT(0.852593475302309 279.671466579059),0.852593475302,1.3e-06 W / m2
8,11837,2013-09-03T21:30:00,2013-09-03T21:33:00,2013-09-03T21:39:00,B6.9,GOES,,30,-17,29.5,30.5,"POLYGON((0.620937 229.383428,0.631293 230.310635,0.623211 231.599766,0.612572 230.677221,0.620937 229.383428))",,POINT(0.621984280224152 230.493160172595),"POLYGON((-10.42667 -17.5,-9.42667 -17.5,-9.42667 -16.5,-10.42667 -16.5,-10.42667 -17.5))",,POINT(-9.92667 -17),-9.92667,-17,"POLYGON((29.5 -17.5,30.5 -17.5,30.5 -16.5,29.5 -16.5,29.5 -17.5))",,POINT(30 -17),30,-17,"POLYGON((448.1592 -384.3438,461.8974 -383.3298,464.3826 -368.0682,450.5706 -369.087,448.1592 -384.3438))",,POINT(456.2874 -376.2258),01030000000100000005000000EE0DBE3099F47A40FDF675E09C1379C0EE0DBE3099F47A40FDF675E09CF375C0EE0DBE3099147E40FDF675E09CF375C0EE0DBE3099147E40FDF675E09C1379C0EE0DBE3099F47A40FDF675E09C1379C0,591.391616430601857,456.2874,-376.2258,230.493160173,"POLYGON((0.620937 229.383428,0.631293 230.310635,0.623211 231.599766,0.612572 230.677221,0.620937 229.383428))",,POINT(0.621984280224152 230.493160172595),0.621984280224,6.9e-07 W / m2
9,11837,2013-09-03T23:18:00,2013-09-03T23:22:00,2013-09-03T23:27:00,B7.4,GOES,,30,-17,29.5,30.5,"POLYGON((0.620943 229.382727,0.631299 230.309957,0.623218 231.599043,0.612578 230.676474,0.620943 229.382727))",,POINT(0.6219903217707 230.492511817923),"POLYGON((-11.41726 -17.5,-10.41726 -17.5,-10.41726 -16.5,-11.41726 -16.5,-11.41726 -17.5))",,POINT(-10.91726 -17),-10.91726,-17,"POLYGON((29.5 -17.5,30.5 -17.5,30.5 -16.5,29.5 -16.5,29.5 -17.5))",,POINT(30 -17),30,-17,"POLYGON((448.167 -384.36,461.9058 -383.346,464.391 -368.0844,450.5784 -369.1032,448.167 -384.36))",,POINT(456.2958 -376.2414),0103000000010000000500000083E2C798BBF47A4012143FC6DC1379C083E2C798BBF47A4012143FC6DCF375C083E2C798BB147E4012143FC6DCF375C083E2C798BB147E4012143FC6DC1379C083E2C798BBF47A4012143FC6DC1379C0,591.408021734233898,456.2958,-376.2414,230.492511818,"POLYGON((0.620943 229.382727,0.631299 230.309957,0.623218 231.599043,0.612578 230.676474,0.620943 229.382727))",,POINT(0.6219903217707 230.492511817923),0.621990321771,7.4e-07 W / m2
