,ar_noaanum,event_starttime,event_peaktime,event_endtime,fl_goescls,obs_instrument,obs_title,event_coord1,event_coord2,event_coord3,event_coordsys,event_coordunit,event_description,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r,fl_efoldtime,fl_efoldtimeunit,fl_fluence,fl_fluenceunit,fl_halphaclass,fl_peakem,fl_peakemunit,fl_peakflux,fl_peakfluxunit,fl_peaktemp,fl_peaktempunit,flux
0,10564,2004-03-01T05:44:00,2004-03-01T05:47:00,2004-03-01T05:58:00,B2.3,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992645 180.000005,0.992645 179.999995,0.99148 0,0.99148 0,0.992645 180.000005))",,POINT(0.12634023676175 0),"POLYGON((1.484513 -89.9,-178.715487 -89.9,-178.715487 89.9,1.484513 89.9,1.484513 -89.9))",,POINT(91.384513 0),91.384513,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.636,-8.5e-05 -960.636,0 959.508,-0 959.508,8.5e-05 -960.636))",,POINT(0 122.2662),,122.266199999999998,0.0,122.2662,0.0,"POLYGON((0.992645 180.000005,0.992645 179.999995,0.99148 0,0.99148 0,0.992645 180.000005))",,POINT(0.12634023676175 0),0.126340236762,,,,,,,,,,,,2.3e-07 W / m2
1,10564,2004-03-01T16:01:00,2004-03-01T16:08:00,2004-03-01T16:16:00,B4.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992636 180.000005,0.992636 179.999995,0.991464 0,0.991464 0,0.992636 180.000005))",,POINT(0.126416524525575 0),"POLYGON((-4.159731 -89.9,175.640269 -89.9,175.640269 89.9,-4.159731 89.9,-4.159731 -89.9))",,POINT(85.740269 0),85.740269,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.528,-8.5e-05 -960.528,0 959.394,-0 959.394,8.5e-05 -960.528))",,POINT(0 122.3274),,122.327400000000011,0.0,122.3274,0.0,"POLYGON((0.992636 180.000005,0.992636 179.999995,0.991464 0,0.991464 0,0.992636 180.000005))",,POINT(0.126416524525575 0),0.126416524526,,,,,,,,,,,,4.8e-07 W / m2
2,10564,2004-03-02T06:56:00,2004-03-02T06:59:00,2004-03-02T07:02:00,B2.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992625 180.000005,0.992625 179.999995,0.991453 0,0.991453 0,0.992625 180.000005))",,POINT(0.126514973871885 0),"POLYGON((-12.347237 -89.9,167.452763 -89.9,167.452763 89.9,-12.347237 89.9,-12.347237 -89.9))",,POINT(77.552764 0),77.552764,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.372,-8.5e-05 -960.372,0 959.238,-0 959.238,8.5e-05 -960.372))",,POINT(0 122.4042),,122.404200000000003,0.0,122.4042,0.0,"POLYGON((0.992625 180.000005,0.992625 179.999995,0.991453 0,0.991453 0,0.992625 180.000005))",,POINT(0.126514973871885 0),0.126514973872,,,,,,,,,,,,2.8e-07 W / m2
3,10564,2004-03-02T16:01:00,2004-03-02T16:08:00,2004-03-02T16:16:00,B4.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.992619 179.899194,0.992619 180.100806,0.991447 359.899198,0.991447 0.100802,0.992619 179.899194))",,POINT(0.126567612012142 0),"POLYGON((-17.333012 -89.9,162.466988 -89.9,162.466988 89.9,-17.333012 89.9,-17.333012 -89.9))",,POINT(72.566988 0),72.566988,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.689516 -960.276,1.689516 -960.276,1.687452 959.142,-1.687452 959.142,-1.689516 -960.276))",,POINT(0 122.4438),,122.443799999999996,0.0,122.4438,0.0,"POLYGON((0.992619 179.899194,0.992619 180.100806,0.991447 359.899198,0.991447 0.100802,0.992619 179.899194))",,POINT(0.126567612012142 0),0.126567612012,,,,,,,,,,,,4.8e-07 W / m2
4,10567,2004-03-02T21:40:00,2004-03-02T21:49:00,2004-03-02T22:08:00,C1.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.992614 179.899193,0.992614 180.100807,0.991442 359.899197,0.991442 0.100803,0.992614 179.899193))",,POINT(0.126597255919241 0),"POLYGON((-20.434289 -89.9,159.365711 -89.9,159.365711 89.9,-20.434289 89.9,-20.434289 -89.9))",,POINT(69.465711 0),69.465711,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.68942 -960.216,1.68942 -960.216,1.68735 959.082,-1.68735 959.082,-1.68942 -960.216))",,POINT(0 122.4654),,122.465400000000002,0.0,122.4654,0.0,"POLYGON((0.992614 179.899193,0.992614 180.100807,0.991442 359.899197,0.991442 0.100803,0.992614 179.899193))",,POINT(0.126597255919241 0),0.126597255919,,,,,,,,,,,,1.7e-06 W / m2
5,10567,2004-03-02T23:21:00,2004-03-02T23:27:00,2004-03-02T23:30:00,C1.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-89.9000015259,89.9000015259,"POLYGON((0.992613 179.899193,0.992613 180.100807,0.99144 359.899197,0.99144 0.100803,0.992613 179.899193))",,POINT(0.126605642693271 0),"POLYGON((-21.358274 -89.9,158.441726 -89.9,158.441726 89.9,-21.358274 89.9,-21.358274 -89.9))",,POINT(68.541726 0),68.541726,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((-1.68939 -960.198,1.68939 -960.198,1.68732 959.064,-1.68732 959.064,-1.68939 -960.198))",,POINT(0 122.4714),,122.471399999999988,0.0,122.4714,0.0,"POLYGON((0.992613 179.899193,0.992613 180.100807,0.99144 359.899197,0.99144 0.100803,0.992613 179.899193))",,POINT(0.126605642693271 0),0.126605642693,,,,,,,,,,,,1.7e-06 W / m2
6,10567,2004-03-03T01:23:00,2004-03-03T01:27:00,2004-03-03T01:34:00,B2.7,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992613 180.000005,0.992613 179.999995,0.991441 0,0.991441 0,0.992613 180.000005))",,POINT(0.126615728408722 0),"POLYGON((-22.474377 -89.9,157.325623 -89.9,157.325623 89.9,-22.474377 89.9,-22.474377 -89.9))",,POINT(67.425623 0),67.425623,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -960.18,-8.5e-05 -960.18,0 959.046,-0 959.046,8.5e-05 -960.18))",,POINT(0 122.4786),,122.478600000000014,0.0,122.4786,0.0,"POLYGON((0.992613 180.000005,0.992613 179.999995,0.991441 0,0.991441 0,0.992613 180.000005))",,POINT(0.126615728408722 0),0.126615728409,,,,,,,,,,,,2.7e-07 W / m2
7,10567,2004-03-03T22:56:00,2004-03-03T23:01:00,2004-03-03T23:04:00,B2.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992605 180.000005,0.992605 179.999995,0.991432 0,0.991432 0,0.992605 180.000005))",,POINT(0.126704736522901 0),"POLYGON((-34.303454 -89.9,145.496546 -89.9,145.496546 89.9,-34.303454 89.9,-34.303454 -89.9))",,POINT(55.596546 0),55.596546,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.958,-8.5e-05 -959.958,0 958.824,-0 958.824,8.5e-05 -959.958))",,POINT(0 122.5374),,122.537399999999991,0.0,122.5374,0.0,"POLYGON((0.992605 180.000005,0.992605 179.999995,0.991432 0,0.991432 0,0.992605 180.000005))",,POINT(0.126704736522901 0),0.126704736523,,,,,,,,,,,,2.8e-07 W / m2
8,10567,2004-03-04T01:46:00,2004-03-04T01:54:00,2004-03-04T01:58:00,B6.9,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992603 180.000005,0.992603 179.999995,0.991431 0,0.991431 0,0.992603 180.000005))",,POINT(0.126714059578775 0),"POLYGON((-35.858737 -89.9,143.941263 -89.9,143.941263 89.9,-35.858737 89.9,-35.858737 -89.9))",,POINT(54.041263 0),54.041263,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.928,-8.5e-05 -959.928,0 958.794,-0 958.794,8.5e-05 -959.928))",,POINT(0 122.5428),,122.5428,0.0,122.5428,0.0,"POLYGON((0.992603 180.000005,0.992603 179.999995,0.991431 0,0.991431 0,0.992603 180.000005))",,POINT(0.126714059578775 0),0.126714059579,,,,,,,,,,,,6.9e-07 W / m2
9,10567,2004-03-04T02:29:00,2004-03-04T02:35:00,2004-03-04T02:42:00,B4.8,GOES,,0,0,,UTC-HGS-TOPO,degrees,,-90.0,90.0,"POLYGON((0.992604 180.000005,0.992604 179.999995,0.991426 0,0.991426 0,0.992604 180.000005))",,POINT(0.126716246459294 0),"POLYGON((-36.252133 -89.9,143.547867 -89.9,143.547867 89.9,-36.252133 89.9,-36.252133 -89.9))",,POINT(53.647867 0),53.647867,0,"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",,POINT(0 0),0,0,"POLYGON((8.5e-05 -959.922,-8.5e-05 -959.922,0 958.782,-0 958.782,8.5e-05 -959.922))",,POINT(0 122.544),,122.544000000000011,0.0,122.544,0.0,"POLYGON((0.992604 180.000005,0.992604 179.999995,0.991426 0,0.991426 0,0.992604 180.000005))",,POINT(0.126716246459294 0),0.126716246459,,,,,,,,,,,,4.8e-07 W / m2
