,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,12075.0,,HMI SHARP,HMI,SDO,12075,HMI,,,4.99999987369e-05,SDO,,cm,23.4186954498,-9.23078155518,16.8996047974,28.7788028717,"POLYGON((0.343981 236.226142,0.510874 247.907435,0.492055 257.254048,0.309221 249.63658,0.343981 236.226142))",,POINT(0.421432381043956 249.191111135927),"POLYGON((16.896524 -11.660674,28.775722 -11.660674,28.775722 -6.834484,16.896524 -6.834484,16.896524 -11.660674))",,POINT(23.415615 -9.230782),23.415615,-9.230782,"POLYGON((16.899604 -11.660674,28.778802 -11.660674,28.778802 -6.834484,16.899604 -6.834484,16.899604 -11.660674))",,POINT(23.418695 -9.230782),23.418695,-9.230782,"POLYGON((270.4266 -180.8562,447.6984 -181.7238,453.9072 -102.675,274.1778 -101.7666,270.4266 -180.8562))",,POINT(372.5826 -141.597),010300000001000000050000009487855AD3E67040BADA8AFD659B66C06C787AA52CFB7B40091B9E5E29B766C0E6AE25E4835E7C403333333333AB59C0A913D044D8227140454772F90F7159C09487855AD3E67040BADA8AFD659B66C0,398.581866411105068,372.5826,-141.597,249.191111136,"POLYGON((0.343981 236.226142,0.510874 247.907435,0.492055 257.254048,0.309221 249.63658,0.343981 236.226142))",,POINT(0.421432381043956 249.191111135927),0.421432381044
1,12077.0,,HMI SHARP,HMI,SDO,12077,HMI,,,4.99999987369e-05,SDO,,cm,-62.2163276672,-4.7153468132,-67.2727737427,-57.5552902222,"POLYGON((0.925065 99.133561,0.848724 99.842707,0.845943 91.773886,0.923919 91.739463,0.925065 99.133561))",,POINT(0.886918992282482 94.9521986296158),"POLYGON((-67.275854 -8.705877,-57.55837 -8.705877,-57.55837 -1.880719,-67.275854 -1.880719,-67.275854 -8.705877))",,POINT(-62.219408 -4.715347),-62.219408,-4.715347,"POLYGON((-67.272774 -8.705877,-57.55529 -8.705877,-57.55529 -1.880719,-67.272774 -1.880719,-67.272774 -8.705877))",,POINT(-62.216328 -4.715347),-62.216328,-4.715347,"POLYGON((-863.814 -138.8796,-790.89 -137.2176,-799.692 -24.7665,-873.42 -26.52462,-863.814 -138.8796))",,POINT(-835.698 -72.4116),010300000001000000050000008D976E1283FE8AC0F931E6AE255C61C085EB51B81EB788C082734694F62661C0A8C64B3789FD88C04E62105839C438C08FC2F5285C4B8BC0D8D30E7F4D863AC08D976E1283FE8AC0F931E6AE255C61C0,838.82929551760401,-835.698,-72.4116,94.9521986296,"POLYGON((0.925065 99.133561,0.848724 99.842707,0.845943 91.773886,0.923919 91.739463,0.925065 99.133561))",,POINT(0.886918992282482 94.9521986296158),0.886918992282
2,12083.0,,HMI SHARP,HMI,SDO,12083,HMI,,,4.99999987369e-05,SDO,,cm,-8.87664413452,-12.4688215256,-10.5806512833,-6.25849866867,"POLYGON((0.284625 140.927042,0.245188 154.251434,0.221192 151.015369,0.264719 137.003027,0.284625 140.927042))",,POINT(0.254615666883048 143.530940308988),"POLYGON((-10.583732 -13.41194,-6.261578 -13.41194,-6.261578 -11.816884,-10.583732 -11.816884,-10.583732 -13.41194))",,POINT(-8.87972400000001 -12.468822),-8.879724,-12.468822,"POLYGON((-10.580652 -13.41194,-6.258498 -13.41194,-6.258498 -11.816884,-10.580652 -11.816884,-10.580652 -13.41194))",,POINT(-8.876644 -12.468822),-8.876644,-12.468822,"POLYGON((-169.6746 -208.986,-100.74 -208.869,-101.3724 -182.9964,-170.7396 -183.1152,-169.6746 -208.986))",,POINT(-143.1348 -193.6542),01030000000100000005000000363CBD52963565C0643BDF4F8D1F6AC08FC2F5285C2F59C02B8716D9CE1B6AC0F241CF66D55759C080B74082E2DF66C0E4839ECDAA5765C0F90FE9B7AFE366C0363CBD52963565C0643BDF4F8D1F6AC0,240.810132985885815,-143.1348,-193.6542,143.530940309,"POLYGON((0.284625 140.927042,0.245188 154.251434,0.221192 151.015369,0.264719 137.003027,0.284625 140.927042))",,POINT(0.254615666883048 143.530940308988),0.254615666883
3,12071.0,,HMI SHARP,HMI,SDO,"12071,12073,12076",HMI,,,4.99999987369e-05,SDO,,cm,60.0870819092,-14.5354375839,48.7398529053,69.768157959,"POLYGON((0.785798 243.833499,0.946137 248.306991,0.940828 259.945572,0.760385 257.805657,0.785798 243.833499))",,POINT(0.876011343248727 253.726328333333),"POLYGON((48.736772 -20.687018,69.765078 -20.687018,69.765078 -9.686852,48.736772 -9.686852,48.736772 -20.687018))",,POINT(60.084002 -14.535438),60.084002,-14.535438,"POLYGON((48.739852 -20.687018,69.768158 -20.687018,69.768158 -9.686852,48.739852 -9.686852,48.739852 -20.687018))",,POINT(60.087082 -14.535438),60.087082,-14.535438,"POLYGON((667.026 -327.7332,831.462 -330.7614,876.15 -155.3472,702.93 -151.9062,667.026 -327.7332))",,POINT(795.318 -232.1706),0103000000010000000500000091ED7C3F35D88440D656EC2FBB7B74C004560E2DB2FB8940CA32C4B12EAC74C03333333333618B407AA52C431C6B63C03D0AD7A370F7854054742497FFFC62C091ED7C3F35D88440D656EC2FBB7B74C0,828.513070885643856,795.318,-232.1706,253.726328333,"POLYGON((0.785798 243.833499,0.946137 248.306991,0.940828 259.945572,0.760385 257.805657,0.785798 243.833499))",,POINT(0.876011343248727 253.726328333333),0.876011343249
4,12079.0,,HMI SHARP,HMI,SDO,"12079,12081",HMI,,,4.99999987369e-05,SDO,,cm,-82.8263320923,12.6100625992,-89.6317977905,-77.9355163574,"POLYGON((1.000012 80.077747,0.979942 79.714867,0.981153 73.719082,1.000008 74.193973,1.000012 80.077747))",,POINT(0.993422703016541 77.2089124989555),"POLYGON((-89.634881 9.918292,-77.938599 9.918292,-77.938599 15.802514,-89.634881 15.802514,-89.634881 9.918292))",,POINT(-82.82941 12.610063),-82.82941,12.610063,"POLYGON((-89.631801 9.918292,-77.935519 9.918292,-77.935519 15.802514,-89.631801 15.802514,-89.631801 9.918292))",,POINT(-82.82633 12.610063),-82.82633,12.610063,"POLYGON((-931.644 162.9708,-911.916 165.4788,-890.742 260.1492,-910.026 257.6148,-931.644 162.9708))",,POINT(-916.242 208.0152),01030000000100000005000000FED478E9261D8DC09E5E29CB105F644017D9CEF7537F8CC065AA605452AF64400E2DB29DEFD58BC003098A1F6342704091ED7C3F35708CC04B598638D6197040FED478E9261D8DC09E5E29CB105F6440,939.558261096692149,-916.242,208.0152,77.208912499,"POLYGON((1.000012 80.077747,0.979942 79.714867,0.981153 73.719082,1.000008 74.193973,1.000012 80.077747))",,POINT(0.993422703016541 77.2089124989555),0.993422703017
5,12078.0,,HMI SHARP,HMI,SDO,12078,HMI,,,4.99999987369e-05,SDO,,cm,-32.1798553467,-18.3191108704,-36.3872299194,-28.0317382812,"POLYGON((0.650966 120.706323,0.553794 126.783062,0.531209 121.763223,0.635204 116.202374,0.650966 120.706323))",,POINT(0.592271208744611 121.038705434603),"POLYGON((-36.39031 -19.920879,-28.034818 -19.920879,-28.034818 -16.805081,-36.39031 -16.805081,-36.39031 -19.920879))",,POINT(-32.182935 -18.31911),-32.182935,-18.31911,"POLYGON((-36.38723 -19.920879,-28.031738 -19.920879,-28.031738 -16.805081,-36.38723 -16.805081,-36.38723 -19.920879))",,POINT(-32.179855 -18.31911),-32.179855,-18.31911,"POLYGON((-529.3506 -314.3844,-419.4894 -313.6248,-427.161 -264.4716,-539.028 -265.2624,-529.3506 -314.3844))",,POINT(-479.9538 -288.8268),01030000000100000005000000D26F5F07CE8A80C052499D8026A673C0992A1895D4377AC0A7E8482EFF9973C07F6ABC7493B27AC0B30C71AC8B8770C04E62105839D880C087A757CA329470C0D26F5F07CE8A80C052499D8026A673C0,560.157630076284931,-479.9538,-288.8268,121.038705435,"POLYGON((0.650966 120.706323,0.553794 126.783062,0.531209 121.763223,0.635204 116.202374,0.650966 120.706323))",,POINT(0.592271208744611 121.038705434603),0.592271208745
6,12075.0,,HMI SHARP,HMI,SDO,12075,HMI,,,4.99999987369e-05,SDO,,cm,25.51653862,-9.21804046631,19.2062854767,30.9441337585,"POLYGON((0.37535 239.57701,0.540594 249.306446,0.523948 258.048914,0.345231 251.858785,0.37535 239.57701))",,POINT(0.452536108490711 250.644295167539),"POLYGON((16.997636 -11.566281,28.735484 -11.566281,28.735484 -6.800667,16.997636 -6.800667,16.997636 -11.566281))",,POINT(23.307889 -9.21804),23.307889,-9.21804,"POLYGON((19.206286 -11.566281,30.944134 -11.566281,30.944134 -6.800667,19.206286 -6.800667,19.206286 -11.566281))",,POINT(25.516539 -9.21804),25.516539,-9.21804,"POLYGON((306.111 -179.7594,478.2846 -180.6672,484.7862 -102.612,310.2744 -101.6604,306.111 -179.7594))",,POINT(403.7982 -141.849),01030000000100000005000000B29DEFA7C6217340A3923A014D7866C011C7BAB88DE47D40857CD0B3599566C0D8817346944C7E40BA490C022BA759C05C2041F163647340D1915CFE436A59C0B29DEFA7C6217340A3923A014D7866C0,427.988463774714376,403.7982,-141.849,250.644295168,"POLYGON((0.37535 239.57701,0.540594 249.306446,0.523948 258.048914,0.345231 251.858785,0.37535 239.57701))",,POINT(0.452536108490711 250.644295167539),0.452536108491
7,12071.0,,HMI SHARP,HMI,SDO,"12071,12073,12076",HMI,,,4.99999987369e-05,SDO,,cm,61.9944190979,-14.43475914,51.1753082275,71.8101882935,"POLYGON((0.808597 244.795218,0.956307 248.694758,0.952222 259.835369,0.787093 257.935601,0.808597 244.795218))",,POINT(0.890967157920136 254.088883556051),"POLYGON((48.96666 -20.52157,69.60154 -20.52157,69.60154 -9.87796,48.96666 -9.87796,48.96666 -20.52157))",,POINT(59.78577 -14.434759),59.78577,-14.434759,"POLYGON((51.17531 -20.52157,71.81019 -20.52157,71.81019 -9.87796,51.17531 -9.87796,51.17531 -20.52157))",,POINT(61.99442 -14.434759),61.99442,-14.434759,"POLYGON((691.926 -325.6662,842.622 -328.6134,886.434 -158.9298,727.956 -155.5872,691.926 -325.6662))",,POINT(810.354 -231.0054),01030000000100000005000000C520B072689F854086C954C1A85A74C0E5D022DBF9548A40DDB5847CD08974C0B6F3FDD478B38B4044FAEDEBC0DD63C0CFF753E3A5BF8640C286A757CA7263C0C520B072689F854086C954C1A85A74C0,842.636991915949579,810.354,-231.0054,254.088883556,"POLYGON((0.808597 244.795218,0.956307 248.694758,0.952222 259.835369,0.787093 257.935601,0.808597 244.795218))",,POINT(0.890967157920136 254.088883556051),0.89096715792
8,12077.0,,HMI SHARP,HMI,SDO,12077,HMI,,,4.99999987369e-05,SDO,,cm,-59.8994865417,-4.81488323212,-65.134223938,-55.1575889587,"POLYGON((0.910699 99.9214,0.826742 100.820551,0.822854 91.857163,0.908984 91.795558,0.910699 99.9214))",,POINT(0.867595020633266 95.1610872651888),"POLYGON((-67.342872 -9.303105,-57.366238 -9.303105,-57.366238 -1.9214,-67.342872 -1.9214,-67.342872 -9.303105))",,POINT(-62.108137 -4.814883),-62.108137,-4.814883,"POLYGON((-65.134222 -9.303105,-55.157588 -9.303105,-55.157588 -1.9214,-65.134222 -1.9214,-65.134222 -9.303105))",,POINT(-59.899487 -4.814883),-59.899487,-4.814883,"POLYGON((-848.418 -148.3992,-767.994 -146.7882,-777.81 -25.22046,-859.254 -26.93646,-848.418 -148.3992))",,POINT(-817.206 -73.812),01030000000100000005000000D34D621058838AC00612143FC68C62C0CBA145B6F3FF87C0A1D634EF385962C014AE47E17A4E88C07F130A11703839C079E9263108DA8AC01D03B2D7BBEF3AC0D34D621058838AC00612143FC68C62C0,820.532667101072775,-817.206,-73.812,95.1610872652,"POLYGON((0.910699 99.9214,0.826742 100.820551,0.822854 91.857163,0.908984 91.795558,0.910699 99.9214))",,POINT(0.867595020633266 95.1610872651888),0.867595020633
9,12078.0,,HMI SHARP,HMI,SDO,12078,HMI,,,4.99999987369e-05,SDO,,cm,-30.0027141571,-18.3310031891,-34.4338264465,-25.2737464905,"POLYGON((0.629736 122.196512,0.523508 129.748977,0.495599 124.048841,0.61076 117.109192,0.629736 122.196512))",,POINT(0.566091330432305 122.680927966057),"POLYGON((-36.642476 -20.106289,-27.482396 -20.106289,-27.482396 -16.673077,-36.642476 -16.673077,-36.642476 -20.106289))",,POINT(-32.211364 -18.331003),-32.211364,-18.331003,"POLYGON((-34.433826 -20.106289,-25.273746 -20.106289,-25.273746 -16.673077,-34.433826 -16.673077,-34.433826 -20.106289))",,POINT(-30.002714 -18.331003),-30.002714,-18.331003,"POLYGON((-503.9916 -317.3376,-380.6676 -316.5864,-388.359 -262.4334,-514.1712 -263.2188,-503.9916 -317.3376))",,POINT(-450.6276 -289.086),010300000001000000050000006B2BF697DD7F7FC013F241CF66D573C0F46C567DAECA77C0FE65F7E461C973C039B4C876BE4578C062A1D634EF6670C09A081B9E5E1180C0D6C56D34807370C06B2BF697DD7F7FC013F241CF66D573C0,535.383926988623784,-450.6276,-289.086,122.680927966,"POLYGON((0.629736 122.196512,0.523508 129.748977,0.495599 124.048841,0.61076 117.109192,0.629736 122.196512))",,POINT(0.566091330432305 122.680927966057),0.566091330432
