,ar_noaanum,ar_mcintoshcls,search_frm_name,search_instrument,search_observatory,sharp_noaa_ars,obs_instrument,obs_lastprocessingdate,obs_levelnum,obs_meanwavel,obs_observatory,obs_title,obs_wavelunit,event_coord1,event_coord2,boundbox_c1ll,boundbox_c1ur,hrc_bbox,hrc_boundcc,hrc_coord,hgc_bbox,hgc_boundcc,hgc_coord,hgc_x,hgc_y,hgs_bbox,hgs_boundcc,hgs_coord,hgs_x,hgs_y,hpc_bbox,hpc_boundcc,hpc_coord,hpc_geom,hpc_radius,hpc_x,hpc_y,hrc_a,hrc_bbox,hrc_boundcc,hrc_coord,hrc_r
0,11200.0,BXO,SWPC,nil,nil,,various,,,5e-05,various,,cm,9.0,-18.0,7.5,10.5,"POLYGON((0.271413 207.338159,0.297799 215.756637,0.295984 216.04272,0.269382 207.585164,0.271413 207.338159))",,POINT(0.282884544493345 211.889061147349),"POLYGON((121.16592 -18.068754,124.16592 -18.068754,124.16592 -17.931246,121.16592 -17.931246,121.16592 -18.068754))",,POINT(122.66592 -18),122.66592,-18.0,"POLYGON((7.5 -18.068754,10.5 -18.068754,10.5 -17.931246,7.5 -17.931246,7.5 -18.068754))",,POINT(9 -18),9.0,-18.0,"POLYGON((118.7352 -229.6698,165.7674 -230.2092,165.8976 -227.9808,118.8282 -227.4408,118.7352 -229.6698))",,POINT(142.3566 -228.8028),010300000001000000050000003B014D840DAF5D408CDB68006FB56CC06ADE718A8EB8644058CA32C4B1C66CC0789CA223B9BC6440567DAEB6627F6CC005A3923A01B55D4075029A081B6E6CC03B014D840DAF5D408CDB68006FB56CC0,269.473788802176443,142.3566,-228.8028,211.889061147,"POLYGON((0.271413 207.338159,0.297799 215.756637,0.295984 216.04272,0.269382 207.585164,0.271413 207.338159))",,POINT(0.282884544493345 211.889061147349),0.282884544493
1,11203.0,DAO,SWPC,nil,nil,,various,,,5e-05,various,,cm,-51.0,18.0,-53.0,-49.0,"POLYGON((0.837643 65.596105,0.801476 64.108542,0.80367 63.38137,0.839449 64.891778,0.837643 65.596105))",,POINT(0.820904936577687 64.5223037294663),"POLYGON((60.66592 17.690604,64.66592 17.690604,64.66592 18.309396,60.66592 18.309396,60.66592 17.690604))",,POINT(62.66592 18),62.66592,18.0,"POLYGON((-53 17.690604,-49 17.690604,-49 18.309396,-53 18.309396,-53 17.690604))",,POINT(-51 18),-51.0,18.0,"POLYGON((-726.642 329.679,-686.844 333.387,-684.426 343.0134,-724.092 339.3162,-726.642 329.679))",,POINT(-705.942 336.3798),010300000001000000050000004260E5D022B586C0BE9F1A2FDD9A7440986E1283C07685C0D578E92631D67440C520B072686385C0431CEBE236707540DBF97E6ABCA086C0EC2FBB270F3575404260E5D022B586C0BE9F1A2FDD9A7440,781.988156695509019,-705.942,336.3798,64.5223037295,"POLYGON((0.837643 65.596105,0.801476 64.108542,0.80367 63.38137,0.839449 64.891778,0.837643 65.596105))",,POINT(0.820904936577687 64.5223037294663),0.820904936578
2,11202.0,DAO,SWPC,nil,nil,,various,,,5e-05,various,,cm,65.0,15.0,61.0,69.0,"POLYGON((0.895716 288.987589,0.94663 287.34868,0.946829 287.563664,0.896068 289.212671,0.895716 288.987589))",,POINT(0.923278604067731 288.218047367523),"POLYGON((174.66592 14.896868,-177.33408 14.896868,-177.33408 15.103132,174.66592 15.103132,174.66592 14.896868))",,POINT(178.66592 15),178.66592,15.0,"POLYGON((61 14.896868,69 14.896868,69 15.103132,61 15.103132,61 14.896868))",,POINT(65 15),65.0,15.0,"POLYGON((806.826 277.617,860.73 268.89,859.896 272.175,806.046 280.8948,806.826 277.617))",,POINT(835.422 274.9644),01030000000100000005000000F853E3A59B3689401D5A643BDF597140A4703D0AD7E58A400AD7A3703DCE7040BA490C022BDF8A40CDCCCCCCCC027140EE7C3F355E3089405F07CE19518E7140F853E3A59B3689401D5A643BDF597140,879.50857832732936,835.422,274.9644,288.218047368,"POLYGON((0.895716 288.987589,0.94663 287.34868,0.946829 287.563664,0.896068 289.212671,0.895716 288.987589))",,POINT(0.923278604067731 288.218047367523),0.923278604068
3,11195.0,DHO,SWPC,nil,nil,,various,,,5e-05,various,,cm,80.0,-16.0,78.0,82.0,"POLYGON((0.976572 254.240763,0.988799 254.15327,0.988847 254.727011,0.976601 254.822121,0.976572 254.240763))",,POINT(0.983257117449221 254.494879379128),"POLYGON((-168.33408 -16.283614,-164.33408 -16.283614,-164.33408 -15.716386,-168.33408 -15.716386,-168.33408 -16.283614))",,POINT(-166.33408 -16),-166.33408,-16.0,"POLYGON((78 -16.283614,82 -16.283614,82 -15.716386,78 -15.716386,78 -16.283614))",,POINT(80 -16),80.0,-16.0,"POLYGON((895.308 -252.6588,906.126 -257.2062,908.7 -248.1318,897.852 -243.5688,895.308 -252.6588))",,POINT(902.556 -250.3878),010300000001000000050000005839B4C876FA8B405BD3BCE314956FC05EBA490C02518C40F7065F984C1370C09A99999999658C409C33A2B437046FC0894160E5D00E8C40E0BE0E9C33726EC05839B4C876FA8B405BD3BCE314956FC0,936.643680128596202,902.556,-250.3878,254.494879379,"POLYGON((0.976572 254.240763,0.988799 254.15327,0.988847 254.727011,0.976601 254.822121,0.976572 254.240763))",,POINT(0.983257117449221 254.494879379128),0.983257117449
4,11199.0,DHI,SWPC,nil,nil,,various,,,5e-05,various,,cm,74.0,20.0,70.0,78.0,"POLYGON((0.956431 292.177847,0.986163 290.883677,0.986376 291.40158,0.956941 292.707282,0.956431 292.177847))",,POINT(0.97348551870544 291.736975645463),"POLYGON((-176.33408 19.742168,-168.33408 19.742168,-168.33408 20.257832,-176.33408 20.257832,-176.33408 19.742168))",,POINT(-172.33408 20),-172.33408,20.0,"POLYGON((70 19.742168,78 19.742168,78 20.257832,70 20.257832,70 19.742168))",,POINT(74 20),74.0,20.0,"POLYGON((843.684 343.9206,877.698 334.8738,874.824 342.8676,840.918 351.8892,843.684 343.9206))",,POINT(861.396 343.4352),01030000000100000005000000B6F3FDD4785D8A4029CB10C7BA7E7540DD240681956D8B40EB73B515FBED74403BDF4F8D97568B4027A089B0E16D7540D34D621058478A40A779C7293AFE7540B6F3FDD4785D8A4029CB10C7BA7E7540,927.335325227633007,861.396,343.4352,291.736975645,"POLYGON((0.956431 292.177847,0.986163 290.883677,0.986376 291.40158,0.956941 292.707282,0.956431 292.177847))",,POINT(0.97348551870544 291.736975645463),0.973485518705
5,11200.0,BXO,SWPC,nil,nil,,various,,,5e-05,various,,cm,23.0,-18.0,21.0,25.0,"POLYGON((0.421439 234.293143,0.473537 238.445374,0.473181 238.543174,0.42101 234.397945,0.421439 234.293143))",,POINT(0.447170461349938 236.561159011287),"POLYGON((121.44966 -18.025784,125.44966 -18.025784,125.44966 -17.974216,121.44966 -17.974216,121.44966 -18.025784))",,POINT(123.44966 -18),123.44966,-18.0,"POLYGON((21 -18.025784,25 -18.025784,25 -17.974216,21 -17.974216,21 -18.025784))",,POINT(23 -18),23.0,-18.0,"POLYGON((325.908 -234.2478,384.2928 -235.9992,384.4056 -235.1658,326.0034 -233.4132,325.908 -234.2478))",,POINT(355.3716 -234.6702),010300000001000000050000004A0C022B875E74405DFE43FAED476DC04D840D4FAF04784039454772F97F6DC01FF46C567D067840A835CD3B4E656DC0E78C28ED0D607440A1D634EF382D6DC04A0C022B875E74405DFE43FAED476DC0,425.862744149567504,355.3716,-234.6702,236.561159011,"POLYGON((0.421439 234.293143,0.473537 238.445374,0.473181 238.543174,0.42101 234.397945,0.421439 234.293143))",,POINT(0.447170461349938 236.561159011287),0.44717046135
6,11199.0,DSO,SWPC,nil,nil,,various,,,5e-05,various,,cm,86.0,18.0,85.5,86.5,"POLYGON((0.998707 286.140955,0.999421 286.056072,0.999623 290.374027,0.999037 290.45987,0.998707 286.140955))",,POINT(0.999233637830044 288.25744565493),"POLYGON((-174.05034 15.83422,-173.05034 15.83422,-173.05034 20.16578,-174.05034 20.16578,-174.05034 15.83422))",,POINT(-173.55034 18),-173.55034,18.0,"POLYGON((85.5 15.83422,86.5 15.83422,86.5 20.16578,85.5 20.16578,85.5 15.83422))",,POINT(86 18),86.0,18.0,"POLYGON((913.626 264.4122,914.67 263.2464,892.434 331.4328,891.414 332.5746,913.626 264.4122))",,POINT(903.714 298.1304),010300000001000000050000005EBA490C028D8C4094F6065F988670408FC2F5285C958C40C05B2041F1737040B6F3FDD478E38B40575BB1BFECB674405A643BDF4FDB8B408104C58F31C974405EBA490C028D8C4094F6065F98867040,951.620055064078542,903.714,298.1304,288.257445655,"POLYGON((0.998707 286.140955,0.999421 286.056072,0.999623 290.374027,0.999037 290.45987,0.998707 286.140955))",,POINT(0.999233637830044 288.25744565493),0.99923363783
7,11203.0,CSO,SWPC,nil,nil,,various,,,5e-05,various,,cm,-38.0,19.0,-41.0,-35.0,"POLYGON((0.726239 59.124845,0.662882 55.318991,0.666509 54.60182,0.729089 58.440693,0.726239 59.124845))",,POINT(0.696507363673255 56.9883472436675),"POLYGON((59.44966 18.72498,65.44966 18.72498,65.44966 19.27502,59.44966 19.27502,59.44966 18.72498))",,POINT(62.44966 19),62.44966,19.0,"POLYGON((-41 18.72498,-35 18.72498,-35 19.27502,-41 19.27502,-41 18.72498))",,POINT(-38 19),-38.0,19.0,"POLYGON((-593.6208 354.9252,-519.135 359.2116,-517.4142 367.6824,-591.6534 363.4086,-593.6208 354.9252))",,POINT(-556.2324 361.3824),01030000000100000005000000DB8AFD65F78C82C026E4839ECD2E7640AE47E17A143980C0567DAEB66273764007F01648502B80C0A52C431CEBFA7640A779C7293A7D82C0545227A089B67640DB8AFD65F78C82C026E4839ECD2E7640,663.318718143487899,-556.2324,361.3824,56.9883472437,"POLYGON((0.726239 59.124845,0.662882 55.318991,0.666509 54.60182,0.729089 58.440693,0.726239 59.124845))",,POINT(0.696507363673255 56.9883472436675),0.696507363673
8,11195.0,HSX,SWPC,nil,nil,,various,,,5e-05,various,,cm,93.0,-16.0,91.5,94.5,"POLYGON((0.999969 253.523047,0.998249 253.28226,0.99817 254.105193,0.999958 254.345754,0.999969 253.523047))",,POINT(0.999399599669163 253.819321135898),"POLYGON((-168.05034 -16.41253,-165.05034 -16.41253,-165.05034 -15.58747,-168.05034 -15.58747,-168.05034 -16.41253))",,POINT(-166.55034 -16),-166.55034,-16.0,"POLYGON((91.5 -16.41253,94.5 -16.41253,94.5 -15.58747,91.5 -15.58747,91.5 -16.41253))",,POINT(93 -16),93.0,-16.0,"POLYGON((913.212 -270.1062,910.5 -273.4704,914.262 -260.3448,916.986 -256.9632,913.212 -270.1062))",,POINT(914.076 -265.2294),,951.778108804967246,914.076,-265.2294,253.819321136,"POLYGON((0.999969 253.523047,0.998249 253.28226,0.99817 254.105193,0.999958 254.345754,0.999969 253.523047))",,POINT(0.999399599669163 253.819321135898),0.999399599669
9,11204.0,CSO,SWPC,nil,nil,,various,,,5e-05,various,,cm,-38.0,17.0,-40.5,-35.5,"POLYGON((0.71108 61.253637,0.656041 58.203279,0.657308 57.924215,0.712113 60.987995,0.71108 61.253637))",,POINT(0.684407422419266 59.6738756417357),"POLYGON((46.732679 16.896868,51.732679 16.896868,51.732679 17.103132,46.732679 17.103132,46.732679 16.896868))",,POINT(49.232679 17),49.232679,17.0,"POLYGON((-40.5 16.896868,-35.5 16.896868,-35.5 17.103132,-40.5 17.103132,-40.5 16.896868))",,POINT(-38 17),-38.0,17.0,"POLYGON((-593.5878 325.6044,-530.8818 329.1186,-530.295 332.3412,-592.932 328.83,-593.5878 325.6044))",,POINT(-562.4658 329.0226),01030000000100000005000000B6847CD0B38C82C03D9B559FAB597440E78C28ED0D9780C0E4141DC9E59174408FC2F5285C9280C05396218E75C57440FA7E6ABC748782C0E17A14AE478D7440B6847CD0B38C82C03D9B559FAB597440,651.631527383689445,-562.4658,329.0226,59.6738756417,"POLYGON((0.71108 61.253637,0.656041 58.203279,0.657308 57.924215,0.712113 60.987995,0.71108 61.253637))",,POINT(0.684407422419266 59.6738756417357),0.684407422419
